sid,stimfile,eye_used,trialid,n_fix_trial,sum_fix_dur_trial,dwell_time_trial,mean_fix_dur_trial,n_sacc_trial,sum_sacc_dur_trial,mean_sacc_dur_trial,mean_sacc_ampl_trial,ratio_progress_regress_trial,n_between_line_regress_trial,n_within_line_regress_trial,n_regress_trial,n_progress_trial,n_transit_trial,aoi,aoi_kind,content,dwell_time_aoi,n_fix_aoi,sum_fix_dur_aoi,mean_fix_dur_aoi,skipped_aoi,n_fix_first_visit_aoi,first_fix_dur_aoi,first_fix_land_pos_aoi,dwell_time_first_visit_aoi,sum_fix_dur_first_visit_aoi,sum_fix_dur_after_first_visit_aoi,dwell_time_rereading_aoi,n_revisits_aoi,task
1300,s7_stimuli_t5.jpg,b,166,474,349968.9930000049,369175.76500000013,738.3312088607698,473,21102.655999997398,44.614494714582236,43.788362119411076,2.74,0,50,50,137,187,line_001,line,,45903.92599999998,61,87903.94399999827,1441.0482622950535,0,61,123.92199999978766,0.09266832917705738,45903.92599999998,43951.971999999136,0.0,0.0,0,T5_Pseudo_Text
1300,s7_stimuli_t5.jpg,b,166,474,349968.9930000049,369175.76500000013,738.3312088607698,473,21102.655999997398,44.614494714582236,43.788362119411076,2.74,0,50,50,137,187,line_001-part_001,subline,Vůmice,2359.7909999999683,6,4231.533999999519,705.2556666665865,0,6,123.92199999978766,0.8381954887218046,2359.7909999999683,2115.7669999997597,0.0,0.0,0,T5_Pseudo_Text
1300,s7_stimuli_t5.jpg,b,166,474,349968.9930000049,369175.76500000013,738.3312088607698,473,21102.655999997398,44.614494714582236,43.788362119411076,2.74,0,50,50,137,187,line_001-part_002,subline,lobu,2623.743999999948,2,5263.489999999758,2631.744999999879,0,1,1207.8710000000428,0.2588059701492542,1203.8710000000428,1207.8710000000428,1423.873999999836,1419.872999999905,1,T5_Pseudo_Text
1300,s7_stimuli_t5.jpg,b,166,474,349968.9930000049,369175.76500000013,738.3312088607698,473,21102.655999997398,44.614494714582236,43.788362119411076,2.74,0,50,50,137,187,line_001-part_003,subline,saná,1499.8569999998435,4,2919.7379999998957,729.9344999999739,0,1,160.00300000002608,0.05617424242424301,156.00300000002608,160.00300000002608,1299.8659999999218,1343.8539999998175,1,T5_Pseudo_Text
1300,s7_stimuli_t5.jpg,b,166,474,349968.9930000049,369175.76500000013,738.3312088607698,473,21102.655999997398,44.614494714582236,43.788362119411076,2.74,0,50,50,137,187,line_001-part_004,subline,ladiv.,2639.7569999999832,1,5287.515999999829,5287.515999999829,0,1,2643.7579999999143,0.27271604938271643,2639.7569999999832,2643.7579999999143,0.0,0.0,0,T5_Pseudo_Text
1300,s7_stimuli_t5.jpg,b,166,474,349968.9930000049,369175.76500000013,738.3312088607698,473,21102.655999997398,44.614494714582236,43.788362119411076,2.74,0,50,50,137,187,line_001-part_005,subline,Šini,2155.816000000108,2,4311.632000000216,2155.816000000108,0,2,775.9869999999646,0.2994672131147529,2155.816000000108,2155.816000000108,0.0,0.0,0,T5_Pseudo_Text
1300,s7_stimuli_t5.jpg,b,166,474,349968.9930000049,369175.76500000013,738.3312088607698,473,21102.655999997398,44.614494714582236,43.788362119411076,2.74,0,50,50,137,187,line_001-part_006,subline,se,503.93499999982305,1,1015.8719999999739,1015.8719999999739,0,1,507.93599999998696,0.2361111111111111,503.93499999982305,507.93599999998696,0.0,0.0,0,T5_Pseudo_Text
1300,s7_stimuli_t5.jpg,b,166,474,349968.9930000049,369175.76500000013,738.3312088607698,473,21102.655999997398,44.614494714582236,43.788362119411076,2.74,0,50,50,137,187,line_001-part_007,subline,zonaj,4391.493999999948,3,8719.121999999974,2906.373999999991,0,2,1463.7609999999404,0.2748148148148147,3899.686999999918,3863.751999999862,495.8090000001248,491.8070000000298,1,T5_Pseudo_Text
1300,s7_stimuli_t5.jpg,b,166,474,349968.9930000049,369175.76500000013,738.3312088607698,473,21102.655999997398,44.614494714582236,43.788362119411076,2.74,0,50,50,137,187,line_001-part_008,subline,olítače,3179.7639999997336,4,6167.567999999039,1541.8919999997597,0,1,176.0329999998212,0.23591397849462425,172.0319999998901,176.0329999998212,2907.7509999996983,3007.7319999998435,1,T5_Pseudo_Text
1300,s7_stimuli_t5.jpg,b,166,474,349968.9930000049,369175.76500000013,738.3312088607698,473,21102.655999997398,44.614494714582236,43.788362119411076,2.74,0,50,50,137,187,line_001-part_009,subline,a,936.0050000001211,1,1880.0060000000522,1880.0060000000522,0,1,940.0030000000261,0.6940909090909083,936.0050000001211,940.0030000000261,0.0,0.0,0,T5_Pseudo_Text
