time,gaze_x_left,gaze_y_left,gaze_x_right,gaze_y_right,pupil_left,pupil_right,stimfile,subject_id
370586280,164.79,153.17,168.06,169.17,4.83,4.65,s7_stimuli_t1.jpg,1582
370590280,164.44,150.53,166.15,168.08,4.83,4.66,s7_stimuli_t1.jpg,1582
370594280,165.93,148.75,164.43,167.92,4.83,4.66,s7_stimuli_t1.jpg,1582
370598280,166.57,148.31,164.95,168.10,4.82,4.66,s7_stimuli_t1.jpg,1582
370602280,168.25,147.96,164.40,168.70,4.82,4.66,s7_stimuli_t1.jpg,1582
370606280,169.44,147.80,164.16,168.40,4.82,4.65,s7_stimuli_t1.jpg,1582
370610280,169.77,149.17,163.08,168.85,4.81,4.65,s7_stimuli_t1.jpg,1582
370614280,169.87,150.66,162.68,168.42,4.82,4.64,s7_stimuli_t1.jpg,1582
370618280,169.94,153.61,162.04,168.27,4.82,4.65,s7_stimuli_t1.jpg,1582
370622280,170.51,157.41,160.97,167.85,4.82,4.65,s7_stimuli_t1.jpg,1582
370626280,170.69,159.75,159.07,166.68,4.81,4.66,s7_stimuli_t1.jpg,1582
370630280,172.46,163.62,157.71,165.29,4.80,4.67,s7_stimuli_t1.jpg,1582
370634280,173.80,167.76,157.62,164.11,4.80,4.68,s7_stimuli_t1.jpg,1582
370638280,173.78,172.18,155.92,159.51,4.79,4.69,s7_stimuli_t1.jpg,1582
370642280,174.64,175.50,152.39,158.06,4.79,4.69,s7_stimuli_t1.jpg,1582
370646280,174.47,177.34,151.08,153.59,4.79,4.70,s7_stimuli_t1.jpg,1582
370650280,173.82,180.16,148.37,151.16,4.79,4.71,s7_stimuli_t1.jpg,1582
370654280,173.07,180.70,146.70,148.63,4.80,4.71,s7_stimuli_t1.jpg,1582
370658280,172.71,181.35,145.76,146.77,4.80,4.71,s7_stimuli_t1.jpg,1582
370662280,171.02,182.70,145.80,146.20,4.80,4.71,s7_stimuli_t1.jpg,1582
370666280,169.39,181.91,146.07,146.34,4.81,4.71,s7_stimuli_t1.jpg,1582
370670280,168.85,181.63,147.52,147.04,4.82,4.71,s7_stimuli_t1.jpg,1582
370674280,166.64,180.12,149.66,148.86,4.82,4.70,s7_stimuli_t1.jpg,1582
370678280,166.65,177.07,153.20,151.95,4.83,4.70,s7_stimuli_t1.jpg,1582
370682280,166.30,172.70,158.79,154.81,4.83,4.69,s7_stimuli_t1.jpg,1582
370686279,165.44,167.52,163.57,159.83,4.84,4.69,s7_stimuli_t1.jpg,1582
370690279,165.08,163.99,165.91,164.25,4.84,4.68,s7_stimuli_t1.jpg,1582
370694279,165.03,159.94,169.07,168.12,4.84,4.68,s7_stimuli_t1.jpg,1582
370698279,164.57,156.64,170.11,169.42,4.85,4.68,s7_stimuli_t1.jpg,1582
370702278,163.92,152.83,171.03,171.86,4.85,4.67,s7_stimuli_t1.jpg,1582
370706278,163.99,150.36,172.08,174.17,4.85,4.67,s7_stimuli_t1.jpg,1582
370710278,164.05,149.84,171.72,175.91,4.86,4.68,s7_stimuli_t1.jpg,1582
370714278,163.81,147.70,170.55,176.85,4.86,4.68,s7_stimuli_t1.jpg,1582
370718277,163.92,147.49,167.57,176.87,4.87,4.68,s7_stimuli_t1.jpg,1582
370722277,162.83,148.66,165.82,176.79,4.87,4.69,s7_stimuli_t1.jpg,1582
