id,task,sid,eye,stimfile,trialid,start_ms,end_ms,duration_ms,fix_x,fix_y,orig_fix_x,orig_fix_y,disp_x,disp_y,aoi_subline,aoi_line
0,T1_Syllables,1235,b,s7_stimuli_t1.jpg,12,368835.393,369007.413,176.02100000000792,161.91,160.5,161.91,146.97,0.32465079015058446,0.836009462105613,,
1,T1_Syllables,1235,b,s7_stimuli_t1.jpg,12,369039.417,369143.402,107.98399999999674,410.83,160.5,410.83,238.37,0.745888558117753,0.6661403142301404,line_001-part_002,line_001
2,T1_Syllables,1235,b,s7_stimuli_t1.jpg,12,369171.394,369543.269,375.8740000000107,342.07,160.5,342.07,136.4125,0.4620548590109983,0.514187579255096,line_001-part_001,line_001
3,T1_Syllables,1235,b,s7_stimuli_t1.jpg,12,369595.248,370527.254,936.0039999999572,472.0525,160.5,472.0525,152.39749999999998,1.1878716462854146,0.7232572997172134,line_001-part_002,line_001
4,T1_Syllables,1235,b,s7_stimuli_t1.jpg,12,370551.242,371187.145,639.9049999999697,601.7475,160.5,601.7475,149.66000000000003,1.0974813225546929,0.9626367412514829,line_001-part_003,line_001
5,T1_Syllables,1235,b,s7_stimuli_t1.jpg,12,371223.161,371571.181,352.0199999999604,717.595,160.5,717.595,149.69,0.7052061769453548,0.7902081058188081,line_001-part_004,line_001
6,T1_Syllables,1235,b,s7_stimuli_t1.jpg,12,371611.177,371847.121,239.9429999999702,718.0024999999999,160.5,718.0024999999999,161.965,0.18940207923307867,0.7138276087169899,line_001-part_004,line_001
7,T1_Syllables,1235,b,s7_stimuli_t1.jpg,12,371871.115,372367.13,500.0109999999986,835.31,160.5,835.31,158.60000000000002,1.2161607192860853,1.2100987750716585,line_001-part_005,line_001
8,T1_Syllables,1235,b,s7_stimuli_t1.jpg,12,372391.104,372786.968,399.8640000000014,964.215,160.5,964.215,156.4925,0.581946644585277,0.6079456497716125,line_001-part_006,line_001
9,T1_Syllables,1235,b,s7_stimuli_t1.jpg,12,372810.969,373426.999,620.0290000000386,1094.335,160.5,1094.335,152.85500000000002,1.2309788051435857,0.9183171935504285,line_001-part_007,line_001
10,T1_Syllables,1235,b,s7_stimuli_t1.jpg,12,373450.99,373906.791,459.79899999999907,1221.105,160.5,1221.105,149.28500000000003,0.7582818662894698,0.9479533652654187,line_001-part_008,line_001
11,T1_Syllables,1235,b,s7_stimuli_t1.jpg,12,373938.777,374282.876,348.0989999999874,1357.4699999999998,160.5,1357.4699999999998,155.135,0.45868711222520536,0.6449908644153514,line_001-part_009,line_001
