id,task,sid,eye,stimfile,trialid,start_ms,end_ms,duration_ms,fix_x,fix_y,orig_fix_x,orig_fix_y,disp_x,disp_y,aoi_subline,aoi_line
0,T1_Syllables,1040,b,s7_stimuli_t1.jpg,12,7436120.781,7436332.77,215.9879999998957,147.2575,160.5,147.2575,170.1975,0.16232539507529148,0.14387014268913864,,
1,T1_Syllables,1040,b,s7_stimuli_t1.jpg,12,7436372.754,7436776.759,408.00600000005215,355.1675,160.5,355.1675,179.78,0.6932169983879284,0.9440467789938984,line_001-part_001,line_001
2,T1_Syllables,1040,b,s7_stimuli_t1.jpg,12,7436908.799,7437032.818,128.0200000004843,418.56,160.5,418.56,162.0525,1.4634880432348323,1.9004868661595191,line_001-part_002,line_001
3,T1_Syllables,1040,b,s7_stimuli_t1.jpg,12,7437040.819,7437268.802,231.98199999984354,462.78999999999996,160.5,462.78999999999996,159.82999999999998,0.8280615796911377,0.7000872018309481,line_001-part_002,line_001
4,T1_Syllables,1040,b,s7_stimuli_t1.jpg,12,7437320.759,7437584.623,267.8650000002235,596.545,160.5,596.545,148.29,1.0836062057972202,0.943103809893876,line_001-part_003,line_001
5,T1_Syllables,1040,b,s7_stimuli_t1.jpg,12,7437716.653,7437832.653,120.0,644.8725,160.5,644.8725,136.33749999999998,0.27440400810652965,1.099771390369033,line_001-part_003,line_001
6,T1_Syllables,1040,b,s7_stimuli_t1.jpg,12,7437864.649,7438252.642,391.9900000002235,711.3625,160.5,711.3625,149.5625,0.41517582375273787,0.4231237061672132,line_001-part_004,line_001
7,T1_Syllables,1040,b,s7_stimuli_t1.jpg,12,7438280.625,7438532.592,255.96899999957532,808.0125,160.5,808.0125,149.6,1.091958217825989,0.506643826454916,line_001-part_005,line_001
8,T1_Syllables,1040,b,s7_stimuli_t1.jpg,12,7438556.604,7438852.525,299.91799999959767,843.47,160.5,843.47,152.5,0.3579241283942324,0.47404403756842634,line_001-part_005,line_001
9,T1_Syllables,1040,b,s7_stimuli_t1.jpg,12,7438880.506,7439276.488,399.9799999995157,959.88,160.5,959.88,165.3725,0.7204283924171441,0.5688797870563973,line_001-part_006,line_001
10,T1_Syllables,1040,b,s7_stimuli_t1.jpg,12,7439380.488,7439500.511,124.0230000000447,1061.38,160.5,1061.38,164.445,0.6160282420575134,0.3377176476794665,line_001-part_007,line_001
11,T1_Syllables,1040,b,s7_stimuli_t1.jpg,12,7439516.511,7439872.505,359.99500000011176,1100.05,160.5,1100.05,166.875,0.42622203321014895,0.7590901255180674,line_001-part_007,line_001
12,T1_Syllables,1040,b,s7_stimuli_t1.jpg,12,7439896.509,7440076.518,184.00800000037998,1200.57,160.5,1200.57,163.29,1.1842344797567554,0.496405876226101,line_001-part_008,line_001
13,T1_Syllables,1040,b,s7_stimuli_t1.jpg,12,7440216.503,7440632.303,419.80200000014156,1224.09,160.5,1224.09,157.35500000000002,1.3488499426463911,0.8888157317068692,line_001-part_008,line_001
14,T1_Syllables,1040,b,s7_stimuli_t1.jpg,12,7440660.321,7440904.383,248.06199999991804,1330.3650000000002,160.5,1330.3650000000002,167.8225,0.33906474639378537,0.411808076966945,line_001-part_009,line_001
15,T1_Syllables,1040,b,s7_stimuli_t1.jpg,12,7440976.395,7441064.404,92.00900000054389,418.94,236.5,418.94,188.81,0.3771876400089775,0.19613757280466831,line_002-part_002,line_002
16,T1_Syllables,1040,b,s7_stimuli_t1.jpg,12,7441104.397,7441612.368,511.97200000006706,327.72249999999997,236.5,327.72249999999997,224.26250000000002,0.35967535672284695,0.39954947866665214,line_002-part_001,line_002
17,T1_Syllables,1040,b,s7_stimuli_t1.jpg,12,7441640.375,7441756.218,119.83600000012666,423.075,236.5,423.075,218.6875,0.8632208561348318,0.425952613467281,line_002-part_002,line_002
18,T1_Syllables,1040,b,s7_stimuli_t1.jpg,12,7441768.197,7442132.297,368.1019999999553,466.9375,236.5,466.9375,218.04500000000002,0.8101451667907122,0.6615601786014595,line_002-part_002,line_002
19,T1_Syllables,1040,b,s7_stimuli_t1.jpg,12,7442156.307,7442512.174,359.8650000002235,587.845,236.5,587.845,218.76500000000001,0.6814972395733621,0.9309799214650148,line_002-part_003,line_002
20,T1_Syllables,1040,b,s7_stimuli_t1.jpg,12,7442620.128,7443092.051,475.92599999997765,719.85,236.5,719.85,204.645,0.5307568934412052,1.2488952180440112,line_002-part_004,line_002
21,T1_Syllables,1040,b,s7_stimuli_t1.jpg,12,7443140.085,7443503.166,367.1009999997914,841.0575,236.5,841.0575,208.675,0.8198442775338005,0.5409948436700187,line_002-part_005,line_002
22,T1_Syllables,1040,b,s7_stimuli_t1.jpg,12,7443631.81,7443720.071,92.26400000043213,926.35,236.5,926.35,199.475,0.6026919647857704,1.2689669888873447,line_002-part_006,line_002
23,T1_Syllables,1040,b,s7_stimuli_t1.jpg,12,7443736.08,7444112.287,380.2029999997467,971.5550000000001,236.5,971.5550000000001,217.29000000000002,0.45734001351088577,0.5376270968842249,line_002-part_006,line_002
24,T1_Syllables,1040,b,s7_stimuli_t1.jpg,12,7444140.255,7444500.113,363.85900000017136,1087.47,236.5,1087.47,222.715,0.8706298990635805,0.5529840222274467,line_002-part_007,line_002
25,T1_Syllables,1040,b,s7_stimuli_t1.jpg,12,7444656.14,7444788.01,135.86500000022352,1143.04,236.5,1143.04,189.395,2.3651012127277227,1.9709401289183381,line_002-part_007,line_002
26,T1_Syllables,1040,b,s7_stimuli_t1.jpg,12,7444811.977,7445227.974,419.99600000027567,1216.78,236.5,1216.78,216.84,0.6612907588585984,0.7177341949885118,line_002-part_008,line_002
27,T1_Syllables,1040,b,s7_stimuli_t1.jpg,12,7445259.968,7445600.003,344.0359999993816,1341.6825,236.5,1341.6825,233.0125,0.33259867256505976,0.5376270968842249,line_002-part_009,line_002
28,T1_Syllables,1040,b,s7_stimuli_t1.jpg,12,7445668.007,7445767.993,103.98499999940395,384.9325,312.5,384.9325,260.67,0.4861679259972845,0.15734112983231716,line_003-part_001,line_003
29,T1_Syllables,1040,b,s7_stimuli_t1.jpg,12,7445791.987,7446307.636,519.6480000000447,336.41249999999997,312.5,336.41249999999997,293.0825,0.7582818662894759,0.6872897640449294,line_003-part_001,line_003
