time,gaze_x_left,gaze_y_left,gaze_x_right,gaze_y_right,pupil_left,pupil_right,stimfile,subject_id
11363717089,133.62,144.09,166.42,198.15,3.54,3.36,s7_stimuli_t5.jpg,1318
11363721090,134.24,143.57,164.59,197.81,3.54,3.36,s7_stimuli_t5.jpg,1318
11363725091,132.65,144.81,164.14,197.05,3.54,3.35,s7_stimuli_t5.jpg,1318
11363729092,132.75,141.97,165.12,194.93,3.52,3.35,s7_stimuli_t5.jpg,1318
11363733093,132.57,142.09,166.39,195.42,3.53,3.34,s7_stimuli_t5.jpg,1318
11363737094,130.36,141.2,166.7,195.94,3.52,3.34,s7_stimuli_t5.jpg,1318
11363741095,130.78,140.36,168.54,198.2,3.52,3.34,s7_stimuli_t5.jpg,1318
11363745096,129.08,138.29,167.46,198.63,3.52,3.33,s7_stimuli_t5.jpg,1318
11363749098,129.1,137.08,167.21,200.02,3.51,3.33,s7_stimuli_t5.jpg,1318
11363753099,128.2,135.94,168.3,200.43,3.51,3.33,s7_stimuli_t5.jpg,1318
11363757100,127.79,136.35,167.0,203.26,3.51,3.33,s7_stimuli_t5.jpg,1318
11363761101,128.59,135.07,167.07,204.8,3.51,3.32,s7_stimuli_t5.jpg,1318
11363765102,128.14,134.59,168.4,205.96,3.51,3.32,s7_stimuli_t5.jpg,1318
11363769103,129.23,131.91,168.52,205.67,3.51,3.31,s7_stimuli_t5.jpg,1318
11363773104,129.7,129.56,167.03,203.85,3.51,3.31,s7_stimuli_t5.jpg,1318
11363777105,130.9,129.51,166.56,202.3,3.51,3.3,s7_stimuli_t5.jpg,1318
11363781106,132.44,126.75,165.53,200.92,3.5,3.3,s7_stimuli_t5.jpg,1318
11363785106,131.85,124.23,164.75,199.88,3.5,3.3,s7_stimuli_t5.jpg,1318
11363789107,132.43,122.0,165.77,198.44,3.5,3.3,s7_stimuli_t5.jpg,1318
11363793107,132.45,121.79,165.28,197.24,3.5,3.29,s7_stimuli_t5.jpg,1318
11363797108,131.84,121.89,165.28,196.36,3.5,3.29,s7_stimuli_t5.jpg,1318
