id,task,sid,eye,stimfile,trialid,start_ms,end_ms,duration_ms,fix_x,fix_y,orig_fix_x,orig_fix_y,disp_x,disp_y,aoi_subline,aoi_line
0,T5_Pseudo_Text,1040,b,s7_stimuli_t5.jpg,166,8343402.819,8343574.674,175.8530000001192,183.54250000000002,196.0,183.54250000000002,167.7475,0.42164189758146425,0.5484038865987674,,
1,T5_Pseudo_Text,1040,b,s7_stimuli_t5.jpg,166,8343610.656,8343734.681,128.02799999993294,376.2075,196.0,376.2075,182.6725,0.4038601945524697,0.40089657738097095,line_001-part_002,line_001
2,T5_Pseudo_Text,1040,b,s7_stimuli_t5.jpg,166,8343758.696,8344054.754,300.0569999990985,299.72,196.0,299.72,185.79000000000002,0.48172250024003677,0.6148158532146331,line_001-part_001,line_001
3,T5_Pseudo_Text,1040,b,s7_stimuli_t5.jpg,166,8344078.75,8344254.675,179.92399999964982,365.9,196.0,365.9,186.755,0.2090697204621187,0.40682381172396836,line_001-part_001,line_001
4,T5_Pseudo_Text,1040,b,s7_stimuli_t5.jpg,166,8344298.664,8345126.564,831.902999999933,328.7975,196.0,328.7975,192.10250000000002,0.7247391083029647,0.5019289809548034,line_001-part_001,line_001
5,T5_Pseudo_Text,1040,b,s7_stimuli_t5.jpg,166,8345142.578,8345286.633,148.0550000006333,413.08500000000004,196.0,413.08500000000004,188.615,0.6511875185012136,0.3507845052083493,line_001-part_002,line_001
6,T5_Pseudo_Text,1040,b,s7_stimuli_t5.jpg,166,8345482.596,8345702.591,223.99600000027567,428.3325,196.0,428.3325,190.075,1.1861204179568017,2.046916496405861,line_001-part_002,line_001
7,T5_Pseudo_Text,1040,b,s7_stimuli_t5.jpg,166,8345730.597,8346362.504,635.9040000000969,474.38,196.0,474.38,183.115,0.5519063432559934,0.9253221068648807,line_001-part_003,line_001
8,T5_Pseudo_Text,1040,b,s7_stimuli_t5.jpg,166,8346414.467,8347182.569,772.1049999995157,533.0,196.0,533.0,177.43,0.7320134413602757,0.9594037043371201,line_001-part_004,line_001
9,T5_Pseudo_Text,1040,b,s7_stimuli_t5.jpg,166,8347222.581,8347794.494,575.9129999997094,611.02,196.0,611.02,172.7375,0.7660950388325181,0.5224048814124341,line_001-part_005,line_001
10,T5_Pseudo_Text,1040,b,s7_stimuli_t5.jpg,166,8347834.498,8348282.402,451.9070000005886,671.99,196.0,671.99,175.99,0.8699563497064222,0.7038590782310383,line_001-part_006,line_001
11,T5_Pseudo_Text,1040,b,s7_stimuli_t5.jpg,166,8348322.429,8348842.388,523.9580000005662,729.145,196.0,729.145,174.66,0.8702257694492824,0.5586418368275823,line_001-part_007,line_001
