time,gaze_x_left,gaze_y_left,gaze_x_right,gaze_y_right,pupil_left,pupil_right,stimfile,subject_id
852458610,137.15,126.78,95.97,165.87,3.52,4.01,s7_stimuli_t4.jpg,1186
852462607,138.19,126.63,96.75,165.59,3.52,4.01,s7_stimuli_t4.jpg,1186
852466604,138.34,126.77,98.91,168.66,3.51,4.01,s7_stimuli_t4.jpg,1186
852470601,138.66,126.6,98.82,168.32,3.51,4.0,s7_stimuli_t4.jpg,1186
852474598,137.84,125.98,100.21,166.95,3.51,4.0,s7_stimuli_t4.jpg,1186
852478595,136.89,127.18,100.63,167.77,3.52,3.99,s7_stimuli_t4.jpg,1186
852482592,135.77,126.68,101.56,167.86,3.52,3.99,s7_stimuli_t4.jpg,1186
852486590,136.52,126.99,101.48,167.64,3.52,3.99,s7_stimuli_t4.jpg,1186
852490589,135.44,124.82,101.77,167.64,3.52,3.99,s7_stimuli_t4.jpg,1186
852494587,134.61,124.27,103.93,166.22,3.52,3.99,s7_stimuli_t4.jpg,1186
852498585,134.41,125.08,104.49,166.06,3.53,3.99,s7_stimuli_t4.jpg,1186
852502583,135.98,125.31,105.37,165.08,3.52,3.99,s7_stimuli_t4.jpg,1186
852506581,135.87,124.41,104.79,165.62,3.52,3.99,s7_stimuli_t4.jpg,1186
852510579,135.61,124.4,104.81,163.07,3.52,3.99,s7_stimuli_t4.jpg,1186
852514578,133.6,124.64,104.12,162.98,3.53,3.99,s7_stimuli_t4.jpg,1186
852518576,134.05,124.17,104.54,163.67,3.52,3.99,s7_stimuli_t4.jpg,1186
852522574,134.44,124.0,104.75,163.69,3.53,3.99,s7_stimuli_t4.jpg,1186
852526572,134.58,124.05,104.01,163.85,3.52,3.98,s7_stimuli_t4.jpg,1186
852530570,135.69,123.34,105.66,163.96,3.52,3.98,s7_stimuli_t4.jpg,1186
852534569,134.83,123.33,105.78,163.15,3.52,3.98,s7_stimuli_t4.jpg,1186
852538567,136.05,124.34,105.91,161.42,3.52,3.98,s7_stimuli_t4.jpg,1186
852542567,137.27,124.89,105.8,162.03,3.52,3.98,s7_stimuli_t4.jpg,1186
852546566,137.22,123.63,104.4,161.11,3.52,3.99,s7_stimuli_t4.jpg,1186
852550566,137.05,125.28,105.55,159.69,3.53,3.99,s7_stimuli_t4.jpg,1186
852554566,135.6,126.47,104.59,159.28,3.53,4.0,s7_stimuli_t4.jpg,1186
852558566,135.55,127.05,105.35,159.44,3.53,4.0,s7_stimuli_t4.jpg,1186
852562566,134.65,127.79,105.38,157.34,3.53,4.0,s7_stimuli_t4.jpg,1186
852566566,134.93,129.09,104.1,157.23,3.54,4.0,s7_stimuli_t4.jpg,1186
852570566,134.04,127.8,104.18,155.23,3.54,4.01,s7_stimuli_t4.jpg,1186
852574565,132.04,129.93,103.6,156.13,3.54,4.01,s7_stimuli_t4.jpg,1186
852578565,132.02,129.96,103.08,156.46,3.54,4.01,s7_stimuli_t4.jpg,1186
852582565,133.46,130.76,102.03,156.11,3.54,4.01,s7_stimuli_t4.jpg,1186
852586565,131.74,130.06,101.23,155.86,3.55,4.01,s7_stimuli_t4.jpg,1186
852590565,130.16,129.59,100.78,155.42,3.55,4.02,s7_stimuli_t4.jpg,1186
852594565,130.49,128.98,99.35,155.47,3.54,4.02,s7_stimuli_t4.jpg,1186
852598564,130.57,128.12,99.53,155.64,3.54,4.02,s7_stimuli_t4.jpg,1186
852602564,129.7,126.76,98.2,153.51,3.55,4.03,s7_stimuli_t4.jpg,1186
852606564,130.66,125.8,97.2,152.65,3.55,4.03,s7_stimuli_t4.jpg,1186
852610564,129.87,125.24,96.93,152.61,3.56,4.04,s7_stimuli_t4.jpg,1186
852614564,129.63,124.95,96.09,151.77,3.56,4.04,s7_stimuli_t4.jpg,1186
852618564,130.15,123.44,93.82,150.19,3.56,4.04,s7_stimuli_t4.jpg,1186
852622564,129.34,122.33,92.65,148.47,3.56,4.05,s7_stimuli_t4.jpg,1186
852626563,129.11,120.21,92.16,148.88,3.56,4.04,s7_stimuli_t4.jpg,1186
852630563,128.48,117.92,91.44,148.13,3.57,4.05,s7_stimuli_t4.jpg,1186
852634563,127.66,117.9,91.67,148.29,3.57,4.05,s7_stimuli_t4.jpg,1186
852638563,127.49,117.0,93.15,146.92,3.57,4.05,s7_stimuli_t4.jpg,1186
852642563,126.87,114.55,93.67,147.26,3.57,4.05,s7_stimuli_t4.jpg,1186
852646563,126.51,113.17,93.8,148.4,3.58,4.05,s7_stimuli_t4.jpg,1186
852650563,125.54,112.04,93.97,148.49,3.58,4.05,s7_stimuli_t4.jpg,1186
852654562,125.69,111.35,94.59,149.16,3.58,4.05,s7_stimuli_t4.jpg,1186
852658562,125.36,108.9,95.96,150.99,3.58,4.05,s7_stimuli_t4.jpg,1186
852662562,124.77,108.08,97.53,151.45,3.58,4.05,s7_stimuli_t4.jpg,1186
852666562,124.25,107.56,98.7,152.96,3.59,4.06,s7_stimuli_t4.jpg,1186
852670562,123.34,105.99,99.81,154.36,3.59,4.06,s7_stimuli_t4.jpg,1186
852674562,122.27,107.27,100.96,155.44,3.59,4.05,s7_stimuli_t4.jpg,1186
852678562,122.72,104.48,101.42,157.03,3.6,4.05,s7_stimuli_t4.jpg,1186
852682561,121.75,104.39,101.51,156.98,3.61,4.06,s7_stimuli_t4.jpg,1186
852686560,120.93,104.59,101.89,157.69,3.61,4.05,s7_stimuli_t4.jpg,1186
852690559,121.95,105.86,103.38,158.76,3.62,4.06,s7_stimuli_t4.jpg,1186
852694557,123.33,106.96,106.3,160.53,3.62,4.06,s7_stimuli_t4.jpg,1186
852698556,140.72,107.9,114.31,161.21,3.62,4.06,s7_stimuli_t4.jpg,1186
852702555,177.84,114.86,186.54,162.57,3.63,4.06,s7_stimuli_t4.jpg,1186
852706553,214.61,118.81,211.51,164.49,3.64,4.06,s7_stimuli_t4.jpg,1186
852710552,248.94,125.08,221.83,167.25,3.65,4.06,s7_stimuli_t4.jpg,1186
852714551,263.39,130.0,231.45,169.1,3.66,4.07,s7_stimuli_t4.jpg,1186
852718549,269.72,130.53,244.57,171.59,3.67,4.07,s7_stimuli_t4.jpg,1186
852722548,275.15,131.29,253.31,173.99,3.69,4.07,s7_stimuli_t4.jpg,1186
852726547,274.96,137.29,262.45,176.78,3.7,4.06,s7_stimuli_t4.jpg,1186
852730545,278.84,136.72,267.87,179.94,3.72,4.06,s7_stimuli_t4.jpg,1186
852734544,280.54,138.35,271.45,181.34,3.73,4.06,s7_stimuli_t4.jpg,1186
852738542,278.62,140.14,275.66,184.02,3.74,4.06,s7_stimuli_t4.jpg,1186
852742541,277.74,140.24,277.28,186.88,3.75,4.05,s7_stimuli_t4.jpg,1186
852746536,279.32,139.29,281.61,189.34,3.76,4.05,s7_stimuli_t4.jpg,1186
852750530,281.04,139.49,282.19,192.19,3.77,4.06,s7_stimuli_t4.jpg,1186
852754525,282.9,137.09,287.2,193.02,3.78,4.06,s7_stimuli_t4.jpg,1186
852758519,282.61,137.33,286.46,195.24,3.79,4.05,s7_stimuli_t4.jpg,1186
852762514,283.54,136.54,290.38,196.77,3.79,4.05,s7_stimuli_t4.jpg,1186
852766508,282.94,135.77,291.06,196.84,3.8,4.05,s7_stimuli_t4.jpg,1186
852770503,282.87,134.49,292.74,198.53,3.81,4.05,s7_stimuli_t4.jpg,1186
852774497,282.78,134.53,293.62,198.72,3.81,4.04,s7_stimuli_t4.jpg,1186
