id,task,sid,eye,stimfile,trialid,start_ms,end_ms,duration_ms,fix_x,fix_y,orig_fix_x,orig_fix_y,disp_x,disp_y,aoi_subline,aoi_line
0,T1_Syllables,1350,b,s7_stimuli_t1.jpg,12,405836.937,406008.825,175.88900000002468,151.905,160.5,151.905,104.2175,0.34297133266530566,0.5001777526261904,,
1,T1_Syllables,1350,b,s7_stimuli_t1.jpg,12,406056.841,406168.878,116.03800000000047,465.105,160.5,465.105,163.66500000000002,0.4073626512096958,0.9464715566796698,line_001-part_002,line_001
2,T1_Syllables,1350,b,s7_stimuli_t1.jpg,12,406260.911,406568.741,311.82499999995343,332.78,160.5,332.78,122.1725,0.5245602393553429,0.29312868023554767,line_001-part_001,line_001
3,T1_Syllables,1350,b,s7_stimuli_t1.jpg,12,406596.715,406788.674,195.95899999997346,449.46500000000003,160.5,449.46500000000003,149.685,0.4631325379824531,0.9074056939644545,line_001-part_002,line_001
4,T1_Syllables,1350,b,s7_stimuli_t1.jpg,12,406812.682,406988.804,180.12200000003213,474.53499999999997,160.5,474.53499999999997,125.49000000000001,0.34526140047964454,0.6173753407718372,line_001-part_002,line_001
5,T1_Syllables,1350,b,s7_stimuli_t1.jpg,12,407012.806,407156.833,148.02700000000186,540.215,160.5,540.215,128.575,0.3216871729790865,0.3802859670519086,line_001-part_003,line_001
6,T1_Syllables,1350,b,s7_stimuli_t1.jpg,12,407192.836,407876.662,687.8269999999902,592.1475,160.5,592.1475,132.5075,1.1823485415567123,1.777496753542306,line_001-part_003,line_001
7,T1_Syllables,1350,b,s7_stimuli_t1.jpg,12,407916.668,408308.685,396.01799999998184,703.53,160.5,703.53,155.47,0.3421630734367134,0.9503781429511923,line_001-part_004,line_001
8,T1_Syllables,1350,b,s7_stimuli_t1.jpg,12,408320.688,408496.692,180.00299999996787,700.505,160.5,700.505,143.925,0.34822501765114405,0.8851785651782115,line_001-part_004,line_001
9,T1_Syllables,1350,b,s7_stimuli_t1.jpg,12,408532.685,408808.532,279.84700000000885,825.2175,160.5,825.2175,152.92,0.6544205554155749,1.2404084961438093,line_001-part_005,line_001
10,T1_Syllables,1350,b,s7_stimuli_t1.jpg,12,408832.534,409208.56,380.0260000000126,712.35,160.5,712.35,154.135,0.26591728620632615,1.4020603418619417,line_001-part_004,line_001
11,T1_Syllables,1350,b,s7_stimuli_t1.jpg,12,409252.559,409368.555,119.99599999998463,798.525,160.5,798.525,146.77749999999997,0.4056114228810812,0.33879532665092127,line_001-part_005,line_001
12,T1_Syllables,1350,b,s7_stimuli_t1.jpg,12,409392.555,409568.519,179.96199999999953,829.66,160.5,829.66,146.45,0.27965769309237337,0.6529387468298267,line_001-part_005,line_001
13,T1_Syllables,1350,b,s7_stimuli_t1.jpg,12,409596.513,409848.593,256.0800000000163,938.38,160.5,938.38,151.3625,0.6653320550015512,0.7885915873616259,line_001-part_006,line_001
14,T1_Syllables,1350,b,s7_stimuli_t1.jpg,12,409872.589,410008.536,139.9440000000177,971.21,160.5,971.21,153.26,0.29232042100695815,0.44400373623913963,line_001-part_006,line_001
15,T1_Syllables,1350,b,s7_stimuli_t1.jpg,12,410048.506,410248.431,203.92499999998836,943.21,160.5,943.21,172.575,0.20570197367632423,0.266590835563489,line_001-part_006,line_001
16,T1_Syllables,1350,b,s7_stimuli_t1.jpg,12,410272.434,410528.523,260.08699999999953,1047.505,160.5,1047.505,171.33499999999998,0.9383889643937674,0.7130193494884001,line_001-part_007,line_001
17,T1_Syllables,1350,b,s7_stimuli_t1.jpg,12,410552.512,411128.502,579.9890000000014,1074.74,160.5,1074.74,158.01999999999998,0.39402637393794965,1.17076349261358,line_001-part_007,line_001
18,T1_Syllables,1350,b,s7_stimuli_t1.jpg,12,411168.494,411368.415,203.9189999999944,1188.39,160.5,1188.39,191.11,0.3856743619091809,0.5392436153414064,line_001-part_008,line_001
19,T1_Syllables,1350,b,s7_stimuli_t1.jpg,12,411392.402,411568.222,179.81500000000233,1054.565,160.5,1054.565,149.145,0.5295445045983173,0.646203253258237,line_001-part_007,line_001
20,T1_Syllables,1350,b,s7_stimuli_t1.jpg,12,411592.194,412260.435,672.2429999999586,1197.16,160.5,1197.16,170.4725,0.7611107735895376,1.332550048203145,line_001-part_008,line_001
21,T1_Syllables,1350,b,s7_stimuli_t1.jpg,12,412480.35,412708.246,231.89500000001863,1331.245,160.5,1331.245,161.06,0.9785325060804251,1.5114447574645444,line_001-part_009,line_001
22,T1_Syllables,1350,b,s7_stimuli_t1.jpg,12,412760.258,412892.228,135.96900000004098,442.125,236.5,442.125,207.1725,0.7157135469170361,1.1859857080853708,line_002-part_002,line_002
