time,gaze_x_left,gaze_y_left,gaze_x_right,gaze_y_right,pupil_left,pupil_right,stimfile,subject_id
1124993547,204.81,178.73,186.47,146.87,3.78,3.79,s7_stimuli_t5.jpg,1009
1124997547,206.68,179.85,186.52,150.77,3.79,3.79,s7_stimuli_t5.jpg,1009
1125001547,209.62,178.39,189.32,154.59,3.8,3.78,s7_stimuli_t5.jpg,1009
1125005547,208.3,175.46,191.3,157.34,3.81,3.77,s7_stimuli_t5.jpg,1009
1125009547,212.44,177.27,193.37,160.15,3.82,3.77,s7_stimuli_t5.jpg,1009
1125013546,211.66,174.71,195.45,162.09,3.81,3.77,s7_stimuli_t5.jpg,1009
1125017546,212.85,179.06,197.68,165.84,3.82,3.76,s7_stimuli_t5.jpg,1009
1125021546,211.31,178.23,202.19,168.02,3.82,3.75,s7_stimuli_t5.jpg,1009
1125025546,212.75,176.94,202.54,169.35,3.82,3.75,s7_stimuli_t5.jpg,1009
1125029545,213.58,179.25,203.15,171.37,3.82,3.75,s7_stimuli_t5.jpg,1009
1125033545,213.71,180.78,205.43,173.71,3.81,3.74,s7_stimuli_t5.jpg,1009
1125037545,211.32,181.32,207.48,176.72,3.81,3.74,s7_stimuli_t5.jpg,1009
1125041545,210.2,180.51,209.28,179.13,3.81,3.73,s7_stimuli_t5.jpg,1009
1125045545,209.68,180.15,209.89,179.2,3.81,3.73,s7_stimuli_t5.jpg,1009
1125049545,208.98,180.94,211.23,179.01,3.81,3.73,s7_stimuli_t5.jpg,1009
1125053545,207.35,181.33,211.52,178.78,3.82,3.72,s7_stimuli_t5.jpg,1009
1125057545,207.98,180.89,211.57,179.56,3.82,3.73,s7_stimuli_t5.jpg,1009
1125061546,209.28,181.1,211.78,179.63,3.83,3.73,s7_stimuli_t5.jpg,1009
1125065546,208.33,181.33,210.48,180.84,3.83,3.73,s7_stimuli_t5.jpg,1009
1125069546,207.12,182.97,210.28,180.2,3.83,3.73,s7_stimuli_t5.jpg,1009
1125073545,205.79,182.85,210.27,182.42,3.83,3.74,s7_stimuli_t5.jpg,1009
1125077545,205.96,181.65,210.27,181.12,3.83,3.74,s7_stimuli_t5.jpg,1009
1125081544,206.82,181.96,210.29,178.47,3.83,3.74,s7_stimuli_t5.jpg,1009
1125085544,206.82,184.36,209.66,178.66,3.83,3.74,s7_stimuli_t5.jpg,1009
1125089544,207.51,182.26,209.7,177.65,3.84,3.74,s7_stimuli_t5.jpg,1009
1125093543,207.98,184.95,209.07,178.0,3.83,3.75,s7_stimuli_t5.jpg,1009
