time,gaze_x_left,gaze_y_left,gaze_x_right,gaze_y_right,pupil_left,pupil_right,stimfile,subject_id
813109187,157.9,162.29,157.09,163.85,4.88,4.92,s7_stimuli_t4.jpg,1398
813113183,159.42,164.16,156.35,162.07,4.88,4.93,s7_stimuli_t4.jpg,1398
813117178,159.23,165.77,155.44,159.99,4.88,4.93,s7_stimuli_t4.jpg,1398
813121174,159.08,165.74,151.87,158.36,4.88,4.94,s7_stimuli_t4.jpg,1398
813125169,158.29,165.45,148.68,154.89,4.87,4.95,s7_stimuli_t4.jpg,1398
813129164,156.32,165.79,132.91,153.36,4.88,4.95,s7_stimuli_t4.jpg,1398
813133160,156.42,164.98,123.75,152.97,4.88,4.95,s7_stimuli_t4.jpg,1398
813137155,157.07,163.95,133.01,150.07,4.88,4.96,s7_stimuli_t4.jpg,1398
813141151,158.17,164.82,137.73,148.65,4.88,4.97,s7_stimuli_t4.jpg,1398
813145146,157.25,165.11,136.08,149.64,4.88,4.97,s7_stimuli_t4.jpg,1398
813149142,157.18,166.91,139.13,149.12,4.89,4.97,s7_stimuli_t4.jpg,1398
813153137,156.53,168.39,139.7,150.14,4.89,4.97,s7_stimuli_t4.jpg,1398
813157132,157.04,168.7,142.13,150.48,4.88,4.97,s7_stimuli_t4.jpg,1398
813161128,156.53,169.21,138.43,151.29,4.89,4.98,s7_stimuli_t4.jpg,1398
813165123,155.6,169.35,136.59,150.56,4.89,4.98,s7_stimuli_t4.jpg,1398
813169118,155.44,168.26,136.9,150.83,4.89,4.98,s7_stimuli_t4.jpg,1398
813173113,157.28,168.88,135.6,150.81,4.89,4.99,s7_stimuli_t4.jpg,1398
813177109,160.07,169.84,138.12,153.1,4.9,4.99,s7_stimuli_t4.jpg,1398
813181104,158.82,172.11,139.5,156.27,4.89,4.99,s7_stimuli_t4.jpg,1398
813185099,157.91,173.35,139.75,156.3,4.89,4.99,s7_stimuli_t4.jpg,1398
813189094,157.55,175.79,141.72,156.8,4.89,5.0,s7_stimuli_t4.jpg,1398
813193090,157.36,175.03,143.5,156.93,4.89,5.0,s7_stimuli_t4.jpg,1398
813197085,157.95,174.62,142.77,156.25,4.9,5.01,s7_stimuli_t4.jpg,1398
813201080,156.5,174.59,141.89,156.36,4.9,5.01,s7_stimuli_t4.jpg,1398
813205075,157.24,174.81,142.8,158.11,4.91,5.01,s7_stimuli_t4.jpg,1398
813209070,158.33,174.7,140.46,157.91,4.92,5.01,s7_stimuli_t4.jpg,1398
813213066,159.04,173.42,138.82,157.31,4.92,5.01,s7_stimuli_t4.jpg,1398
813217061,158.7,172.24,140.32,155.96,4.93,5.01,s7_stimuli_t4.jpg,1398
813221056,157.37,171.64,144.78,156.02,4.93,5.02,s7_stimuli_t4.jpg,1398
813225051,157.65,171.11,146.42,155.24,4.93,5.02,s7_stimuli_t4.jpg,1398
813229047,157.62,170.53,148.74,156.44,4.94,5.02,s7_stimuli_t4.jpg,1398
813233042,157.09,168.42,148.77,158.17,4.95,5.02,s7_stimuli_t4.jpg,1398
813237037,156.82,167.72,147.05,158.23,4.95,5.02,s7_stimuli_t4.jpg,1398
813241032,155.79,166.94,146.55,158.37,4.96,5.02,s7_stimuli_t4.jpg,1398
813245028,155.2,165.83,140.93,156.39,4.96,5.03,s7_stimuli_t4.jpg,1398
813249023,154.59,165.06,139.13,155.11,4.96,5.03,s7_stimuli_t4.jpg,1398
813253018,154.46,165.67,141.62,156.98,4.96,5.03,s7_stimuli_t4.jpg,1398
813257013,154.35,164.69,141.96,156.58,4.96,5.03,s7_stimuli_t4.jpg,1398
813261013,154.75,165.29,143.1,158.25,4.97,5.03,s7_stimuli_t4.jpg,1398
813265012,153.94,165.25,141.34,155.9,4.98,5.03,s7_stimuli_t4.jpg,1398
813269012,153.92,162.89,144.27,153.63,4.99,5.03,s7_stimuli_t4.jpg,1398
813273011,153.63,162.48,146.8,154.16,4.99,5.03,s7_stimuli_t4.jpg,1398
813277010,153.89,162.73,147.05,155.29,5.0,5.03,s7_stimuli_t4.jpg,1398
813281010,153.59,163.22,148.33,156.84,5.0,5.03,s7_stimuli_t4.jpg,1398
813285009,152.66,163.35,148.12,158.05,5.0,5.03,s7_stimuli_t4.jpg,1398
813289009,153.34,163.85,149.67,159.92,5.01,5.03,s7_stimuli_t4.jpg,1398
813293008,153.33,165.45,150.7,161.06,5.01,5.03,s7_stimuli_t4.jpg,1398
813297007,153.95,165.36,154.91,159.9,5.02,5.02,s7_stimuli_t4.jpg,1398
813301007,154.54,167.79,157.93,158.8,5.02,5.03,s7_stimuli_t4.jpg,1398
813305006,154.36,168.43,162.17,160.47,5.03,5.03,s7_stimuli_t4.jpg,1398
813309006,155.96,167.15,165.33,162.51,5.03,5.02,s7_stimuli_t4.jpg,1398
813313005,156.11,168.79,164.64,165.66,5.03,5.02,s7_stimuli_t4.jpg,1398
813317004,157.11,168.27,162.63,169.15,5.03,5.02,s7_stimuli_t4.jpg,1398
813321004,157.13,169.09,161.34,170.69,5.04,5.03,s7_stimuli_t4.jpg,1398
813325003,156.79,169.27,160.42,170.91,5.04,5.02,s7_stimuli_t4.jpg,1398
813329003,157.27,168.85,161.9,173.11,5.04,5.02,s7_stimuli_t4.jpg,1398
813333002,157.25,168.94,164.63,175.24,5.04,5.02,s7_stimuli_t4.jpg,1398
813337001,157.1,167.75,165.88,178.66,5.05,5.01,s7_stimuli_t4.jpg,1398
813341001,156.46,166.85,167.4,181.47,5.05,5.01,s7_stimuli_t4.jpg,1398
813345000,155.04,165.37,168.12,182.59,5.06,5.0,s7_stimuli_t4.jpg,1398
813349000,153.83,164.79,166.62,185.09,5.07,5.0,s7_stimuli_t4.jpg,1398
813352999,152.73,165.52,165.96,184.84,5.07,5.0,s7_stimuli_t4.jpg,1398
813357001,151.91,165.0,168.24,184.71,5.07,5.0,s7_stimuli_t4.jpg,1398
813361004,150.78,165.1,168.5,184.21,5.07,5.0,s7_stimuli_t4.jpg,1398
