time,gaze_x_left,gaze_y_left,gaze_x_right,gaze_y_right,pupil_left,pupil_right,stimfile,subject_id
298921540,156.28,188.46,138.07,149.11,3.82,3.67,s7_stimuli_t1.jpg,1349
298925539,155.80,186.41,137.52,150.18,3.82,3.67,s7_stimuli_t1.jpg,1349
298929537,155.80,184.20,136.33,148.22,3.82,3.67,s7_stimuli_t1.jpg,1349
298933536,155.23,183.05,135.74,146.25,3.82,3.68,s7_stimuli_t1.jpg,1349
298937534,156.91,182.51,136.50,144.60,3.81,3.68,s7_stimuli_t1.jpg,1349
298941532,158.29,182.38,135.96,143.10,3.81,3.68,s7_stimuli_t1.jpg,1349
298945531,160.50,182.48,134.53,142.16,3.81,3.69,s7_stimuli_t1.jpg,1349
298949529,162.54,184.59,134.57,141.45,3.81,3.70,s7_stimuli_t1.jpg,1349
298953527,164.30,186.67,133.86,140.75,3.81,3.70,s7_stimuli_t1.jpg,1349
298957526,165.74,188.13,132.63,140.75,3.81,3.70,s7_stimuli_t1.jpg,1349
298961524,165.26,189.23,132.95,140.57,3.81,3.71,s7_stimuli_t1.jpg,1349
298965522,165.64,190.19,132.02,139.84,3.82,3.72,s7_stimuli_t1.jpg,1349
298969521,163.90,192.12,131.90,138.72,3.82,3.72,s7_stimuli_t1.jpg,1349
298973519,161.60,193.39,132.33,137.09,3.83,3.73,s7_stimuli_t1.jpg,1349
298977517,159.45,194.26,131.72,136.62,3.84,3.73,s7_stimuli_t1.jpg,1349
298981516,156.33,193.10,131.92,136.12,3.85,3.74,s7_stimuli_t1.jpg,1349
298985514,152.61,191.04,132.07,135.40,3.86,3.74,s7_stimuli_t1.jpg,1349
298989512,143.65,188.23,132.95,135.61,3.86,3.74,s7_stimuli_t1.jpg,1349
298993511,143.05,187.95,131.61,135.54,3.87,3.74,s7_stimuli_t1.jpg,1349
298997509,141.52,185.55,131.63,136.23,3.87,3.74,s7_stimuli_t1.jpg,1349
299001508,138.84,184.51,133.71,136.20,3.88,3.74,s7_stimuli_t1.jpg,1349
299005506,137.33,181.97,135.72,136.93,3.88,3.74,s7_stimuli_t1.jpg,1349
299009504,136.39,180.82,136.82,139.01,3.89,3.74,s7_stimuli_t1.jpg,1349
299013503,135.06,180.30,138.89,139.81,3.89,3.75,s7_stimuli_t1.jpg,1349
299017505,134.83,179.70,140.61,142.51,3.89,3.74,s7_stimuli_t1.jpg,1349
299021508,134.69,178.97,142.22,145.11,3.89,3.74,s7_stimuli_t1.jpg,1349
299025510,134.89,179.53,143.98,147.92,3.90,3.73,s7_stimuli_t1.jpg,1349
299029513,135.22,180.72,145.14,151.56,3.89,3.73,s7_stimuli_t1.jpg,1349
299033516,137.71,182.57,147.70,154.13,3.90,3.73,s7_stimuli_t1.jpg,1349
