id,task,sid,eye,stimfile,trialid,start_ms,end_ms,duration_ms,fix_x,fix_y,orig_fix_x,orig_fix_y,disp_x,disp_y,aoi_subline,aoi_line
0,T1_Syllables,1169,b,s7_stimuli_t1.jpg,12,330339.359,330511.299,175.94000000000233,153.4025,160.5,153.4025,165.7975,0.9849985799091591,0.6352917536722638,,
1,T1_Syllables,1169,b,s7_stimuli_t1.jpg,12,330535.298,330663.325,132.02700000000186,436.975,160.5,436.975,234.265,0.9874233575949296,1.573815427937459,line_001-part_002,line_001
2,T1_Syllables,1169,b,s7_stimuli_t1.jpg,12,330671.325,330771.316,103.98800000001211,446.2025,160.5,446.2025,171.1575,0.2575652741775589,0.7911510749188304,line_001-part_002,line_001
3,T1_Syllables,1169,b,s7_stimuli_t1.jpg,12,330795.301,331027.129,235.82600000000093,346.315,160.5,346.315,165.64,0.8828884973638703,1.0811814281114482,line_001-part_001,line_001
4,T1_Syllables,1169,b,s7_stimuli_t1.jpg,12,331079.143,331531.243,456.1010000000242,464.17,160.5,464.17,148.555,1.8360955476151304,0.682440208673386,line_001-part_002,line_001
5,T1_Syllables,1169,b,s7_stimuli_t1.jpg,12,331563.249,331891.246,331.9969999999739,617.05,160.5,617.05,165.285,0.43592114395323117,0.9766465678803881,line_001-part_003,line_001
6,T1_Syllables,1169,b,s7_stimuli_t1.jpg,12,331927.251,332491.026,567.7779999999912,722.9875,160.5,722.9875,147.54250000000002,0.9658697781658464,1.0367271705389614,line_001-part_004,line_001
7,T1_Syllables,1169,b,s7_stimuli_t1.jpg,12,332523.048,332791.098,272.04999999998836,848.5175,160.5,848.5175,142.9375,0.8469209616915877,0.7440026199177082,line_001-part_005,line_001
8,T1_Syllables,1169,b,s7_stimuli_t1.jpg,12,332815.095,333151.113,340.01800000004005,959.905,160.5,959.905,144.55,1.280417327959046,0.6711245794731162,line_001-part_006,line_001
9,T1_Syllables,1169,b,s7_stimuli_t1.jpg,12,333175.11,333631.048,459.9310000000405,1084.365,160.5,1084.365,144.925,0.991195233995013,1.70354103412626,line_001-part_007,line_001
10,T1_Syllables,1169,b,s7_stimuli_t1.jpg,12,333670.995,334090.969,423.9749999999767,1216.7125,160.5,1216.7125,154.365,0.8129740740907769,0.7360547375032337,line_001-part_008,line_001
11,T1_Syllables,1169,b,s7_stimuli_t1.jpg,12,334142.984,334351.01,212.02600000001257,1340.38,160.5,1340.38,152.435,0.5939358231427097,0.5128404805407775,line_001-part_009,line_001
12,T1_Syllables,1169,b,s7_stimuli_t1.jpg,12,334411.01,334870.939,463.9290000000037,360.45,236.5,360.45,238.2225,1.1847733192424852,0.7891304268473541,line_002-part_001,line_002
13,T1_Syllables,1169,b,s7_stimuli_t1.jpg,12,334906.937,335230.631,327.68800000002375,479.3575,236.5,479.3575,234.27249999999998,0.646876802615396,0.5715739844850319,line_002-part_002,line_002
14,T1_Syllables,1169,b,s7_stimuli_t1.jpg,12,335282.675,335514.87,236.19699999998556,591.605,236.5,591.605,216.265,0.439558310481892,0.4107303979954902,line_002-part_003,line_002
15,T1_Syllables,1169,b,s7_stimuli_t1.jpg,12,335550.886,335930.826,383.9400000000023,602.55,236.5,602.55,224.7175,0.4982918144261426,0.891375219264073,line_002-part_003,line_002
16,T1_Syllables,1169,b,s7_stimuli_t1.jpg,12,335954.828,336350.851,400.0250000000233,732.8725,236.5,732.8725,219.615,0.7694627856183156,0.850558128220244,line_002-part_004,line_002
