time,gaze_x_left,gaze_y_left,gaze_x_right,gaze_y_right,pupil_left,pupil_right,stimfile,subject_id
4930969293,203.03,157.31,164.04,151.77,3.95,3.97,s7_stimuli_t5.jpg,1254
4930973293,201.62,155.52,164.47,153.85,3.96,3.98,s7_stimuli_t5.jpg,1254
4930977293,201.07,152.7,164.57,155.01,3.97,3.98,s7_stimuli_t5.jpg,1254
4930981292,200.54,153.75,165.29,155.96,3.98,3.98,s7_stimuli_t5.jpg,1254
4930985292,199.77,152.09,164.85,156.6,3.98,3.98,s7_stimuli_t5.jpg,1254
4930989292,198.19,148.68,165.92,155.96,3.98,3.98,s7_stimuli_t5.jpg,1254
4930993292,197.73,146.43,165.18,155.96,3.99,3.98,s7_stimuli_t5.jpg,1254
4930997292,196.9,145.15,164.79,155.23,4.0,3.98,s7_stimuli_t5.jpg,1254
4931001292,198.34,144.34,166.54,153.62,4.0,3.98,s7_stimuli_t5.jpg,1254
4931005292,196.61,144.88,165.61,153.16,4.01,3.99,s7_stimuli_t5.jpg,1254
4931009292,195.65,144.56,163.9,154.38,4.02,3.99,s7_stimuli_t5.jpg,1254
4931013292,189.91,148.13,157.54,155.69,4.02,3.99,s7_stimuli_t5.jpg,1254
4931017292,180.61,156.64,153.61,157.47,4.02,4.0,s7_stimuli_t5.jpg,1254
4931021292,182.57,159.94,148.03,159.72,4.01,4.01,s7_stimuli_t5.jpg,1254
4931025291,179.85,163.53,147.11,156.9,4.02,4.01,s7_stimuli_t5.jpg,1254
4931029291,183.52,164.48,149.98,158.72,4.02,4.02,s7_stimuli_t5.jpg,1254
4931033291,180.67,165.29,147.39,155.7,4.03,4.02,s7_stimuli_t5.jpg,1254
4931037291,177.54,167.33,143.93,158.42,4.03,4.03,s7_stimuli_t5.jpg,1254
4931041291,179.17,171.88,139.93,159.06,4.03,4.04,s7_stimuli_t5.jpg,1254
4931045291,176.43,174.63,138.61,158.35,4.03,4.04,s7_stimuli_t5.jpg,1254
4931049291,174.79,174.34,135.98,160.36,4.03,4.04,s7_stimuli_t5.jpg,1254
4931053291,176.34,177.0,137.21,161.22,4.03,4.04,s7_stimuli_t5.jpg,1254
4931057291,177.19,176.92,139.43,161.05,4.04,4.04,s7_stimuli_t5.jpg,1254
4931061291,178.34,177.62,143.58,160.28,4.04,4.05,s7_stimuli_t5.jpg,1254
4931065291,180.28,177.68,147.09,159.45,4.04,4.05,s7_stimuli_t5.jpg,1254
4931069291,182.5,177.05,147.96,161.31,4.05,4.05,s7_stimuli_t5.jpg,1254
4931073290,182.22,177.95,148.62,161.13,4.05,4.05,s7_stimuli_t5.jpg,1254
4931077290,181.81,179.01,146.27,162.17,4.05,4.06,s7_stimuli_t5.jpg,1254
4931081290,183.18,178.64,149.28,163.16,4.04,4.06,s7_stimuli_t5.jpg,1254
4931085290,182.94,176.82,150.95,162.27,4.05,4.07,s7_stimuli_t5.jpg,1254
4931089290,184.32,175.45,153.33,162.75,4.05,4.07,s7_stimuli_t5.jpg,1254
4931093290,185.71,175.84,155.19,162.93,4.05,4.07,s7_stimuli_t5.jpg,1254
4931097290,185.82,173.28,154.05,161.74,4.05,4.07,s7_stimuli_t5.jpg,1254
4931101290,185.9,173.67,152.82,160.53,4.05,4.07,s7_stimuli_t5.jpg,1254
4931105290,185.27,172.08,149.6,159.64,4.06,4.08,s7_stimuli_t5.jpg,1254
4931109290,186.06,170.7,147.67,159.05,4.06,4.09,s7_stimuli_t5.jpg,1254
4931113290,186.1,170.82,146.35,157.3,4.07,4.09,s7_stimuli_t5.jpg,1254
4931117290,184.71,171.0,145.71,155.54,4.07,4.1,s7_stimuli_t5.jpg,1254
4931121289,185.3,169.91,145.35,154.23,4.08,4.1,s7_stimuli_t5.jpg,1254
4931125289,184.36,169.79,142.84,151.8,4.08,4.1,s7_stimuli_t5.jpg,1254
4931129288,183.95,170.86,141.79,150.54,4.09,4.11,s7_stimuli_t5.jpg,1254
4931133288,182.21,172.83,139.91,147.19,4.09,4.12,s7_stimuli_t5.jpg,1254
4931137287,179.71,173.4,137.66,146.41,4.11,4.11,s7_stimuli_t5.jpg,1254
