time,gaze_x_left,gaze_y_left,gaze_x_right,gaze_y_right,pupil_left,pupil_right,stimfile,subject_id
981074844,172.37,193.93,176.28,168.61,4.03,4.24,s7_stimuli_t4.jpg,1405
981078841,175.78,195.97,175.24,171.9,4.03,4.24,s7_stimuli_t4.jpg,1405
981082837,180.49,198.44,177.5,174.37,4.03,4.23,s7_stimuli_t4.jpg,1405
981086833,175.46,199.3,178.15,175.93,4.03,4.23,s7_stimuli_t4.jpg,1405
981090830,181.84,197.95,180.24,175.4,4.03,4.23,s7_stimuli_t4.jpg,1405
981094826,181.54,199.09,179.61,181.84,4.03,4.23,s7_stimuli_t4.jpg,1405
981098823,181.45,200.76,176.14,181.45,4.02,4.23,s7_stimuli_t4.jpg,1405
981102819,179.95,201.48,172.8,180.86,4.02,4.24,s7_stimuli_t4.jpg,1405
981106815,180.65,200.66,170.28,184.2,4.03,4.24,s7_stimuli_t4.jpg,1405
981110812,181.06,199.13,169.66,184.56,4.04,4.25,s7_stimuli_t4.jpg,1405
981114808,177.79,196.37,165.71,183.88,4.04,4.25,s7_stimuli_t4.jpg,1405
981118805,176.35,196.16,163.58,184.18,4.06,4.25,s7_stimuli_t4.jpg,1405
981122805,173.51,194.43,164.25,179.34,4.07,4.25,s7_stimuli_t4.jpg,1405
981126806,174.23,192.53,163.61,176.65,4.08,4.25,s7_stimuli_t4.jpg,1405
981130806,174.08,190.92,159.63,171.77,4.09,4.25,s7_stimuli_t4.jpg,1405
981134807,173.15,190.6,155.86,172.7,4.09,4.25,s7_stimuli_t4.jpg,1405
981138807,172.5,191.08,159.05,169.14,4.1,4.24,s7_stimuli_t4.jpg,1405
981142808,175.28,190.24,163.25,169.9,4.09,4.25,s7_stimuli_t4.jpg,1405
981146809,173.75,191.15,166.66,172.67,4.09,4.25,s7_stimuli_t4.jpg,1405
981150809,174.75,193.08,170.71,174.59,4.09,4.25,s7_stimuli_t4.jpg,1405
981154810,173.83,194.99,170.79,176.73,4.08,4.25,s7_stimuli_t4.jpg,1405
981158810,176.46,197.22,171.62,177.79,4.08,4.25,s7_stimuli_t4.jpg,1405
981162811,180.41,198.64,172.26,173.86,4.08,4.26,s7_stimuli_t4.jpg,1405
981166812,186.51,202.61,172.38,173.85,4.08,4.26,s7_stimuli_t4.jpg,1405
