time,gaze_x_left,gaze_y_left,gaze_x_right,gaze_y_right,pupil_left,pupil_right,stimfile,subject_id
770605273,167.37,158.69,157.89,180.72,5.33,4.81,s7_stimuli_t1.jpg,1996
770609272,169.61,160.91,157.04,179.08,5.33,4.82,s7_stimuli_t1.jpg,1996
770613272,171.36,164.81,156.91,177.80,5.32,4.83,s7_stimuli_t1.jpg,1996
770617272,173.42,168.74,156.93,176.59,5.32,4.83,s7_stimuli_t1.jpg,1996
770621271,174.73,169.25,156.31,175.34,5.31,4.83,s7_stimuli_t1.jpg,1996
770625271,176.25,170.92,155.85,173.82,5.31,4.84,s7_stimuli_t1.jpg,1996
770629271,176.99,171.44,155.32,172.56,5.31,4.84,s7_stimuli_t1.jpg,1996
770633271,177.69,171.45,155.03,171.55,5.31,4.85,s7_stimuli_t1.jpg,1996
770637270,177.92,172.72,154.09,170.73,5.31,4.85,s7_stimuli_t1.jpg,1996
770641270,177.59,171.24,153.08,171.08,5.31,4.85,s7_stimuli_t1.jpg,1996
770645269,177.01,168.14,152.80,171.10,5.30,4.85,s7_stimuli_t1.jpg,1996
770649268,176.25,167.92,152.17,171.19,5.31,4.86,s7_stimuli_t1.jpg,1996
770653268,175.91,165.30,152.33,171.40,5.32,4.86,s7_stimuli_t1.jpg,1996
770657267,172.14,161.71,152.21,171.66,5.33,4.86,s7_stimuli_t1.jpg,1996
770661266,170.58,162.09,152.40,172.40,5.34,4.86,s7_stimuli_t1.jpg,1996
770665266,165.15,160.91,152.79,173.43,5.34,4.86,s7_stimuli_t1.jpg,1996
770669265,165.59,159.31,153.60,175.06,5.36,4.86,s7_stimuli_t1.jpg,1996
770673264,163.94,156.88,155.43,176.38,5.37,4.85,s7_stimuli_t1.jpg,1996
770677263,160.27,155.89,157.70,177.23,5.38,4.85,s7_stimuli_t1.jpg,1996
770681263,157.59,153.92,159.03,178.08,5.38,4.84,s7_stimuli_t1.jpg,1996
770685262,154.22,154.42,162.53,178.00,5.40,4.85,s7_stimuli_t1.jpg,1996
770689261,150.06,154.31,164.07,178.39,5.40,4.85,s7_stimuli_t1.jpg,1996
770693260,149.20,152.08,166.52,179.95,5.41,4.85,s7_stimuli_t1.jpg,1996
770697260,142.59,145.02,167.72,183.17,5.43,4.84,s7_stimuli_t1.jpg,1996
770701259,138.79,149.89,168.82,181.24,5.43,4.83,s7_stimuli_t1.jpg,1996
770705258,133.83,207.98,165.58,182.72,5.42,4.83,s7_stimuli_t1.jpg,1996
770709257,118.28,310.64,153.52,203.45,5.40,4.81,s7_stimuli_t1.jpg,1996
770713257,108.07,398.02,115.09,319.85,5.35,4.77,s7_stimuli_t1.jpg,1996
770717256,0.00,0.00,49.02,348.85,0.00,4.72,s7_stimuli_t1.jpg,1996
770721255,0.00,0.00,-31.48,381.43,0.00,4.64,s7_stimuli_t1.jpg,1996
770725255,0.00,0.00,0.00,0.00,0.00,0.00,s7_stimuli_t1.jpg,1996
770729254,0.00,0.00,0.00,0.00,0.00,0.00,s7_stimuli_t1.jpg,1996
770733253,0.00,0.00,0.00,0.00,0.00,0.00,s7_stimuli_t1.jpg,1996
770737252,0.00,0.00,0.00,0.00,0.00,0.00,s7_stimuli_t1.jpg,1996
770741252,0.00,0.00,0.00,0.00,0.00,0.00,s7_stimuli_t1.jpg,1996
770745251,0.00,0.00,0.00,0.00,0.00,0.00,s7_stimuli_t1.jpg,1996
770749250,0.00,0.00,0.00,0.00,0.00,0.00,s7_stimuli_t1.jpg,1996
770753249,0.00,0.00,0.00,0.00,0.00,0.00,s7_stimuli_t1.jpg,1996
770757249,0.00,0.00,0.00,0.00,0.00,0.00,s7_stimuli_t1.jpg,1996
770761248,0.00,0.00,128.77,502.71,0.00,4.53,s7_stimuli_t1.jpg,1996
770765247,0.00,0.00,158.18,492.15,0.00,4.51,s7_stimuli_t1.jpg,1996
770769246,152.59,511.35,190.40,377.46,5.30,4.54,s7_stimuli_t1.jpg,1996
770773246,189.89,467.85,215.69,368.11,5.29,4.56,s7_stimuli_t1.jpg,1996
770777245,219.17,418.97,239.28,280.80,5.30,4.59,s7_stimuli_t1.jpg,1996
770781245,225.39,370.49,248.53,310.14,5.32,4.62,s7_stimuli_t1.jpg,1996
770785244,239.28,324.13,258.23,272.03,5.35,4.66,s7_stimuli_t1.jpg,1996
770789244,246.56,254.27,275.23,242.28,5.37,4.68,s7_stimuli_t1.jpg,1996
770793244,261.84,249.15,315.86,204.86,5.39,4.71,s7_stimuli_t1.jpg,1996
770797244,264.76,217.22,310.97,199.37,5.41,4.73,s7_stimuli_t1.jpg,1996
770801243,265.72,211.72,311.91,185.97,5.43,4.74,s7_stimuli_t1.jpg,1996
770805243,271.57,197.01,317.21,193.40,5.46,4.75,s7_stimuli_t1.jpg,1996
770809243,274.29,195.62,321.04,205.39,5.49,4.75,s7_stimuli_t1.jpg,1996
770813243,274.91,190.94,321.44,218.16,5.51,4.75,s7_stimuli_t1.jpg,1996
770817242,276.04,184.66,325.18,222.29,5.53,4.76,s7_stimuli_t1.jpg,1996
770821242,278.65,199.49,328.10,219.40,5.55,4.76,s7_stimuli_t1.jpg,1996
770825242,283.99,192.27,330.14,222.72,5.56,4.76,s7_stimuli_t1.jpg,1996
770829241,285.42,202.29,331.91,220.30,5.57,4.76,s7_stimuli_t1.jpg,1996
770833241,288.31,199.63,333.94,222.07,5.58,4.76,s7_stimuli_t1.jpg,1996
770837241,288.45,199.47,333.92,219.79,5.59,4.76,s7_stimuli_t1.jpg,1996
770841241,290.01,199.44,335.62,224.47,5.59,4.77,s7_stimuli_t1.jpg,1996
770845240,295.23,198.68,335.11,222.67,5.60,4.79,s7_stimuli_t1.jpg,1996
770849240,294.71,201.78,336.27,223.05,5.60,4.80,s7_stimuli_t1.jpg,1996
770853239,296.99,201.92,335.05,219.59,5.60,4.82,s7_stimuli_t1.jpg,1996
770857238,297.52,205.19,333.11,213.65,5.60,4.83,s7_stimuli_t1.jpg,1996
770861238,297.39,207.01,327.41,207.58,5.60,4.84,s7_stimuli_t1.jpg,1996
770865237,300.06,208.20,323.42,207.80,5.60,4.85,s7_stimuli_t1.jpg,1996
770869237,299.79,211.23,316.68,206.26,5.60,4.85,s7_stimuli_t1.jpg,1996
770873236,301.00,211.80,313.55,204.30,5.60,4.86,s7_stimuli_t1.jpg,1996
770877235,301.73,214.04,311.90,202.19,5.60,4.86,s7_stimuli_t1.jpg,1996
770881235,303.98,217.38,309.74,201.48,5.60,4.86,s7_stimuli_t1.jpg,1996
770885234,304.97,220.26,307.56,201.03,5.60,4.86,s7_stimuli_t1.jpg,1996
770889233,305.36,222.31,307.35,201.53,5.59,4.86,s7_stimuli_t1.jpg,1996
770893233,306.45,224.52,305.57,200.79,5.59,4.85,s7_stimuli_t1.jpg,1996
770897232,307.54,227.54,305.39,202.81,5.59,4.85,s7_stimuli_t1.jpg,1996
770901232,307.30,229.56,305.35,205.64,5.59,4.85,s7_stimuli_t1.jpg,1996
770905231,308.77,233.13,308.05,209.65,5.58,4.85,s7_stimuli_t1.jpg,1996
770909230,309.45,235.76,307.94,212.04,5.58,4.84,s7_stimuli_t1.jpg,1996
770913230,310.58,237.42,309.32,213.87,5.58,4.84,s7_stimuli_t1.jpg,1996
770917229,311.91,240.12,311.92,217.04,5.58,4.84,s7_stimuli_t1.jpg,1996
770921228,312.43,242.18,313.84,219.49,5.58,4.83,s7_stimuli_t1.jpg,1996
770925228,312.52,243.44,316.20,222.74,5.58,4.83,s7_stimuli_t1.jpg,1996
770929227,312.24,244.46,317.12,224.88,5.58,4.82,s7_stimuli_t1.jpg,1996
770933227,312.67,244.12,319.79,226.91,5.58,4.81,s7_stimuli_t1.jpg,1996
770937226,314.47,242.90,323.86,227.71,5.58,4.81,s7_stimuli_t1.jpg,1996
770941225,317.79,227.86,327.09,225.39,5.59,4.81,s7_stimuli_t1.jpg,1996
