id,task,sid,eye,stimfile,trialid,start_ms,end_ms,duration_ms,fix_x,fix_y,orig_fix_x,orig_fix_y,disp_x,disp_y,aoi_subline,aoi_line
0,T1_Syllables,1405,b,s7_stimuli_t1.jpg,12,302702.991,302790.965,91.97299999999814,173.64499999999998,160.5,173.64499999999998,171.20999999999998,0.5533881518417432,1.54364041673674,,
1,T1_Syllables,1405,b,s7_stimuli_t1.jpg,12,302822.958,302970.979,152.0219999999972,408.3575,160.5,408.3575,200.5125,1.232056484115039,1.5032274553072065,line_001-part_002,line_001
2,T1_Syllables,1405,b,s7_stimuli_t1.jpg,12,302994.985,303910.882,919.890000000014,342.625,160.5,342.625,170.2975,0.7240655589458034,1.0011637644809708,line_001-part_001,line_001
3,T1_Syllables,1405,b,s7_stimuli_t1.jpg,12,303954.805,304550.841,600.0370000000112,471.125,160.5,471.125,168.325,0.6021531253000467,0.7347076387889164,line_001-part_002,line_001
4,T1_Syllables,1405,b,s7_stimuli_t1.jpg,12,304602.856,305030.827,431.97199999995064,603.9325,160.5,603.9325,188.16,0.5024678204405332,0.3961817318808584,line_001-part_003,line_001
5,T1_Syllables,1405,b,s7_stimuli_t1.jpg,12,305058.833,305290.856,236.01600000000326,717.8699999999999,160.5,717.8699999999999,170.805,0.5811383853566902,0.5877391690568459,line_001-part_004,line_001
6,T1_Syllables,1405,b,s7_stimuli_t1.jpg,12,305318.804,305566.6,251.79899999999907,583.735,160.5,583.735,189.76999999999998,0.4590912418394973,0.3983370898237672,line_001-part_003,line_001
7,T1_Syllables,1405,b,s7_stimuli_t1.jpg,12,305614.635,306538.701,928.0679999999702,729.3525,160.5,729.3525,177.73250000000002,0.6526693270869603,0.7950576611903515,line_001-part_004,line_001
8,T1_Syllables,1405,b,s7_stimuli_t1.jpg,12,306654.744,306770.576,119.82400000002235,777.9975,160.5,777.9975,166.385,0.5334510908698383,0.5673979784706475,line_001-part_004,line_001
9,T1_Syllables,1405,b,s7_stimuli_t1.jpg,12,306802.511,307350.557,552.045999999973,849.37,160.5,849.37,171.43,0.5245602393553429,0.5307568934412037,line_001-part_005,line_001
10,T1_Syllables,1405,b,s7_stimuli_t1.jpg,12,307374.557,307570.546,199.9880000000121,941.4825000000001,160.5,941.4825000000001,173.76,0.45868711222519926,0.6770518138161143,line_001-part_006,line_001
11,T1_Syllables,1405,b,s7_stimuli_t1.jpg,12,307610.54,307750.512,143.97000000003027,1034.9975,160.5,1034.9975,160.49,0.35617290006562086,0.29514932830702445,line_001-part_007,line_001
12,T1_Syllables,1405,b,s7_stimuli_t1.jpg,12,307774.501,307950.5,180.00300000002608,962.365,160.5,962.365,166.22500000000002,0.7899386860759455,0.4776812040970841,line_001-part_006,line_001
13,T1_Syllables,1405,b,s7_stimuli_t1.jpg,12,307978.533,308230.491,255.95199999999022,866.7625,160.5,866.7625,160.35500000000002,0.7580124465466126,0.6969888747880177,line_001-part_005,line_001
14,T1_Syllables,1405,b,s7_stimuli_t1.jpg,12,308262.445,308790.425,531.9789999999921,984.675,160.5,984.675,167.335,0.8632208561348302,0.7499298542607057,line_001-part_006,line_001
15,T1_Syllables,1405,b,s7_stimuli_t1.jpg,12,308822.416,309110.434,292.01899999997113,1068.5349999999999,160.5,1068.5349999999999,167.59500000000003,0.4640755070824716,0.3906586271521552,line_001-part_007,line_001
16,T1_Syllables,1405,b,s7_stimuli_t1.jpg,12,309238.465,309426.379,191.91099999996368,1163.6100000000001,160.5,1163.6100000000001,171.1175,0.7225837503600536,0.8156682715194147,line_001-part_008,line_001
17,T1_Syllables,1405,b,s7_stimuli_t1.jpg,12,309454.352,309722.364,272.0100000000093,1082.165,160.5,1082.165,175.595,0.595687051471312,0.43497817485320955,line_001-part_007,line_001
18,T1_Syllables,1405,b,s7_stimuli_t1.jpg,12,309766.345,309866.311,103.96700000000419,1104.1575,160.5,1104.1575,162.155,0.3195318150361739,0.35725057903707413,line_001-part_007,line_001
19,T1_Syllables,1405,b,s7_stimuli_t1.jpg,12,309894.313,310398.348,508.0349999999744,1214.905,160.5,1214.905,169.495,0.6952376464594062,0.41221220658123997,line_001-part_008,line_001
