time,gaze_x_left,gaze_y_left,gaze_x_right,gaze_y_right,pupil_left,pupil_right,stimfile,subject_id
1006125439,155.94,174.2,143.23,127.99,3.55,4.01,s7_stimuli_t5.jpg,1160
1006129438,154.58,175.46,143.71,129.11,3.55,4.01,s7_stimuli_t5.jpg,1160
1006133436,153.77,173.75,143.8,129.06,3.54,4.01,s7_stimuli_t5.jpg,1160
1006137435,152.86,174.14,143.57,128.24,3.55,4.0,s7_stimuli_t5.jpg,1160
1006141434,151.0,172.95,145.21,129.14,3.55,3.99,s7_stimuli_t5.jpg,1160
1006145432,149.79,172.34,145.1,130.9,3.55,3.99,s7_stimuli_t5.jpg,1160
1006149431,148.5,172.25,146.47,132.0,3.55,3.98,s7_stimuli_t5.jpg,1160
1006153430,149.16,171.53,147.73,133.77,3.56,3.98,s7_stimuli_t5.jpg,1160
1006157428,148.38,170.35,149.59,135.9,3.55,3.97,s7_stimuli_t5.jpg,1160
1006161427,146.91,167.74,150.13,137.71,3.55,3.96,s7_stimuli_t5.jpg,1160
1006165426,147.03,165.23,151.57,139.09,3.55,3.96,s7_stimuli_t5.jpg,1160
1006169424,146.99,165.42,153.41,141.25,3.55,3.95,s7_stimuli_t5.jpg,1160
1006173423,148.97,161.8,155.95,143.78,3.56,3.95,s7_stimuli_t5.jpg,1160
1006177422,149.02,161.4,160.19,145.95,3.55,3.94,s7_stimuli_t5.jpg,1160
1006181420,149.67,161.2,162.78,148.48,3.55,3.94,s7_stimuli_t5.jpg,1160
1006185419,150.34,160.74,165.31,152.39,3.56,3.93,s7_stimuli_t5.jpg,1160
1006189417,149.41,158.49,167.48,155.01,3.56,3.92,s7_stimuli_t5.jpg,1160
1006193416,148.53,158.86,171.95,156.22,3.56,3.92,s7_stimuli_t5.jpg,1160
1006197415,146.02,159.52,174.43,160.29,3.55,3.91,s7_stimuli_t5.jpg,1160
1006201413,144.81,159.97,176.28,162.92,3.55,3.91,s7_stimuli_t5.jpg,1160
1006205414,146.27,160.87,179.96,164.29,3.55,3.9,s7_stimuli_t5.jpg,1160
1006209414,149.29,162.42,179.08,163.38,3.53,3.9,s7_stimuli_t5.jpg,1160
1006213414,148.59,162.69,178.85,163.43,3.53,3.9,s7_stimuli_t5.jpg,1160
1006217415,148.19,166.25,178.57,162.54,3.52,3.89,s7_stimuli_t5.jpg,1160
1006221415,150.04,167.53,173.09,160.75,3.51,3.9,s7_stimuli_t5.jpg,1160
1006225415,147.0,167.54,172.6,158.65,3.5,3.9,s7_stimuli_t5.jpg,1160
1006229416,148.63,168.21,169.71,153.49,3.5,3.9,s7_stimuli_t5.jpg,1160
1006233416,147.97,170.53,163.46,149.84,3.5,3.9,s7_stimuli_t5.jpg,1160
1006237417,149.67,170.6,167.0,144.81,3.49,3.9,s7_stimuli_t5.jpg,1160
1006241418,149.25,172.07,155.6,144.27,3.49,3.9,s7_stimuli_t5.jpg,1160
1006245420,150.37,172.34,152.03,139.22,3.48,3.9,s7_stimuli_t5.jpg,1160
1006249421,148.53,171.58,155.63,135.8,3.47,3.89,s7_stimuli_t5.jpg,1160
1006253422,148.08,172.24,150.94,133.33,3.47,3.89,s7_stimuli_t5.jpg,1160
1006257424,145.81,174.77,150.82,133.3,3.47,3.89,s7_stimuli_t5.jpg,1160
1006261425,146.22,172.6,152.3,132.87,3.46,3.89,s7_stimuli_t5.jpg,1160
1006265426,142.69,170.31,149.9,132.62,3.47,3.88,s7_stimuli_t5.jpg,1160
1006269428,142.29,168.19,150.38,131.56,3.47,3.88,s7_stimuli_t5.jpg,1160
1006273429,143.81,166.92,154.06,132.54,3.47,3.87,s7_stimuli_t5.jpg,1160
1006277430,143.55,166.52,155.14,134.6,3.47,3.86,s7_stimuli_t5.jpg,1160
1006281431,142.92,161.66,158.04,138.04,3.48,3.85,s7_stimuli_t5.jpg,1160
1006285433,144.2,161.13,162.19,141.43,3.49,3.84,s7_stimuli_t5.jpg,1160
1006289434,145.45,160.26,164.34,144.98,3.48,3.83,s7_stimuli_t5.jpg,1160
1006293435,147.62,160.79,177.15,152.37,3.49,3.82,s7_stimuli_t5.jpg,1160
1006297437,219.18,162.02,246.57,152.59,3.49,3.82,s7_stimuli_t5.jpg,1160
1006301438,299.23,162.55,331.6,159.15,3.48,3.82,s7_stimuli_t5.jpg,1160
1006305439,315.65,173.93,334.42,167.41,3.49,3.82,s7_stimuli_t5.jpg,1160
1006309440,341.06,187.85,338.35,173.53,3.49,3.82,s7_stimuli_t5.jpg,1160
1006313442,354.09,192.59,342.73,180.68,3.49,3.83,s7_stimuli_t5.jpg,1160
1006317443,358.51,198.97,354.92,179.66,3.49,3.83,s7_stimuli_t5.jpg,1160
1006321444,363.04,207.9,362.36,180.84,3.49,3.84,s7_stimuli_t5.jpg,1160
1006325446,369.66,210.54,361.73,184.45,3.48,3.84,s7_stimuli_t5.jpg,1160
1006329447,372.44,216.77,359.79,185.59,3.48,3.84,s7_stimuli_t5.jpg,1160
1006333448,376.86,216.35,360.79,187.6,3.48,3.84,s7_stimuli_t5.jpg,1160
1006337450,378.25,221.15,363.72,190.59,3.48,3.84,s7_stimuli_t5.jpg,1160
1006341451,379.17,219.38,364.4,191.25,3.47,3.85,s7_stimuli_t5.jpg,1160
1006345452,381.87,223.77,366.52,192.62,3.46,3.84,s7_stimuli_t5.jpg,1160
1006349453,382.53,225.62,369.08,191.85,3.46,3.85,s7_stimuli_t5.jpg,1160
1006353455,385.78,225.75,370.44,190.56,3.46,3.84,s7_stimuli_t5.jpg,1160
1006357456,386.85,227.72,372.15,190.37,3.46,3.84,s7_stimuli_t5.jpg,1160
1006361457,388.69,228.46,370.53,191.09,3.45,3.84,s7_stimuli_t5.jpg,1160
1006365459,389.42,229.61,371.21,190.91,3.45,3.83,s7_stimuli_t5.jpg,1160
1006369460,391.48,230.31,371.44,192.1,3.45,3.82,s7_stimuli_t5.jpg,1160
1006373461,392.57,229.99,372.3,193.58,3.45,3.82,s7_stimuli_t5.jpg,1160
1006377463,394.28,229.19,374.17,195.38,3.45,3.81,s7_stimuli_t5.jpg,1160
1006381464,394.74,226.13,377.95,197.0,3.45,3.8,s7_stimuli_t5.jpg,1160
1006385465,393.77,227.17,381.91,199.21,3.45,3.79,s7_stimuli_t5.jpg,1160
1006389466,396.3,225.07,387.43,202.99,3.45,3.78,s7_stimuli_t5.jpg,1160
1006393468,396.3,224.71,395.19,206.09,3.46,3.78,s7_stimuli_t5.jpg,1160
1006397469,396.33,221.6,398.9,209.55,3.46,3.76,s7_stimuli_t5.jpg,1160
1006401470,395.65,218.22,393.42,214.64,3.46,3.75,s7_stimuli_t5.jpg,1160
1006405472,393.92,216.3,396.86,215.59,3.47,3.75,s7_stimuli_t5.jpg,1160
