time,gaze_x_left,gaze_y_left,gaze_x_right,gaze_y_right,pupil_left,pupil_right,stimfile,subject_id
845742491,179.94,172.55,151.45,166.13,3.71,4.07,s7_stimuli_t4.jpg,1113
845746492,179.27,172.72,150.15,165.72,3.71,4.08,s7_stimuli_t4.jpg,1113
845750494,177.75,171.97,149.23,163.41,3.71,4.07,s7_stimuli_t4.jpg,1113
845754495,179.06,172.77,148.43,163.32,3.71,4.08,s7_stimuli_t4.jpg,1113
845758496,179.41,175.09,150.5,164.15,3.71,4.08,s7_stimuli_t4.jpg,1113
845762497,181.41,176.05,150.78,167.39,3.7,4.08,s7_stimuli_t4.jpg,1113
845766499,182.38,176.22,151.53,167.97,3.7,4.08,s7_stimuli_t4.jpg,1113
845770500,186.7,180.29,152.69,170.31,3.7,4.08,s7_stimuli_t4.jpg,1113
845774501,190.5,181.62,156.32,172.05,3.71,4.08,s7_stimuli_t4.jpg,1113
845778502,193.07,182.69,157.07,172.9,3.71,4.08,s7_stimuli_t4.jpg,1113
845782504,195.62,183.2,161.62,175.29,3.71,4.08,s7_stimuli_t4.jpg,1113
845786505,198.18,182.14,161.92,175.5,3.71,4.08,s7_stimuli_t4.jpg,1113
845790506,197.33,182.71,165.03,177.59,3.72,4.08,s7_stimuli_t4.jpg,1113
845794507,198.25,180.29,165.47,177.89,3.72,4.08,s7_stimuli_t4.jpg,1113
845798509,197.81,179.5,166.37,177.51,3.72,4.08,s7_stimuli_t4.jpg,1113
845802510,197.16,174.82,164.51,178.17,3.73,4.08,s7_stimuli_t4.jpg,1113
845806511,196.62,174.05,161.75,178.28,3.73,4.08,s7_stimuli_t4.jpg,1113
845810512,195.37,173.7,162.79,177.32,3.73,4.08,s7_stimuli_t4.jpg,1113
845814514,195.43,172.81,160.25,175.92,3.72,4.07,s7_stimuli_t4.jpg,1113
845818515,195.74,172.13,160.6,173.5,3.71,4.08,s7_stimuli_t4.jpg,1113
845822516,194.36,172.73,159.47,171.01,3.71,4.08,s7_stimuli_t4.jpg,1113
845826517,193.02,175.41,158.65,170.46,3.71,4.09,s7_stimuli_t4.jpg,1113
845830519,191.62,177.71,157.48,169.44,3.72,4.09,s7_stimuli_t4.jpg,1113
845834519,190.5,174.81,157.0,167.54,3.72,4.09,s7_stimuli_t4.jpg,1113
