time,gaze_x_left,gaze_y_left,gaze_x_right,gaze_y_right,pupil_left,pupil_right,stimfile,subject_id
1195599986,175.1,177.43,168.22,176.41,4.1,4.19,s7_stimuli_t5.jpg,1405
1195603986,177.06,178.79,166.73,176.45,4.09,4.19,s7_stimuli_t5.jpg,1405
1195607985,179.84,180.83,164.95,174.77,4.09,4.2,s7_stimuli_t5.jpg,1405
1195611985,177.98,183.9,165.68,173.02,4.08,4.21,s7_stimuli_t5.jpg,1405
1195615984,178.55,182.01,163.2,171.9,4.08,4.21,s7_stimuli_t5.jpg,1405
1195619985,177.05,181.83,161.01,170.95,4.09,4.22,s7_stimuli_t5.jpg,1405
1195623985,176.05,182.3,160.07,170.18,4.09,4.22,s7_stimuli_t5.jpg,1405
1195627985,175.95,183.59,158.31,168.77,4.1,4.22,s7_stimuli_t5.jpg,1405
1195631986,179.99,184.53,156.45,171.89,4.11,4.22,s7_stimuli_t5.jpg,1405
1195635986,182.28,184.72,156.11,178.27,4.11,4.22,s7_stimuli_t5.jpg,1405
1195639986,184.63,186.02,156.09,176.37,4.11,4.22,s7_stimuli_t5.jpg,1405
1195643987,181.55,185.82,154.84,179.63,4.11,4.23,s7_stimuli_t5.jpg,1405
1195647987,181.59,188.6,153.78,180.95,4.11,4.23,s7_stimuli_t5.jpg,1405
1195651988,183.29,188.61,153.45,175.86,4.1,4.23,s7_stimuli_t5.jpg,1405
1195655988,182.44,188.64,153.7,177.99,4.1,4.24,s7_stimuli_t5.jpg,1405
1195659988,184.64,190.43,152.56,176.0,4.11,4.25,s7_stimuli_t5.jpg,1405
1195663989,187.39,191.58,152.4,171.09,4.1,4.25,s7_stimuli_t5.jpg,1405
1195667989,187.24,190.21,149.95,160.63,4.09,4.25,s7_stimuli_t5.jpg,1405
1195671989,184.84,192.69,149.62,151.35,4.1,4.27,s7_stimuli_t5.jpg,1405
1195675990,186.81,187.98,149.03,142.38,4.11,4.27,s7_stimuli_t5.jpg,1405
1195679990,181.63,188.68,148.01,141.56,4.1,4.29,s7_stimuli_t5.jpg,1405
1195683991,185.87,191.1,143.3,138.89,4.1,4.29,s7_stimuli_t5.jpg,1405
1195687991,185.21,191.96,140.28,136.61,4.1,4.3,s7_stimuli_t5.jpg,1405
1195691991,184.68,194.12,141.51,141.64,4.1,4.3,s7_stimuli_t5.jpg,1405
1195695992,185.58,193.25,140.94,139.3,4.1,4.31,s7_stimuli_t5.jpg,1405
1195699992,186.74,193.19,141.91,144.15,4.08,4.31,s7_stimuli_t5.jpg,1405
1195703993,187.39,193.93,140.87,150.0,4.08,4.31,s7_stimuli_t5.jpg,1405
1195707993,188.89,192.48,142.31,158.65,4.08,4.32,s7_stimuli_t5.jpg,1405
1195711993,188.7,192.84,143.9,159.68,4.08,4.32,s7_stimuli_t5.jpg,1405
1195715994,189.88,191.55,147.83,161.33,4.09,4.31,s7_stimuli_t5.jpg,1405
1195719994,191.2,191.96,146.87,168.8,4.1,4.31,s7_stimuli_t5.jpg,1405
1195723994,193.06,193.22,150.37,165.28,4.11,4.31,s7_stimuli_t5.jpg,1405
1195727995,191.89,193.73,152.94,165.95,4.12,4.3,s7_stimuli_t5.jpg,1405
1195731995,188.53,192.3,155.07,171.08,4.13,4.29,s7_stimuli_t5.jpg,1405
1195735996,188.76,189.99,155.24,173.14,4.13,4.28,s7_stimuli_t5.jpg,1405
1195739996,187.75,188.98,157.4,174.39,4.14,4.28,s7_stimuli_t5.jpg,1405
1195743996,186.56,185.54,158.49,174.92,4.15,4.27,s7_stimuli_t5.jpg,1405
1195747997,187.63,183.8,158.84,175.57,4.16,4.27,s7_stimuli_t5.jpg,1405
1195751997,181.55,180.94,159.45,174.43,4.16,4.26,s7_stimuli_t5.jpg,1405
1195755997,182.52,178.33,160.1,174.5,4.17,4.26,s7_stimuli_t5.jpg,1405
1195759998,181.45,175.72,160.78,174.75,4.18,4.26,s7_stimuli_t5.jpg,1405
1195763998,180.95,175.69,160.74,173.78,4.18,4.26,s7_stimuli_t5.jpg,1405
1195767999,185.02,172.04,162.61,175.09,4.2,4.26,s7_stimuli_t5.jpg,1405
1195771999,182.08,169.59,163.44,175.59,4.2,4.26,s7_stimuli_t5.jpg,1405
1195775999,181.19,167.54,164.13,174.48,4.2,4.26,s7_stimuli_t5.jpg,1405
1195780000,182.8,166.75,165.93,175.59,4.2,4.25,s7_stimuli_t5.jpg,1405
1195784000,183.57,165.68,168.9,175.21,4.2,4.25,s7_stimuli_t5.jpg,1405
1195788000,182.13,165.32,170.96,178.29,4.21,4.25,s7_stimuli_t5.jpg,1405
1195792001,181.95,164.26,175.77,179.91,4.21,4.25,s7_stimuli_t5.jpg,1405
1195796001,181.76,163.93,176.21,180.82,4.22,4.26,s7_stimuli_t5.jpg,1405
1195800002,183.04,163.23,176.69,187.15,4.23,4.25,s7_stimuli_t5.jpg,1405
1195804002,182.73,163.4,180.97,188.84,4.23,4.25,s7_stimuli_t5.jpg,1405
1195808002,184.25,162.07,182.24,192.28,4.24,4.25,s7_stimuli_t5.jpg,1405
1195812003,181.34,161.87,188.38,194.56,4.24,4.25,s7_stimuli_t5.jpg,1405
1195816003,182.17,161.9,190.21,195.54,4.25,4.25,s7_stimuli_t5.jpg,1405
1195820003,180.0,162.76,187.5,198.07,4.25,4.25,s7_stimuli_t5.jpg,1405
1195824003,182.53,162.95,192.35,199.59,4.26,4.25,s7_stimuli_t5.jpg,1405
1195828003,190.9,167.66,195.71,200.88,4.27,4.25,s7_stimuli_t5.jpg,1405
1195832003,238.69,165.55,230.26,202.49,4.28,4.25,s7_stimuli_t5.jpg,1405
1195836003,283.01,170.5,290.27,202.86,4.27,4.26,s7_stimuli_t5.jpg,1405
1195840004,314.03,176.11,317.09,202.3,4.28,4.27,s7_stimuli_t5.jpg,1405
1195844004,317.65,175.09,328.75,200.86,4.28,4.28,s7_stimuli_t5.jpg,1405
1195848004,337.19,178.86,340.42,197.16,4.29,4.28,s7_stimuli_t5.jpg,1405
1195852004,343.43,180.38,334.16,196.09,4.3,4.3,s7_stimuli_t5.jpg,1405
1195856004,352.93,183.04,330.2,193.44,4.29,4.31,s7_stimuli_t5.jpg,1405
1195860004,345.88,187.35,332.87,191.85,4.29,4.31,s7_stimuli_t5.jpg,1405
1195864004,347.43,191.63,330.29,186.06,4.28,4.33,s7_stimuli_t5.jpg,1405
1195868004,353.0,195.14,332.38,183.88,4.28,4.33,s7_stimuli_t5.jpg,1405
1195872004,351.56,196.88,333.48,178.78,4.28,4.34,s7_stimuli_t5.jpg,1405
1195876004,356.72,201.88,336.35,175.34,4.28,4.34,s7_stimuli_t5.jpg,1405
1195880004,359.8,208.47,338.29,179.16,4.28,4.35,s7_stimuli_t5.jpg,1405
1195884004,363.54,209.97,337.61,176.78,4.28,4.36,s7_stimuli_t5.jpg,1405
1195888004,362.48,213.51,337.75,176.18,4.27,4.36,s7_stimuli_t5.jpg,1405
1195892004,362.87,215.5,336.0,176.35,4.27,4.37,s7_stimuli_t5.jpg,1405
1195896004,361.57,218.89,335.91,180.09,4.27,4.37,s7_stimuli_t5.jpg,1405
1195900004,362.53,220.22,335.93,176.29,4.27,4.37,s7_stimuli_t5.jpg,1405
1195904005,362.2,221.96,335.91,174.94,4.28,4.37,s7_stimuli_t5.jpg,1405
1195908005,360.83,222.65,335.82,178.27,4.28,4.37,s7_stimuli_t5.jpg,1405
1195912005,360.5,220.98,337.57,184.13,4.28,4.37,s7_stimuli_t5.jpg,1405
1195916005,359.24,221.16,336.66,180.65,4.29,4.36,s7_stimuli_t5.jpg,1405
1195920005,357.43,219.31,336.44,187.87,4.29,4.36,s7_stimuli_t5.jpg,1405
1195924005,354.76,216.13,335.32,187.43,4.3,4.37,s7_stimuli_t5.jpg,1405
1195928005,347.57,213.74,334.15,188.94,4.31,4.37,s7_stimuli_t5.jpg,1405
1195932005,344.9,210.83,333.92,192.72,4.31,4.37,s7_stimuli_t5.jpg,1405
1195936005,341.1,208.06,332.02,192.57,4.32,4.37,s7_stimuli_t5.jpg,1405
1195940005,344.9,205.03,330.66,192.46,4.32,4.37,s7_stimuli_t5.jpg,1405
1195944005,339.68,203.86,333.09,191.79,4.32,4.37,s7_stimuli_t5.jpg,1405
1195948005,337.63,200.74,333.28,194.13,4.33,4.37,s7_stimuli_t5.jpg,1405
1195952005,338.83,199.27,333.2,194.11,4.32,4.38,s7_stimuli_t5.jpg,1405
1195956005,338.45,196.97,333.04,190.2,4.32,4.38,s7_stimuli_t5.jpg,1405
1195960005,338.34,196.56,332.16,189.83,4.32,4.38,s7_stimuli_t5.jpg,1405
1195964006,339.05,195.36,331.27,189.15,4.33,4.37,s7_stimuli_t5.jpg,1405
1195968006,338.9,191.64,330.8,187.42,4.34,4.37,s7_stimuli_t5.jpg,1405
1195972006,339.81,191.83,332.56,184.85,4.34,4.37,s7_stimuli_t5.jpg,1405
1195976006,339.53,190.38,331.32,182.36,4.34,4.38,s7_stimuli_t5.jpg,1405
1195980006,335.51,189.94,329.08,181.57,4.34,4.39,s7_stimuli_t5.jpg,1405
1195984006,325.76,188.95,325.16,180.82,4.35,4.4,s7_stimuli_t5.jpg,1405
1195988006,324.79,185.85,317.02,180.59,4.35,4.4,s7_stimuli_t5.jpg,1405
1195992006,318.55,185.49,314.49,179.01,4.35,4.39,s7_stimuli_t5.jpg,1405
1195996006,314.53,184.38,308.48,178.09,4.35,4.39,s7_stimuli_t5.jpg,1405
1196000006,309.09,183.83,305.43,175.81,4.36,4.4,s7_stimuli_t5.jpg,1405
1196004006,308.09,182.88,304.83,175.17,4.36,4.4,s7_stimuli_t5.jpg,1405
1196008006,305.71,181.18,299.1,173.67,4.35,4.4,s7_stimuli_t5.jpg,1405
1196012006,308.71,183.12,294.48,170.76,4.35,4.4,s7_stimuli_t5.jpg,1405
1196016006,305.13,183.28,300.48,170.39,4.35,4.41,s7_stimuli_t5.jpg,1405
1196020006,305.13,183.61,293.29,171.91,4.35,4.4,s7_stimuli_t5.jpg,1405
1196024005,308.31,185.63,294.03,173.12,4.33,4.41,s7_stimuli_t5.jpg,1405
1196028004,311.59,187.84,290.86,172.65,4.32,4.41,s7_stimuli_t5.jpg,1405
1196032003,316.84,192.75,292.85,174.09,4.32,4.41,s7_stimuli_t5.jpg,1405
1196036003,323.74,197.72,291.99,176.16,4.32,4.4,s7_stimuli_t5.jpg,1405
1196040002,322.29,200.7,291.2,176.77,4.32,4.4,s7_stimuli_t5.jpg,1405
1196044002,322.6,201.79,289.76,180.48,4.31,4.39,s7_stimuli_t5.jpg,1405
1196048001,323.01,207.79,289.93,179.96,4.32,4.4,s7_stimuli_t5.jpg,1405
1196052001,328.24,209.54,291.34,183.64,4.32,4.4,s7_stimuli_t5.jpg,1405
1196056000,326.33,210.29,297.26,182.11,4.32,4.39,s7_stimuli_t5.jpg,1405
1196060000,327.55,211.84,294.7,186.91,4.32,4.39,s7_stimuli_t5.jpg,1405
1196063999,327.1,213.77,295.57,185.87,4.33,4.39,s7_stimuli_t5.jpg,1405
1196067998,326.23,213.62,296.55,186.74,4.33,4.4,s7_stimuli_t5.jpg,1405
