time,gaze_x_left,gaze_y_left,gaze_x_right,gaze_y_right,pupil_left,pupil_right,stimfile,subject_id
849124728,156.42,149.19,162.63,195.57,3.43,3.35,s7_stimuli_t4.jpg,1073
849128726,158.71,150.47,162.15,193.51,3.42,3.35,s7_stimuli_t4.jpg,1073
849132724,158.73,153.8,161.93,190.52,3.42,3.35,s7_stimuli_t4.jpg,1073
849136722,159.82,156.18,160.64,187.41,3.42,3.36,s7_stimuli_t4.jpg,1073
849140719,160.15,157.91,161.06,184.88,3.41,3.36,s7_stimuli_t4.jpg,1073
849144717,161.13,161.52,160.48,184.06,3.41,3.36,s7_stimuli_t4.jpg,1073
849148715,160.62,161.21,159.86,181.68,3.4,3.36,s7_stimuli_t4.jpg,1073
849152713,159.57,163.47,157.73,178.88,3.4,3.37,s7_stimuli_t4.jpg,1073
849156711,159.32,164.71,156.96,176.34,3.4,3.37,s7_stimuli_t4.jpg,1073
849160709,158.71,165.83,156.46,175.95,3.4,3.37,s7_stimuli_t4.jpg,1073
849164706,157.47,165.99,155.49,175.42,3.39,3.37,s7_stimuli_t4.jpg,1073
849168704,157.21,166.52,153.96,175.76,3.39,3.37,s7_stimuli_t4.jpg,1073
849172702,155.68,166.2,153.34,175.29,3.39,3.37,s7_stimuli_t4.jpg,1073
849176700,154.71,164.38,152.24,176.45,3.39,3.37,s7_stimuli_t4.jpg,1073
849180698,153.26,163.78,152.29,176.87,3.39,3.37,s7_stimuli_t4.jpg,1073
849184696,152.3,161.79,151.62,177.54,3.39,3.37,s7_stimuli_t4.jpg,1073
849188694,151.37,159.2,151.32,177.41,3.39,3.37,s7_stimuli_t4.jpg,1073
849192691,149.9,158.38,151.09,178.45,3.39,3.36,s7_stimuli_t4.jpg,1073
849196689,149.33,156.77,151.73,179.29,3.39,3.36,s7_stimuli_t4.jpg,1073
849200687,148.49,154.95,151.28,180.53,3.39,3.36,s7_stimuli_t4.jpg,1073
849204685,147.57,153.09,151.63,180.95,3.4,3.36,s7_stimuli_t4.jpg,1073
849208683,146.7,152.44,152.04,181.18,3.4,3.36,s7_stimuli_t4.jpg,1073
849212681,146.34,151.21,152.47,180.71,3.39,3.36,s7_stimuli_t4.jpg,1073
849216678,145.91,150.54,152.41,181.18,3.4,3.36,s7_stimuli_t4.jpg,1073
849220676,145.69,150.39,152.83,180.67,3.39,3.36,s7_stimuli_t4.jpg,1073
849224674,145.55,149.25,152.9,180.8,3.39,3.36,s7_stimuli_t4.jpg,1073
849228672,145.71,149.07,153.31,180.96,3.39,3.36,s7_stimuli_t4.jpg,1073
849232670,145.0,149.0,153.06,181.4,3.39,3.36,s7_stimuli_t4.jpg,1073
849236668,145.35,148.35,153.11,181.16,3.39,3.36,s7_stimuli_t4.jpg,1073
849240665,144.9,147.96,153.11,180.95,3.39,3.36,s7_stimuli_t4.jpg,1073
849244665,144.15,147.34,153.32,181.19,3.38,3.36,s7_stimuli_t4.jpg,1073
849248665,143.26,147.38,153.12,181.56,3.39,3.36,s7_stimuli_t4.jpg,1073
849252665,142.88,146.99,153.6,181.45,3.39,3.35,s7_stimuli_t4.jpg,1073
849256665,141.96,146.4,153.77,181.96,3.39,3.35,s7_stimuli_t4.jpg,1073
849260665,142.26,145.79,154.12,181.51,3.39,3.34,s7_stimuli_t4.jpg,1073
849264665,141.19,145.4,154.42,181.34,3.39,3.34,s7_stimuli_t4.jpg,1073
849268665,141.08,145.77,154.3,180.66,3.39,3.34,s7_stimuli_t4.jpg,1073
