id,task,sid,eye,stimfile,trialid,start_ms,end_ms,duration_ms,fix_x,fix_y,orig_fix_x,orig_fix_y,disp_x,disp_y,aoi_subline,aoi_line
0,T5_Pseudo_Text,1145,b,s7_stimuli_t5.jpg,166,935397.02,935549.049,156.03000000002794,131.3,196.0,131.3,148.52,0.352670443408394,0.17027327748976678,,
1,T5_Pseudo_Text,1145,b,s7_stimuli_t5.jpg,166,935585.055,935673.087,92.0339999999851,450.455,196.0,450.455,219.02499999999998,0.2783105943780522,0.8241549934196158,line_001-part_003,line_001
2,T5_Pseudo_Text,1145,b,s7_stimuli_t5.jpg,166,935709.103,935829.04,123.92700000002515,350.38,196.0,350.38,205.585,0.6273438712577877,0.5492121458273572,line_001-part_001,line_001
3,T5_Pseudo_Text,1145,b,s7_stimuli_t5.jpg,166,935856.973,936048.736,195.76599999994505,296.46000000000004,196.0,296.46000000000004,198.27,0.600671316714297,0.45046981006786446,line_001-part_001,line_001
4,T5_Pseudo_Text,1145,b,s7_stimuli_t5.jpg,166,936076.757,936708.959,636.2010000000009,327.71500000000003,196.0,327.71500000000003,213.43,1.2057880591858416,0.69415996748795,line_001-part_001,line_001
5,T5_Pseudo_Text,1145,b,s7_stimuli_t5.jpg,166,936732.951,937408.699,679.7449999999953,409.8,196.0,409.8,219.1325,1.2769148713018215,0.6577883022013701,line_001-part_002,line_001
6,T5_Pseudo_Text,1145,b,s7_stimuli_t5.jpg,166,937440.677,937680.729,244.05400000000373,466.565,196.0,466.565,220.63,0.22442664580534116,0.28935680383545864,line_001-part_003,line_001
7,T5_Pseudo_Text,1145,b,s7_stimuli_t5.jpg,166,937728.75,938048.796,324.04799999995157,492.87,196.0,492.87,221.92000000000002,0.3428366227938732,0.5481344668559033,line_001-part_003,line_001
8,T5_Pseudo_Text,1145,b,s7_stimuli_t5.jpg,166,938092.821,938228.85,140.02899999998044,536.625,196.0,536.625,230.82999999999998,0.22941091104831393,0.384731392809157,line_001-part_004,line_001
9,T5_Pseudo_Text,1145,b,s7_stimuli_t5.jpg,166,938252.849,938500.776,251.92399999999907,487.315,196.0,487.315,227.945,0.5030066599262583,0.426356743081576,line_001-part_003,line_001
10,T5_Pseudo_Text,1145,b,s7_stimuli_t5.jpg,166,938532.753,939104.618,575.8669999999693,551.9925000000001,196.0,551.9925000000001,226.47250000000003,1.515755473350362,0.45707059376802095,line_001-part_004,line_001
11,T5_Pseudo_Text,1145,b,s7_stimuli_t5.jpg,166,939200.649,939848.675,652.0230000000447,631.53,196.0,631.53,217.305,1.3128824069741056,0.6620990180871869,line_001-part_005,line_001
12,T5_Pseudo_Text,1145,b,s7_stimuli_t5.jpg,166,939876.66,940228.487,355.82199999992736,631.23,196.0,631.23,215.91,0.8622778870348087,0.9940241412950876,line_001-part_005,line_001
