sid,stimfile,eye_used,trialid,n_fix_trial,sum_fix_dur_trial,dwell_time_trial,mean_fix_dur_trial,n_sacc_trial,sum_sacc_dur_trial,mean_sacc_dur_trial,mean_sacc_ampl_trial,ratio_progress_regress_trial,n_between_line_regress_trial,n_within_line_regress_trial,n_regress_trial,n_progress_trial,n_transit_trial,aoi,aoi_kind,content,dwell_time_aoi,n_fix_aoi,sum_fix_dur_aoi,mean_fix_dur_aoi,skipped_aoi,n_fix_first_visit_aoi,first_fix_dur_aoi,first_fix_land_pos_aoi,dwell_time_first_visit_aoi,sum_fix_dur_first_visit_aoi,sum_fix_dur_after_first_visit_aoi,dwell_time_rereading_aoi,n_revisits_aoi,task
1459,s7_stimuli_t1.jpg,b,12,205,158989.96899999952,165569.11200000002,775.5608243902416,204,7399.026000000711,36.26973529412113,131.53626492147163,3.888888888888889,0,27,27,105,132,line_001,line,,9031.205000000016,17,17230.238000000245,1013.5434117647203,0,17,115.98200000001816,0.4424134790528233,9031.205000000016,8615.119000000122,0.0,0.0,0,T1_Syllables
1459,s7_stimuli_t1.jpg,b,12,205,158989.96899999952,165569.11200000002,775.5608243902416,204,7399.026000000711,36.26973529412113,131.53626492147163,3.888888888888889,0,27,27,105,132,line_001-part_001,subline,ma,899.9049999999697,3,1775.8100000000559,591.9366666666853,0,2,152.0120000000461,1.1232954545454548,588.0040000000154,572.0020000000368,315.90299999999115,311.90099999995437,1,T1_Syllables
1459,s7_stimuli_t1.jpg,b,12,205,158989.96899999952,165569.11200000002,775.5608243902416,204,7399.026000000711,36.26973529412113,131.53626492147163,3.888888888888889,0,27,27,105,132,line_001-part_002,subline,si,952.0100000000093,2,1920.0240000000922,960.0120000000461,0,1,667.9270000000251,0.9514204545454548,663.9259999999776,667.9270000000251,292.08500000002095,288.08400000003166,1,T1_Syllables
1459,s7_stimuli_t1.jpg,b,12,205,158989.96899999952,165569.11200000002,775.5608243902416,204,7399.026000000711,36.26973529412113,131.53626492147163,3.888888888888889,0,27,27,105,132,line_001-part_003,subline,mu,751.765000000014,2,1519.530000000028,759.765000000014,0,1,104.0,-0.19957386363636365,100.0,104.0,655.765000000014,651.765000000014,1,T1_Syllables
1459,s7_stimuli_t1.jpg,b,12,205,158989.96899999952,165569.11200000002,775.5608243902416,204,7399.026000000711,36.26973529412113,131.53626492147163,3.888888888888889,0,27,27,105,132,line_001-part_004,subline,zu,780.0380000000005,2,1576.076000000001,788.0380000000005,0,1,115.98200000001816,1.1792045454545452,111.98200000001816,115.98200000001816,672.0559999999823,668.0559999999823,1,T1_Syllables
1459,s7_stimuli_t1.jpg,b,12,205,158989.96899999952,165569.11200000002,775.5608243902416,204,7399.026000000711,36.26973529412113,131.53626492147163,3.888888888888889,0,27,27,105,132,line_001-part_005,subline,da,955.8929999999818,1,1919.7900000000373,1919.7900000000373,0,1,959.8950000000186,0.7291761363636365,955.8929999999818,959.8950000000186,0.0,0.0,0,T1_Syllables
1459,s7_stimuli_t1.jpg,b,12,205,158989.96899999952,165569.11200000002,775.5608243902416,204,7399.026000000711,36.26973529412113,131.53626492147163,3.888888888888889,0,27,27,105,132,line_001-part_006,subline,jo,1111.7280000000028,1,2231.457999999984,2231.457999999984,0,1,1115.728999999992,0.691931818181818,1111.7280000000028,1115.728999999992,0.0,0.0,0,T1_Syllables
1459,s7_stimuli_t1.jpg,b,12,205,158989.96899999952,165569.11200000002,775.5608243902416,204,7399.026000000711,36.26973529412113,131.53626492147163,3.888888888888889,0,27,27,105,132,line_001-part_007,subline,ke,696.0669999999809,2,1312.1359999999404,656.0679999999702,0,2,296.0999999999767,0.8411363636363635,696.0669999999809,656.0679999999702,0.0,0.0,0,T1_Syllables
1459,s7_stimuli_t1.jpg,b,12,205,158989.96899999952,165569.11200000002,775.5608243902416,204,7399.026000000711,36.26973529412113,131.53626492147163,3.888888888888889,0,27,27,105,132,line_001-part_008,subline,py,2107.7060000000056,3,4175.406000000075,1391.8020000000251,0,3,167.97600000002421,0.55744318181818,2107.7060000000056,2087.7030000000377,0.0,0.0,0,T1_Syllables
1459,s7_stimuli_t1.jpg,b,12,205,158989.96899999952,165569.11200000002,775.5608243902416,204,7399.026000000711,36.26973529412113,131.53626492147163,3.888888888888889,0,27,27,105,132,line_001-part_009,subline,za,396.00599999999395,1,800.0080000000307,800.0080000000307,0,1,400.00400000001537,0.46886363636363626,396.00599999999395,400.00400000001537,0.0,0.0,0,T1_Syllables
