time,gaze_x_left,gaze_y_left,gaze_x_right,gaze_y_right,pupil_left,pupil_right,stimfile,subject_id
829459199,150.65,157.59,141.01,115.14,3.62,3.51,s7_stimuli_t4.jpg,1349
829463198,149.18,152.2,142.67,115.69,3.62,3.51,s7_stimuli_t4.jpg,1349
829467198,148.27,149.94,142.24,116.9,3.63,3.51,s7_stimuli_t4.jpg,1349
829471197,146.33,143.42,142.71,117.56,3.64,3.51,s7_stimuli_t4.jpg,1349
829475197,145.51,142.95,142.62,118.48,3.64,3.51,s7_stimuli_t4.jpg,1349
829479196,144.69,141.41,141.94,120.31,3.64,3.5,s7_stimuli_t4.jpg,1349
829483195,144.32,138.87,141.53,121.54,3.64,3.51,s7_stimuli_t4.jpg,1349
829487195,144.06,139.19,141.1,124.82,3.64,3.51,s7_stimuli_t4.jpg,1349
829491194,143.32,139.29,141.33,127.85,3.65,3.51,s7_stimuli_t4.jpg,1349
829495194,144.09,141.33,141.42,127.98,3.64,3.51,s7_stimuli_t4.jpg,1349
829499193,145.59,143.59,141.67,133.17,3.64,3.51,s7_stimuli_t4.jpg,1349
829503192,146.66,144.99,141.48,133.78,3.64,3.51,s7_stimuli_t4.jpg,1349
829507186,148.4,150.71,141.55,136.09,3.64,3.51,s7_stimuli_t4.jpg,1349
829511180,147.51,154.44,142.48,137.05,3.64,3.51,s7_stimuli_t4.jpg,1349
829515174,147.98,155.77,143.93,138.41,3.64,3.51,s7_stimuli_t4.jpg,1349
829519168,147.59,158.7,144.29,138.89,3.64,3.51,s7_stimuli_t4.jpg,1349
829523162,146.97,160.77,144.12,138.87,3.64,3.5,s7_stimuli_t4.jpg,1349
829527155,146.19,162.27,144.01,138.61,3.64,3.5,s7_stimuli_t4.jpg,1349
829531149,145.39,163.73,144.25,136.68,3.64,3.5,s7_stimuli_t4.jpg,1349
829535143,144.58,163.43,142.06,134.66,3.64,3.5,s7_stimuli_t4.jpg,1349
829539137,144.02,163.19,142.92,131.55,3.64,3.5,s7_stimuli_t4.jpg,1349
829543131,143.56,163.83,139.32,131.86,3.63,3.5,s7_stimuli_t4.jpg,1349
829547124,141.76,163.1,139.7,129.36,3.64,3.5,s7_stimuli_t4.jpg,1349
829551118,140.59,162.16,138.63,128.88,3.64,3.5,s7_stimuli_t4.jpg,1349
829555112,139.65,159.8,137.64,126.89,3.64,3.51,s7_stimuli_t4.jpg,1349
829559106,138.97,158.26,136.46,127.27,3.64,3.5,s7_stimuli_t4.jpg,1349
829563100,138.82,156.93,136.92,126.53,3.64,3.5,s7_stimuli_t4.jpg,1349
829567094,137.63,155.61,136.97,127.16,3.64,3.5,s7_stimuli_t4.jpg,1349
829571087,137.6,154.94,138.16,128.57,3.64,3.5,s7_stimuli_t4.jpg,1349
829575081,138.13,155.64,138.59,128.78,3.64,3.5,s7_stimuli_t4.jpg,1349
829579075,138.15,154.98,139.87,130.62,3.65,3.5,s7_stimuli_t4.jpg,1349
829583069,137.45,155.88,141.04,132.58,3.64,3.49,s7_stimuli_t4.jpg,1349
829587063,137.03,154.05,143.32,134.1,3.64,3.48,s7_stimuli_t4.jpg,1349
