time,gaze_x_left,gaze_y_left,gaze_x_right,gaze_y_right,pupil_left,pupil_right,stimfile,subject_id
460076402,124.80,118.43,149.73,188.97,3.70,3.49,s7_stimuli_t1.jpg,1345
460080406,125.10,116.27,148.23,187.56,3.70,3.49,s7_stimuli_t1.jpg,1345
460084410,125.34,115.27,145.23,186.35,3.71,3.49,s7_stimuli_t1.jpg,1345
460088414,127.87,114.88,146.18,184.70,3.72,3.50,s7_stimuli_t1.jpg,1345
460092418,130.28,115.47,146.12,183.48,3.72,3.50,s7_stimuli_t1.jpg,1345
460096418,131.84,117.34,146.20,182.12,3.72,3.50,s7_stimuli_t1.jpg,1345
460100417,128.96,121.27,145.84,182.04,3.73,3.51,s7_stimuli_t1.jpg,1345
460104417,128.12,122.29,145.82,181.89,3.74,3.51,s7_stimuli_t1.jpg,1345
460108417,130.27,125.27,147.42,181.25,3.74,3.51,s7_stimuli_t1.jpg,1345
460112416,131.26,127.27,146.08,181.79,3.74,3.51,s7_stimuli_t1.jpg,1345
460116416,131.38,128.77,151.52,180.98,3.74,3.51,s7_stimuli_t1.jpg,1345
460120415,131.12,127.69,151.53,183.22,3.75,3.52,s7_stimuli_t1.jpg,1345
460124415,130.70,129.87,154.61,183.95,3.75,3.52,s7_stimuli_t1.jpg,1345
460128415,128.86,133.12,157.68,185.69,3.75,3.53,s7_stimuli_t1.jpg,1345
460132414,127.38,134.71,157.84,186.88,3.75,3.53,s7_stimuli_t1.jpg,1345
460136414,126.66,135.52,157.45,186.64,3.75,3.53,s7_stimuli_t1.jpg,1345
460140414,124.93,136.36,158.36,184.98,3.75,3.54,s7_stimuli_t1.jpg,1345
460144413,124.67,134.62,158.00,184.91,3.75,3.53,s7_stimuli_t1.jpg,1345
460148413,126.09,134.72,156.35,181.54,3.75,3.53,s7_stimuli_t1.jpg,1345
460152413,126.81,133.25,156.70,180.44,3.76,3.53,s7_stimuli_t1.jpg,1345
460156412,127.81,130.63,155.24,180.09,3.76,3.53,s7_stimuli_t1.jpg,1345
460160412,128.44,129.96,155.35,179.96,3.76,3.52,s7_stimuli_t1.jpg,1345
460164412,128.99,129.24,154.72,177.51,3.77,3.52,s7_stimuli_t1.jpg,1345
460168411,131.07,127.44,154.96,177.58,3.77,3.52,s7_stimuli_t1.jpg,1345
460172411,133.09,124.68,153.92,177.31,3.77,3.52,s7_stimuli_t1.jpg,1345
460176411,133.76,123.62,154.42,177.38,3.77,3.51,s7_stimuli_t1.jpg,1345
460180410,134.65,121.31,156.32,177.83,3.78,3.51,s7_stimuli_t1.jpg,1345
