time,gaze_x_left,gaze_y_left,gaze_x_right,gaze_y_right,pupil_left,pupil_right,stimfile,subject_id
367973315,166.78,174.85,138.74,183.86,3.21,3.44,s7_stimuli_t1.jpg,1476
367977313,165.79,175.79,139.04,190.35,3.20,3.43,s7_stimuli_t1.jpg,1476
367981312,165.75,175.26,143.27,192.40,3.20,3.43,s7_stimuli_t1.jpg,1476
367985311,165.78,175.31,145.00,192.88,3.19,3.42,s7_stimuli_t1.jpg,1476
367989310,167.71,175.22,147.53,195.36,3.19,3.42,s7_stimuli_t1.jpg,1476
367993309,167.37,174.72,148.46,196.66,3.19,3.42,s7_stimuli_t1.jpg,1476
367997307,168.81,174.83,150.33,197.70,3.19,3.42,s7_stimuli_t1.jpg,1476
368001306,170.46,173.76,151.59,198.58,3.18,3.41,s7_stimuli_t1.jpg,1476
368005305,171.37,171.13,152.38,196.61,3.18,3.42,s7_stimuli_t1.jpg,1476
368009304,171.93,170.51,152.52,194.75,3.18,3.42,s7_stimuli_t1.jpg,1476
368013303,173.83,170.60,150.83,192.01,3.17,3.41,s7_stimuli_t1.jpg,1476
368017301,175.75,168.99,149.44,193.09,3.17,3.42,s7_stimuli_t1.jpg,1476
368021300,177.07,168.71,148.12,189.76,3.17,3.42,s7_stimuli_t1.jpg,1476
368025299,178.10,168.64,146.79,184.98,3.16,3.43,s7_stimuli_t1.jpg,1476
368029298,179.20,168.71,145.44,183.77,3.17,3.42,s7_stimuli_t1.jpg,1476
368033296,178.97,167.59,143.04,182.97,3.17,3.43,s7_stimuli_t1.jpg,1476
368037295,179.87,168.65,141.87,180.09,3.17,3.43,s7_stimuli_t1.jpg,1476
368041294,180.01,167.35,139.93,178.35,3.17,3.43,s7_stimuli_t1.jpg,1476
368045293,180.34,168.28,138.55,177.51,3.16,3.43,s7_stimuli_t1.jpg,1476
368049292,181.00,169.06,137.22,176.97,3.16,3.43,s7_stimuli_t1.jpg,1476
368053290,181.74,170.53,135.39,176.60,3.16,3.44,s7_stimuli_t1.jpg,1476
368057289,180.97,170.10,134.41,176.27,3.16,3.44,s7_stimuli_t1.jpg,1476
368061288,180.74,171.35,134.42,174.78,3.16,3.45,s7_stimuli_t1.jpg,1476
368065287,180.71,171.30,132.78,174.06,3.16,3.45,s7_stimuli_t1.jpg,1476
368069286,179.32,171.21,131.99,171.44,3.16,3.45,s7_stimuli_t1.jpg,1476
368073284,179.97,170.69,130.95,171.22,3.17,3.45,s7_stimuli_t1.jpg,1476
368077283,180.23,170.65,128.59,167.25,3.17,3.45,s7_stimuli_t1.jpg,1476
368081282,179.93,170.13,127.31,164.68,3.17,3.46,s7_stimuli_t1.jpg,1476
368085281,178.84,170.73,127.04,161.45,3.17,3.47,s7_stimuli_t1.jpg,1476
368089279,177.93,170.61,126.72,159.10,3.17,3.47,s7_stimuli_t1.jpg,1476
368093278,175.82,168.96,125.68,155.08,3.18,3.48,s7_stimuli_t1.jpg,1476
368097277,175.27,166.47,122.91,150.60,3.18,3.48,s7_stimuli_t1.jpg,1476
368101276,173.34,164.10,123.10,150.16,3.19,3.47,s7_stimuli_t1.jpg,1476
368105275,172.34,162.73,121.44,148.64,3.18,3.47,s7_stimuli_t1.jpg,1476
368109273,169.02,160.20,121.77,150.72,3.18,3.47,s7_stimuli_t1.jpg,1476
368113273,165.74,156.90,122.00,153.82,3.19,3.46,s7_stimuli_t1.jpg,1476
368117272,160.51,154.45,122.43,156.04,3.19,3.45,s7_stimuli_t1.jpg,1476
368121272,160.40,148.92,124.74,157.78,3.20,3.44,s7_stimuli_t1.jpg,1476
368125271,158.07,146.21,127.26,157.71,3.20,3.44,s7_stimuli_t1.jpg,1476
368129271,157.15,144.13,130.03,159.28,3.21,3.43,s7_stimuli_t1.jpg,1476
368133270,156.90,139.10,129.42,160.05,3.21,3.43,s7_stimuli_t1.jpg,1476
368137269,157.47,137.98,130.42,161.30,3.22,3.42,s7_stimuli_t1.jpg,1476
368141269,156.80,135.75,130.81,163.27,3.21,3.43,s7_stimuli_t1.jpg,1476
368145268,158.27,135.78,131.40,163.44,3.21,3.43,s7_stimuli_t1.jpg,1476
368149268,157.87,135.60,131.14,164.37,3.20,3.44,s7_stimuli_t1.jpg,1476
368153267,157.90,138.32,130.65,163.51,3.20,3.45,s7_stimuli_t1.jpg,1476
368157266,158.20,141.19,128.44,162.85,3.20,3.45,s7_stimuli_t1.jpg,1476
368161266,158.58,140.48,127.45,162.25,3.20,3.45,s7_stimuli_t1.jpg,1476
368165265,157.75,141.54,126.98,161.49,3.21,3.45,s7_stimuli_t1.jpg,1476
368169265,158.98,143.09,126.02,163.62,3.21,3.45,s7_stimuli_t1.jpg,1476
368173264,160.89,143.29,130.19,162.77,3.22,3.44,s7_stimuli_t1.jpg,1476
368177265,173.68,146.56,156.97,166.12,3.22,3.44,s7_stimuli_t1.jpg,1476
368181266,246.51,152.90,258.37,168.81,3.22,3.43,s7_stimuli_t1.jpg,1476
368185267,303.81,156.62,329.62,168.70,3.23,3.44,s7_stimuli_t1.jpg,1476
368189268,361.79,160.37,351.30,168.84,3.24,3.43,s7_stimuli_t1.jpg,1476
368193268,393.54,168.42,372.45,170.91,3.24,3.43,s7_stimuli_t1.jpg,1476
368197269,404.49,168.52,411.04,172.81,3.25,3.43,s7_stimuli_t1.jpg,1476
368201270,423.18,177.66,435.97,178.01,3.26,3.44,s7_stimuli_t1.jpg,1476
368205271,439.30,183.27,437.35,178.50,3.26,3.44,s7_stimuli_t1.jpg,1476
368209272,443.11,183.58,433.13,183.64,3.26,3.44,s7_stimuli_t1.jpg,1476
368213273,447.06,186.95,435.42,184.08,3.26,3.44,s7_stimuli_t1.jpg,1476
368217274,453.31,189.84,430.45,184.07,3.26,3.44,s7_stimuli_t1.jpg,1476
368221275,452.77,192.48,434.50,187.38,3.27,3.44,s7_stimuli_t1.jpg,1476
368225275,452.64,193.63,434.77,189.67,3.27,3.44,s7_stimuli_t1.jpg,1476
368229276,453.51,194.82,436.64,191.41,3.27,3.43,s7_stimuli_t1.jpg,1476
368233277,456.18,195.24,437.67,196.77,3.28,3.43,s7_stimuli_t1.jpg,1476
368237278,455.77,196.46,440.01,198.09,3.28,3.43,s7_stimuli_t1.jpg,1476
368241279,458.47,199.03,442.90,201.54,3.29,3.43,s7_stimuli_t1.jpg,1476
368245280,457.96,200.23,441.83,202.09,3.30,3.43,s7_stimuli_t1.jpg,1476
368249281,455.88,199.13,442.13,207.01,3.31,3.43,s7_stimuli_t1.jpg,1476
368253281,457.67,201.64,443.19,206.48,3.31,3.42,s7_stimuli_t1.jpg,1476
368257282,457.89,201.77,444.32,209.84,3.30,3.41,s7_stimuli_t1.jpg,1476
368261283,455.17,202.37,446.68,215.67,3.31,3.41,s7_stimuli_t1.jpg,1476
368265284,454.83,204.44,447.97,214.77,3.31,3.40,s7_stimuli_t1.jpg,1476
368269285,455.68,204.61,448.94,217.17,3.31,3.40,s7_stimuli_t1.jpg,1476
368273286,456.95,205.57,449.36,219.93,3.31,3.40,s7_stimuli_t1.jpg,1476
368277287,455.41,206.94,451.87,222.08,3.31,3.39,s7_stimuli_t1.jpg,1476
368281288,452.63,206.23,450.12,222.42,3.31,3.39,s7_stimuli_t1.jpg,1476
368285288,445.19,204.69,442.51,221.69,3.32,3.40,s7_stimuli_t1.jpg,1476
368289289,414.87,201.67,415.31,221.88,3.32,3.40,s7_stimuli_t1.jpg,1476
368293290,380.33,202.17,383.36,220.87,3.33,3.40,s7_stimuli_t1.jpg,1476
368297291,381.25,199.13,378.23,221.18,3.33,3.40,s7_stimuli_t1.jpg,1476
368301292,384.88,198.08,386.84,220.08,3.33,3.39,s7_stimuli_t1.jpg,1476
368305293,389.64,195.02,395.27,217.90,3.33,3.39,s7_stimuli_t1.jpg,1476
368309294,388.93,194.00,387.85,217.33,3.34,3.39,s7_stimuli_t1.jpg,1476
368313295,385.69,193.25,381.12,216.48,3.33,3.39,s7_stimuli_t1.jpg,1476
368317298,382.60,191.70,379.76,215.43,3.34,3.40,s7_stimuli_t1.jpg,1476
368321302,382.02,189.65,381.83,213.48,3.34,3.39,s7_stimuli_t1.jpg,1476
368325306,380.97,189.62,380.76,213.03,3.33,3.39,s7_stimuli_t1.jpg,1476
368329309,378.79,188.26,376.95,211.63,3.34,3.39,s7_stimuli_t1.jpg,1476
368333313,379.47,189.34,376.91,210.96,3.35,3.39,s7_stimuli_t1.jpg,1476
368337317,382.36,188.34,377.27,210.78,3.35,3.39,s7_stimuli_t1.jpg,1476
368341320,383.85,189.32,377.22,210.66,3.35,3.39,s7_stimuli_t1.jpg,1476
368345324,384.23,188.13,379.34,208.01,3.35,3.39,s7_stimuli_t1.jpg,1476
368349328,384.75,188.16,377.52,205.97,3.36,3.39,s7_stimuli_t1.jpg,1476
368353331,383.43,187.65,376.35,200.16,3.36,3.39,s7_stimuli_t1.jpg,1476
368357335,382.62,185.67,376.00,199.41,3.36,3.40,s7_stimuli_t1.jpg,1476
368361339,382.88,185.43,374.96,190.89,3.37,3.41,s7_stimuli_t1.jpg,1476
368365342,381.91,185.22,373.26,185.24,3.37,3.41,s7_stimuli_t1.jpg,1476
368369346,381.94,184.58,371.49,184.49,3.37,3.42,s7_stimuli_t1.jpg,1476
368373350,382.26,184.39,368.58,169.17,3.36,3.42,s7_stimuli_t1.jpg,1476
368377350,383.47,182.98,367.82,158.20,3.36,3.42,s7_stimuli_t1.jpg,1476
368381349,383.10,184.53,363.81,159.11,3.35,3.43,s7_stimuli_t1.jpg,1476
368385349,384.01,185.35,365.22,156.30,3.35,3.44,s7_stimuli_t1.jpg,1476
368389349,385.08,186.98,360.90,160.18,3.35,3.44,s7_stimuli_t1.jpg,1476
368393349,384.95,189.24,360.62,159.25,3.34,3.45,s7_stimuli_t1.jpg,1476
368397349,386.88,190.09,360.19,157.48,3.34,3.45,s7_stimuli_t1.jpg,1476
368401349,389.19,192.33,359.94,159.13,3.34,3.46,s7_stimuli_t1.jpg,1476
368405349,389.58,194.06,358.36,161.04,3.33,3.47,s7_stimuli_t1.jpg,1476
368409348,389.57,194.53,356.68,163.44,3.34,3.47,s7_stimuli_t1.jpg,1476
368413348,385.97,191.63,352.52,164.76,3.34,3.47,s7_stimuli_t1.jpg,1476
368417348,353.54,186.86,313.46,162.98,3.34,3.47,s7_stimuli_t1.jpg,1476
368421348,307.13,185.69,282.28,165.42,3.34,3.47,s7_stimuli_t1.jpg,1476
368425348,301.06,182.52,277.95,166.38,3.34,3.47,s7_stimuli_t1.jpg,1476
368429348,311.18,176.40,281.10,167.57,3.34,3.47,s7_stimuli_t1.jpg,1476
368433348,312.44,171.95,289.64,165.92,3.33,3.48,s7_stimuli_t1.jpg,1476
368437348,310.01,164.93,284.81,163.36,3.32,3.48,s7_stimuli_t1.jpg,1476
368441347,310.11,162.48,284.63,160.15,3.32,3.49,s7_stimuli_t1.jpg,1476
368445347,305.23,160.18,285.39,160.27,3.32,3.49,s7_stimuli_t1.jpg,1476
368449347,307.62,163.12,279.64,155.24,3.32,3.49,s7_stimuli_t1.jpg,1476
368453347,306.19,160.65,280.55,155.26,3.32,3.49,s7_stimuli_t1.jpg,1476
368457347,305.47,158.56,281.17,153.83,3.32,3.49,s7_stimuli_t1.jpg,1476
368461347,305.48,158.44,279.73,151.15,3.31,3.48,s7_stimuli_t1.jpg,1476
368465347,307.59,160.54,282.80,152.23,3.31,3.49,s7_stimuli_t1.jpg,1476
368469346,310.04,160.99,287.02,154.74,3.31,3.48,s7_stimuli_t1.jpg,1476
368473346,311.81,159.87,288.66,151.55,3.31,3.47,s7_stimuli_t1.jpg,1476
368477346,312.40,161.18,287.82,154.85,3.30,3.46,s7_stimuli_t1.jpg,1476
368481346,312.15,164.07,287.30,161.07,3.30,3.46,s7_stimuli_t1.jpg,1476
368485346,311.40,167.90,288.69,162.06,3.30,3.46,s7_stimuli_t1.jpg,1476
368489346,312.50,168.93,289.53,164.86,3.31,3.45,s7_stimuli_t1.jpg,1476
368493346,314.02,167.80,291.24,172.67,3.31,3.44,s7_stimuli_t1.jpg,1476
368497345,313.60,169.33,292.75,175.39,3.30,3.44,s7_stimuli_t1.jpg,1476
368501345,313.29,168.74,290.75,175.80,3.30,3.44,s7_stimuli_t1.jpg,1476
368505345,312.92,169.07,293.02,171.57,3.30,3.43,s7_stimuli_t1.jpg,1476
368509345,312.19,167.61,294.26,174.37,3.30,3.44,s7_stimuli_t1.jpg,1476
