id,task,sid,eye,stimfile,trialid,start_ms,end_ms,duration_ms,fix_x,fix_y,orig_fix_x,orig_fix_y,disp_x,disp_y,aoi_subline,aoi_line
0,T1_Syllables,1345,b,s7_stimuli_t1.jpg,12,460076.402,460264.403,192.0,142.3325,160.5,142.3325,149.76,0.43767237228184575,0.5779053484423259,,
1,T1_Syllables,1345,b,s7_stimuli_t1.jpg,12,460304.395,460388.386,87.98999999999069,434.37,160.5,434.37,192.8275,0.35522993096559774,0.5944746626284347,line_001-part_002,line_001
2,T1_Syllables,1345,b,s7_stimuli_t1.jpg,12,460412.383,460608.379,199.99600000004284,323.03249999999997,160.5,323.03249999999997,167.9175,0.7313398920031204,0.4704068710397678,line_001-part_001,line_001
3,T1_Syllables,1345,b,s7_stimuli_t1.jpg,12,460620.38,460784.384,168.00400000001537,353.83500000000004,160.5,353.83500000000004,187.0075,0.36937446746593533,0.6382553708437625,line_001-part_001,line_001
4,T1_Syllables,1345,b,s7_stimuli_t1.jpg,12,460956.393,461084.41,132.01699999999255,364.48,160.5,364.48,182.97,0.43969302035332364,1.0926317671831487,line_001-part_001,line_001
5,T1_Syllables,1345,b,s7_stimuli_t1.jpg,12,461116.412,461404.313,291.8969999999972,450.445,160.5,450.445,156.63,0.4419830881676633,0.6344834944436731,line_001-part_002,line_001
6,T1_Syllables,1345,b,s7_stimuli_t1.jpg,12,461428.29,461620.233,195.9430000000284,339.12,160.5,339.12,174.175,0.18684259167587722,0.3899850777949962,line_001-part_001,line_001
7,T1_Syllables,1345,b,s7_stimuli_t1.jpg,12,461648.234,461904.298,260.06400000001304,471.875,160.5,471.875,174.85,0.6187224394861557,0.45989950106808875,line_001-part_002,line_001
8,T1_Syllables,1345,b,s7_stimuli_t1.jpg,12,461928.3,462524.196,599.8969999999972,591.7275,160.5,591.7275,168.4325,1.0364577507960981,0.6227637356291076,line_001-part_003,line_001
9,T1_Syllables,1345,b,s7_stimuli_t1.jpg,12,462568.204,462964.124,399.9199999999837,714.3075,160.5,714.3075,167.85750000000002,0.3660067206801409,0.5781747681851892,line_001-part_004,line_001
10,T1_Syllables,1345,b,s7_stimuli_t1.jpg,12,462992.125,463404.109,415.98399999999674,845.4499999999999,160.5,845.4499999999999,166.035,0.46555731566822284,0.39860650956662974,line_001-part_005,line_001
11,T1_Syllables,1345,b,s7_stimuli_t1.jpg,12,463432.112,463844.122,416.0099999999511,965.985,160.5,965.985,167.4325,0.4480450323820893,0.6688345116587758,line_001-part_006,line_001
12,T1_Syllables,1345,b,s7_stimuli_t1.jpg,12,463868.123,464423.903,559.7770000000019,1091.6025,160.5,1091.6025,166.3025,0.863355566006265,0.9065974347358638,line_001-part_007,line_001
13,T1_Syllables,1345,b,s7_stimuli_t1.jpg,12,464471.869,465164.049,696.1809999999823,1211.5275,160.5,1211.5275,169.495,0.6519957777298051,0.6086191991287716,line_001-part_008,line_001
14,T1_Syllables,1345,b,s7_stimuli_t1.jpg,12,465188.048,465396.006,211.95699999999488,1344.095,160.5,1344.095,169.3,0.4837431483115116,0.48131837062574184,line_001-part_009,line_001
15,T1_Syllables,1345,b,s7_stimuli_t1.jpg,12,465467.98,465603.873,139.89100000000326,320.485,236.5,320.485,248.055,0.31117980300740516,0.19452105434748768,line_002-part_001,line_002
16,T1_Syllables,1345,b,s7_stimuli_t1.jpg,12,465627.861,466023.841,399.9800000000396,352.71500000000003,236.5,352.71500000000003,240.9325,0.5176900359123224,0.3358317094794218,line_002-part_001,line_002
17,T1_Syllables,1345,b,s7_stimuli_t1.jpg,12,466047.839,466823.896,780.054999999993,471.905,236.5,471.905,233.315,0.9041726570500918,0.8408590174771564,line_002-part_002,line_002
18,T1_Syllables,1345,b,s7_stimuli_t1.jpg,12,466851.885,467343.626,495.74400000000605,591.27,236.5,591.27,233.785,0.7374018362175541,0.6906575108307238,line_002-part_003,line_002
19,T1_Syllables,1345,b,s7_stimuli_t1.jpg,12,467367.644,467943.737,580.0930000000517,721.5450000000001,236.5,721.5450000000001,234.085,0.6028266746572051,0.7795660259756974,line_002-part_004,line_002
20,T1_Syllables,1345,b,s7_stimuli_t1.jpg,12,467999.732,468363.741,368.0089999999618,840.05,236.5,840.05,245.3,0.47161925988265346,1.050063447810706,line_002-part_005,line_002
21,T1_Syllables,1345,b,s7_stimuli_t1.jpg,12,468387.744,469195.579,811.8339999999735,963.67,236.5,963.67,243.55,0.5342593500984344,0.4534334272393632,line_002-part_006,line_002
22,T1_Syllables,1345,b,s7_stimuli_t1.jpg,12,469231.572,469463.421,235.85100000002421,1076.28,236.5,1076.28,248.70499999999998,0.5748070213993962,0.4399624400961854,line_002-part_007,line_002
23,T1_Syllables,1345,b,s7_stimuli_t1.jpg,12,469495.437,469803.57,312.13100000005215,1201.075,236.5,1201.075,252.91500000000002,0.838973079277114,0.5193065543695022,line_002-part_008,line_002
24,T1_Syllables,1345,b,s7_stimuli_t1.jpg,12,469839.558,470303.576,468.01600000000326,1212.605,236.5,1212.605,238.39999999999998,0.5310263131840686,0.446428513924911,line_002-part_008,line_002
25,T1_Syllables,1345,b,s7_stimuli_t1.jpg,12,470327.563,470463.49,139.92399999999907,1322.165,236.5,1322.165,234.265,0.2112250784050313,0.3313862837221733,line_002-part_009,line_002
26,T1_Syllables,1345,b,s7_stimuli_t1.jpg,12,470487.477,470659.511,176.0349999999744,1216.8975,236.5,1216.8975,232.84,0.5684756574420993,0.2911080321640717,line_002-part_008,line_002
27,T1_Syllables,1345,b,s7_stimuli_t1.jpg,12,470699.514,470851.454,155.93799999996554,1340.6,236.5,1340.6,223.43,0.21109036853359658,0.25918179263473956,line_002-part_009,line_002
28,T1_Syllables,1345,b,s7_stimuli_t1.jpg,12,470899.439,471019.46,124.0219999999972,341.97,312.5,341.97,357.655,0.9363683163222863,0.8481333505344711,line_003-part_001,line_003
29,T1_Syllables,1345,b,s7_stimuli_t1.jpg,12,471027.461,471963.289,939.8279999999795,337.995,312.5,337.995,316.985,0.620743087557632,1.1828873810424405,line_003-part_001,line_003
30,T1_Syllables,1345,b,s7_stimuli_t1.jpg,12,471987.289,472383.352,400.06400000001304,479.8125,312.5,479.8125,312.82,0.5966300205713427,0.4992347835261688,line_003-part_002,line_003
31,T1_Syllables,1345,b,s7_stimuli_t1.jpg,12,472407.355,473203.194,799.8390000000363,598.405,312.5,598.405,319.725,0.9820349627376603,0.7259514971458512,line_003-part_003,line_003
32,T1_Syllables,1345,b,s7_stimuli_t1.jpg,12,473227.192,473883.223,660.0310000000172,712.105,312.5,712.105,323.03999999999996,0.8137823333193669,0.5478650471130407,line_003-part_004,line_003
33,T1_Syllables,1345,b,s7_stimuli_t1.jpg,12,473907.224,474463.097,559.869000000006,835.5,312.5,835.5,327.48249999999996,0.41935182976712226,0.6894451219878374,line_003-part_005,line_003
34,T1_Syllables,1345,b,s7_stimuli_t1.jpg,12,474587.046,475027.222,444.17399999999907,957.315,312.5,957.315,308.675,1.200130244585706,0.7303969229030989,line_003-part_006,line_003
35,T1_Syllables,1345,b,s7_stimuli_t1.jpg,12,475051.209,475507.244,460.033000000054,1083.19,312.5,1083.19,310.765,0.4468326435392075,0.759224835389499,line_003-part_007,line_003
36,T1_Syllables,1345,b,s7_stimuli_t1.jpg,12,475571.208,476186.973,619.7660000000033,1214.135,312.5,1214.135,316.15,0.868070411506376,0.718138324602806,line_003-part_008,line_003
37,T1_Syllables,1345,b,s7_stimuli_t1.jpg,12,476214.972,476802.926,591.9539999999688,1340.5425,312.5,1340.5425,308.74,0.6157588223146562,0.5950135021141629,line_003-part_009,line_003
38,T1_Syllables,1345,b,s7_stimuli_t1.jpg,12,476858.928,477006.925,151.99699999997392,310.345,384.5,310.345,406.8075,0.4904786418831005,0.6987401031166293,line_004-part_001,line_004
39,T1_Syllables,1345,b,s7_stimuli_t1.jpg,12,477018.926,477526.687,511.7640000000247,351.5525,384.5,351.5525,392.26250000000005,0.927073335193493,0.8113575556335971,line_004-part_001,line_004
40,T1_Syllables,1345,b,s7_stimuli_t1.jpg,12,477554.71,478406.786,856.0739999999641,470.045,384.5,470.045,392.4,0.7651520697324965,0.6382553708437609,line_004-part_002,line_004
41,T1_Syllables,1345,b,s7_stimuli_t1.jpg,12,478430.774,479086.726,659.9550000000163,602.4,384.5,602.4,392.505,0.5678021080849379,0.6856732455877496,line_004-part_003,line_004
42,T1_Syllables,1345,b,s7_stimuli_t1.jpg,12,479110.723,479242.683,135.95899999997346,756.2975,384.5,756.2975,392.815,0.49559761699750954,0.3148169695360645,line_004-part_004,line_004
