id,task,sid,eye,stimfile,trialid,start_ms,end_ms,duration_ms,fix_x,fix_y,orig_fix_x,orig_fix_y,disp_x,disp_y,aoi_subline,aoi_line
0,T5_Pseudo_Text,1929,b,s7_stimuli_t5.jpg,166,1313836.476,1314008.416,175.94200000003912,182.9425,196.0,182.9425,182.56,0.29070390254977674,0.20960855994784608,,
1,T5_Pseudo_Text,1929,b,s7_stimuli_t5.jpg,166,1314032.426,1314208.484,180.05799999996088,406.6,196.0,406.6,229.385,1.9255429022458306,0.8401854681199981,line_001-part_002,line_001
2,T5_Pseudo_Text,1929,b,s7_stimuli_t5.jpg,166,1314240.486,1314468.492,232.00600000005215,290.55,196.0,290.55,225.52749999999997,0.343510172151033,0.43012861948166614,line_001-part_001,line_001
3,T5_Pseudo_Text,1929,b,s7_stimuli_t5.jpg,166,1314496.491,1314940.447,447.9560000000056,321.13,196.0,321.13,227.05,0.5484038865987674,0.4924992899545799,line_001-part_001,line_001
4,T5_Pseudo_Text,1929,b,s7_stimuli_t5.jpg,166,1314972.447,1316820.242,1851.7920000001322,337.28,196.0,337.28,228.515,2.130706036436428,1.3620515100467034,line_001-part_001,line_001
5,T5_Pseudo_Text,1929,b,s7_stimuli_t5.jpg,166,1316836.229,1319268.001,2435.7730000000447,419.04499999999996,196.0,419.04499999999996,222.25,1.2584596189156678,1.2763760318160933,line_001-part_002,line_001
6,T5_Pseudo_Text,1929,b,s7_stimuli_t5.jpg,166,1319292.007,1320155.918,867.9120000000112,493.01,196.0,493.01,227.635,1.3114005983883543,0.9394666433652176,line_001-part_003,line_001
7,T5_Pseudo_Text,1929,b,s7_stimuli_t5.jpg,166,1320191.922,1320287.941,100.02000000001863,518.82,196.0,518.82,230.26,0.14737259934636243,0.40197425635242495,line_001-part_004,line_001
8,T5_Pseudo_Text,1929,b,s7_stimuli_t5.jpg,166,1320331.952,1320807.91,479.9560000000056,550.4625,196.0,550.4625,229.85500000000002,0.7188118739599673,0.42770384179589405,line_001-part_004,line_001
9,T5_Pseudo_Text,1929,b,s7_stimuli_t5.jpg,166,1320887.892,1322047.83,1163.936999999918,531.8050000000001,196.0,531.8050000000001,227.67,1.2840544944877008,1.1644321286562869,line_001-part_004,line_001
10,T5_Pseudo_Text,1929,b,s7_stimuli_t5.jpg,166,1322175.825,1323359.763,1187.935999999987,554.75,196.0,554.75,229.515,1.346155745217755,1.2406779158866725,line_001-part_004,line_001
11,T5_Pseudo_Text,1929,b,s7_stimuli_t5.jpg,166,1323391.743,1323487.681,99.93599999998696,562.7049999999999,196.0,562.7049999999999,259.29,0.31144922275027154,0.47296635859697156,line_001-part_004,line_001
12,T5_Pseudo_Text,1929,b,s7_stimuli_t5.jpg,166,1323511.665,1324219.404,711.7439999999478,561.1275,196.0,561.1275,225.385,0.6327322661150631,0.8393772088914074,line_001-part_004,line_001
13,T5_Pseudo_Text,1929,b,s7_stimuli_t5.jpg,166,1324251.439,1324395.494,148.05300000007264,584.485,196.0,584.485,231.17,0.2610677308347835,0.6068679708001585,line_001-part_004,line_001
14,T5_Pseudo_Text,1929,b,s7_stimuli_t5.jpg,166,1324431.476,1327603.299,3175.8240000000224,624.3699999999999,196.0,624.3699999999999,230.91,1.2432374034438756,1.640092684681893,line_001-part_005,line_001
15,T5_Pseudo_Text,1929,b,s7_stimuli_t5.jpg,166,1327639.307,1328307.267,671.9599999999627,678.15,196.0,678.15,229.55,0.6646585056443929,0.3615612949228917,line_001-part_006,line_001
16,T5_Pseudo_Text,1929,b,s7_stimuli_t5.jpg,166,1328347.258,1330591.027,2247.7690000000875,731.7574999999999,196.0,731.7574999999999,231.7925,1.2239738918291305,1.2002649544571384,line_001-part_007,line_001
17,T5_Pseudo_Text,1929,b,s7_stimuli_t5.jpg,166,1330683.026,1333906.714,3227.687999999849,800.76,196.0,800.76,223.95999999999998,1.0413073061676408,1.1859857080853708,line_001-part_008,line_001
18,T5_Pseudo_Text,1929,b,s7_stimuli_t5.jpg,166,1333930.712,1334506.523,579.8129999998491,839.4300000000001,196.0,839.4300000000001,231.925,0.5563517690132442,1.1739965295279429,line_001-part_008,line_001
19,T5_Pseudo_Text,1929,b,s7_stimuli_t5.jpg,166,1334654.607,1338894.174,4243.570999999996,800.9549999999999,196.0,800.9549999999999,228.635,1.1039473963834154,1.6272952468958735,line_001-part_008,line_001
20,T5_Pseudo_Text,1929,b,s7_stimuli_t5.jpg,166,1338930.206,1339606.226,680.0209999999497,819.6700000000001,196.0,819.6700000000001,223.41000000000003,1.0893987302687844,1.1727841406850572,line_001-part_008,line_001
