id,task,sid,eye,stimfile,trialid,start_ms,end_ms,duration_ms,fix_x,fix_y,orig_fix_x,orig_fix_y,disp_x,disp_y,aoi_subline,aoi_line
0,T5_Pseudo_Text,1073,b,s7_stimuli_t5.jpg,166,956346.868,956498.823,155.95900000003166,163.375,196.0,163.375,178.57,0.8467862518201545,0.7667685881896779,,
1,T5_Pseudo_Text,1073,b,s7_stimuli_t5.jpg,166,956526.851,956658.97,136.11899999994785,386.615,196.0,386.615,225.8775,1.0823938169543352,1.0763318727399032,line_001-part_002,line_001
2,T5_Pseudo_Text,1073,b,s7_stimuli_t5.jpg,166,956674.969,956822.966,151.9989999999525,334.9525,196.0,334.9525,209.465,0.40817091043828724,0.7341687993031882,line_001-part_001,line_001
3,T5_Pseudo_Text,1073,b,s7_stimuli_t5.jpg,166,956838.973,956899.006,64.0350000000326,316.7525,196.0,316.7525,178.28,0.40426432416676616,0.343240752408169,line_001-part_001,line_001
4,T5_Pseudo_Text,1073,b,s7_stimuli_t5.jpg,166,956919.018,957738.894,823.875,332.23,196.0,332.23,206.10250000000002,0.7589554156466358,0.8380301101770885,line_001-part_001,line_001
5,T5_Pseudo_Text,1073,b,s7_stimuli_t5.jpg,166,957762.887,958070.824,311.9350000000559,312.725,196.0,312.725,217.31,0.455858204925136,0.5849102617567781,line_001-part_001,line_001
6,T5_Pseudo_Text,1073,b,s7_stimuli_t5.jpg,166,958102.811,958258.757,159.94799999997485,368.195,196.0,368.195,182.72500000000002,0.9203378416219057,1.0846838847686742,line_001-part_001,line_001
7,T5_Pseudo_Text,1073,b,s7_stimuli_t5.jpg,166,958278.763,958718.796,444.0339999999851,409.365,196.0,409.365,207.0,0.41032626838119524,0.8047567719334399,line_001-part_002,line_001
8,T5_Pseudo_Text,1073,b,s7_stimuli_t5.jpg,166,958742.802,959178.797,439.99300000001676,479.82,196.0,479.82,228.3875,1.1744006591422385,0.9941588511665193,line_001-part_003,line_001
9,T5_Pseudo_Text,1073,b,s7_stimuli_t5.jpg,166,959202.788,959398.759,199.97100000001956,521.3325,196.0,521.3325,217.65750000000003,0.3616960047943218,0.4836084384400815,line_001-part_004,line_001
10,T5_Pseudo_Text,1073,b,s7_stimuli_t5.jpg,166,959410.759,959746.694,339.93599999998696,552.605,196.0,552.605,216.905,0.9359641867079914,0.7360547375032329,line_001-part_004,line_001
11,T5_Pseudo_Text,1073,b,s7_stimuli_t5.jpg,166,959850.729,960086.716,239.98499999998603,572.815,196.0,572.815,202.95,0.5167470668123009,0.7388836448032993,line_001-part_004,line_001
12,T5_Pseudo_Text,1073,b,s7_stimuli_t5.jpg,166,960102.708,960218.649,119.93900000001304,610.8225,196.0,610.8225,212.0275,0.616971211157541,0.48064482126858354,line_001-part_005,line_001
13,T5_Pseudo_Text,1073,b,s7_stimuli_t5.jpg,166,960286.647,960738.621,455.97100000001956,554.9075,196.0,554.9075,211.60999999999999,0.6347529141865379,1.141531450512884,line_001-part_004,line_001
14,T5_Pseudo_Text,1073,b,s7_stimuli_t5.jpg,166,960762.601,960914.533,155.9309999999823,601.405,196.0,601.405,177.69,0.2634925085205564,1.0019720237095622,line_001-part_005,line_001
