sid,stimfile,eye_used,trialid,n_fix_trial,sum_fix_dur_trial,dwell_time_trial,mean_fix_dur_trial,n_sacc_trial,sum_sacc_dur_trial,mean_sacc_dur_trial,mean_sacc_ampl_trial,ratio_progress_regress_trial,n_between_line_regress_trial,n_within_line_regress_trial,n_regress_trial,n_progress_trial,n_transit_trial,aoi,aoi_kind,content,dwell_time_aoi,n_fix_aoi,sum_fix_dur_aoi,mean_fix_dur_aoi,skipped_aoi,n_fix_first_visit_aoi,first_fix_dur_aoi,first_fix_land_pos_aoi,dwell_time_first_visit_aoi,sum_fix_dur_first_visit_aoi,sum_fix_dur_after_first_visit_aoi,dwell_time_rereading_aoi,n_revisits_aoi,task
1145,s7_stimuli_t4.jpg,b,158,169,44720.131999999634,49071.68400000001,264.6161656804712,168,5027.486999999848,29.925517857141955,99.42876955384075,3.423076923076923,0,26,26,89,115,line_001,line,,5575.5320000000065,23,9951.166000000201,432.6593913043566,0,23,99.96200000005774,0.20757083333333332,5575.5320000000065,4975.583000000101,0.0,0.0,0,T4_Meaningful_Text
1145,s7_stimuli_t4.jpg,b,158,169,44720.131999999634,49071.68400000001,264.6161656804712,168,5027.486999999848,29.925517857141955,99.42876955384075,3.423076923076923,0,26,26,89,115,line_001-part_001,subline,Malý,327.97400000004563,2,623.9660000000149,311.98300000000745,0,2,191.92599999997765,0.6547474747474746,327.97400000004563,311.98300000000745,0.0,0.0,0,T4_Meaningful_Text
1145,s7_stimuli_t4.jpg,b,158,169,44720.131999999634,49071.68400000001,264.6161656804712,168,5027.486999999848,29.925517857141955,99.42876955384075,3.423076923076923,0,26,26,89,115,line_001-part_002,subline,Pepík,123.95700000005309,1,255.91200000001118,255.91200000001118,0,1,127.95600000000559,0.30185294117647093,123.95700000005309,127.95600000000559,0.0,0.0,0,T4_Meaningful_Text
1145,s7_stimuli_t4.jpg,b,158,169,44720.131999999634,49071.68400000001,264.6161656804712,168,5027.486999999848,29.925517857141955,99.42876955384075,3.423076923076923,0,26,26,89,115,line_001-part_003,subline,raději,776.0289999999804,3,1560.0560000000987,520.0186666666996,0,1,99.96200000005774,0.7657058823529409,95.96299999998882,99.96200000005774,680.0659999999916,680.0659999999916,1,T4_Meaningful_Text
1145,s7_stimuli_t4.jpg,b,158,169,44720.131999999634,49071.68400000001,264.6161656804712,168,5027.486999999848,29.925517857141955,99.42876955384075,3.423076923076923,0,26,26,89,115,line_001-part_004,subline,četl,144.0130000000354,1,296.0200000000186,296.0200000000186,0,1,148.0100000000093,0.9882758620689645,144.0130000000354,148.0100000000093,0.0,0.0,0,T4_Meaningful_Text
1145,s7_stimuli_t4.jpg,b,158,169,44720.131999999634,49071.68400000001,264.6161656804712,168,5027.486999999848,29.925517857141955,99.42876955384075,3.423076923076923,0,26,26,89,115,line_001-part_005,subline,doma,0.0,0,0.0,0.0,1,0,0.0,,0.0,0.0,0.0,0.0,0,T4_Meaningful_Text
1145,s7_stimuli_t4.jpg,b,158,169,44720.131999999634,49071.68400000001,264.6161656804712,168,5027.486999999848,29.925517857141955,99.42876955384075,3.423076923076923,0,26,26,89,115,line_001-part_006,subline,knížky,435.88100000005215,2,767.8240000000224,383.9120000000112,0,2,143.8619999999646,0.02792929292929394,435.88100000005215,383.9120000000112,0.0,0.0,0,T4_Meaningful_Text
1145,s7_stimuli_t4.jpg,b,158,169,44720.131999999634,49071.68400000001,264.6161656804712,168,5027.486999999848,29.925517857141955,99.42876955384075,3.423076923076923,0,26,26,89,115,line_001-part_007,subline,plné,236.00300000002608,1,480.00399999995716,480.00399999995716,0,1,240.00199999997858,0.8341417910447768,236.00300000002608,240.00199999997858,0.0,0.0,0,T4_Meaningful_Text
1145,s7_stimuli_t4.jpg,b,158,169,44720.131999999634,49071.68400000001,264.6161656804712,168,5027.486999999848,29.925517857141955,99.42876955384075,3.423076923076923,0,26,26,89,115,line_001-part_008,subline,"dobrodružství,",360.0130000000354,2,736.0260000003036,368.0130000001518,0,1,239.97500000009313,0.32944010416666636,235.97600000002421,239.97500000009313,128.03800000005867,124.03700000001118,1,T4_Meaningful_Text
1145,s7_stimuli_t4.jpg,b,158,169,44720.131999999634,49071.68400000001,264.6161656804712,168,5027.486999999848,29.925517857141955,99.42876955384075,3.423076923076923,0,26,26,89,115,line_001-part_009,subline,než,407.78799999994226,2,783.5699999998324,391.7849999999162,0,2,156.04899999999907,0.005263157894736044,407.78799999994226,391.7849999999162,0.0,0.0,0,T4_Meaningful_Text
