id,task,sid,eye,stimfile,trialid,start_ms,end_ms,duration_ms,fix_x,fix_y,orig_fix_x,orig_fix_y,disp_x,disp_y,aoi_subline,aoi_line
0,T5_Pseudo_Text,1729,b,s7_stimuli_t5.jpg,166,1567026.836,1567238.716,215.88000000012107,137.7575,196.0,137.7575,137.7775,0.28113950167812,0.4313410083245522,,
1,T5_Pseudo_Text,1729,b,s7_stimuli_t5.jpg,166,1567278.718,1568058.767,784.0459999998566,288.635,196.0,288.635,190.2525,1.2463357304868066,0.9214155205933588,line_001-part_001,line_001
2,T5_Pseudo_Text,1729,b,s7_stimuli_t5.jpg,166,1568102.728,1568822.565,723.8400000000838,267.03499999999997,196.0,267.03499999999997,170.235,0.9858068391377475,1.0526229353679113,line_001-part_001,line_001
3,T5_Pseudo_Text,1729,b,s7_stimuli_t5.jpg,166,1568830.571,1568958.631,132.05899999989197,285.95000000000005,196.0,285.95000000000005,192.20999999999998,0.29824765534995706,0.7697322053611774,line_001-part_001,line_001
4,T5_Pseudo_Text,1729,b,s7_stimuli_t5.jpg,166,1569050.604,1571470.243,2423.6329999999143,314.2025,196.0,314.2025,185.43,1.4677987591206483,1.3096493700597427,line_001-part_001,line_001
5,T5_Pseudo_Text,1729,b,s7_stimuli_t5.jpg,166,1571506.19,1571738.307,236.12100000004284,359.78499999999997,196.0,359.78499999999997,190.89,0.45882182209663397,0.6416231176295569,line_001-part_001,line_001
6,T5_Pseudo_Text,1729,b,s7_stimuli_t5.jpg,166,1571810.348,1573342.222,1535.874000000069,397.82500000000005,196.0,397.82500000000005,196.71249999999998,1.2700446678587993,1.0029149928095846,line_001-part_002,line_001
7,T5_Pseudo_Text,1729,b,s7_stimuli_t5.jpg,166,1573362.23,1573430.263,72.0339999999851,398.1625,196.0,398.1625,264.6725,0.3843272631948628,0.011989178557426497,line_001-part_002,line_001
8,T5_Pseudo_Text,1729,b,s7_stimuli_t5.jpg,166,1573466.28,1573618.31,156.02899999986403,378.725,196.0,378.725,157.915,0.5497509853130839,0.6676221228158901,line_001-part_002,line_001
9,T5_Pseudo_Text,1729,b,s7_stimuli_t5.jpg,166,1573646.305,1573722.294,79.98800000012852,418.34000000000003,196.0,418.34000000000003,189.1825,0.2738651686208045,0.39362224432365395,line_001-part_002,line_001
10,T5_Pseudo_Text,1729,b,s7_stimuli_t5.jpg,166,1573874.204,1574018.189,147.98700000019744,404.6,196.0,404.6,175.46,0.8079898088478027,0.5605277750276271,line_001-part_002,line_001
11,T5_Pseudo_Text,1729,b,s7_stimuli_t5.jpg,166,1574054.206,1575462.084,1411.877000000095,454.005,196.0,454.005,193.975,0.7095168928311739,0.9740870803231843,line_001-part_003,line_001
