sid,stimfile,eye_used,trialid,n_fix_trial,sum_fix_dur_trial,dwell_time_trial,mean_fix_dur_trial,n_sacc_trial,sum_sacc_dur_trial,mean_sacc_dur_trial,mean_sacc_ampl_trial,ratio_progress_regress_trial,n_between_line_regress_trial,n_within_line_regress_trial,n_regress_trial,n_progress_trial,n_transit_trial,aoi,aoi_kind,content,dwell_time_aoi,n_fix_aoi,sum_fix_dur_aoi,mean_fix_dur_aoi,skipped_aoi,n_fix_first_visit_aoi,first_fix_dur_aoi,first_fix_land_pos_aoi,dwell_time_first_visit_aoi,sum_fix_dur_first_visit_aoi,sum_fix_dur_after_first_visit_aoi,dwell_time_rereading_aoi,n_revisits_aoi,task
1405,s7_stimuli_t5.jpg,b,166,293,205753.17499999865,218464.64500000002,702.2292662115995,292,13883.42799999821,47.54598630136373,54.344335085671794,7.466666666666667,0,15,15,112,127,line_001,line,,28989.455000000075,43,54771.04399999883,1273.7452093022985,0,43,132.002000000095,0.08467165419783874,28989.455000000075,27385.521999999415,0.0,0.0,0,T5_Pseudo_Text
1405,s7_stimuli_t5.jpg,b,166,293,205753.17499999865,218464.64500000002,702.2292662115995,292,13883.42799999821,47.54598630136373,54.344335085671794,7.466666666666667,0,15,15,112,127,line_001-part_001,subline,Vůmice,1987.8479999999981,5,3839.716000000015,767.943200000003,0,5,132.002000000095,0.7658646616541355,1987.8479999999981,1919.8580000000075,0.0,0.0,0,T5_Pseudo_Text
1405,s7_stimuli_t5.jpg,b,166,293,205753.17499999865,218464.64500000002,702.2292662115995,292,13883.42799999821,47.54598630136373,54.344335085671794,7.466666666666667,0,15,15,112,127,line_001-part_002,subline,lobu,759.9419999998063,2,1535.873999999836,767.936999999918,0,1,467.9629999999888,0.5420895522388058,463.9619999998249,467.9629999999888,299.9739999999292,295.9799999999814,1,T5_Pseudo_Text
1405,s7_stimuli_t5.jpg,b,166,293,205753.17499999865,218464.64500000002,702.2292662115995,292,13883.42799999821,47.54598630136373,54.344335085671794,7.466666666666667,0,15,15,112,127,line_001-part_003,subline,saná,1767.836999999825,4,3423.651999999769,855.9129999999423,0,1,635.8950000000186,0.06507575757575695,631.8939999998547,635.8950000000186,1075.930999999866,1135.9429999999702,1,T5_Pseudo_Text
1405,s7_stimuli_t5.jpg,b,166,293,205753.17499999865,218464.64500000002,702.2292662115995,292,13883.42799999821,47.54598630136373,54.344335085671794,7.466666666666667,0,15,15,112,127,line_001-part_004,subline,ladiv.,1915.594000000041,4,3383.3519999994896,845.8379999998724,0,4,419.83199999993667,0.083395061728395,1915.594000000041,1691.6759999997448,0.0,0.0,0,T5_Pseudo_Text
1405,s7_stimuli_t5.jpg,b,166,293,205753.17499999865,218464.64500000002,702.2292662115995,292,13883.42799999821,47.54598630136373,54.344335085671794,7.466666666666667,0,15,15,112,127,line_001-part_005,subline,Šini,1904.1810000000987,2,3552.3660000003874,1776.1830000001937,0,2,840.1530000001658,0.5429508196721312,1904.1810000000987,1776.1830000001937,0.0,0.0,0,T5_Pseudo_Text
1405,s7_stimuli_t5.jpg,b,166,293,205753.17499999865,218464.64500000002,702.2292662115995,292,13883.42799999821,47.54598630136373,54.344335085671794,7.466666666666667,0,15,15,112,127,line_001-part_006,subline,se,235.79099999996834,1,479.5840000002645,479.5840000002645,0,1,239.79200000013225,0.48159722222222157,235.79099999996834,239.79200000013225,0.0,0.0,0,T5_Pseudo_Text
1405,s7_stimuli_t5.jpg,b,166,293,205753.17499999865,218464.64500000002,702.2292662115995,292,13883.42799999821,47.54598630136373,54.344335085671794,7.466666666666667,0,15,15,112,127,line_001-part_007,subline,zonaj,3087.728000000119,2,6143.444000000134,3071.722000000067,0,2,2291.756000000052,0.09580246913580236,3087.728000000119,3071.722000000067,0.0,0.0,0,T5_Pseudo_Text
1405,s7_stimuli_t5.jpg,b,166,293,205753.17499999865,218464.64500000002,702.2292662115995,292,13883.42799999821,47.54598630136373,54.344335085671794,7.466666666666667,0,15,15,112,127,line_001-part_008,subline,olítače,3163.753999999957,3,6055.561999999918,2018.5206666666393,0,3,184.07700000004843,0.13287634408602106,3163.753999999957,3027.780999999959,0.0,0.0,0,T5_Pseudo_Text
1405,s7_stimuli_t5.jpg,b,166,293,205753.17499999865,218464.64500000002,702.2292662115995,292,13883.42799999821,47.54598630136373,54.344335085671794,7.466666666666667,0,15,15,112,127,line_001-part_009,subline,a,579.9230000001844,2,1127.8980000000447,563.9490000000224,0,2,67.92400000011548,0.5754545454545492,579.9230000001844,563.9490000000224,0.0,0.0,0,T5_Pseudo_Text
