sid,stimfile,eye_used,trialid,n_fix_trial,sum_fix_dur_trial,dwell_time_trial,mean_fix_dur_trial,n_sacc_trial,sum_sacc_dur_trial,mean_sacc_dur_trial,mean_sacc_ampl_trial,ratio_progress_regress_trial,n_between_line_regress_trial,n_within_line_regress_trial,n_regress_trial,n_progress_trial,n_transit_trial,aoi,aoi_kind,content,dwell_time_aoi,n_fix_aoi,sum_fix_dur_aoi,mean_fix_dur_aoi,skipped_aoi,n_fix_first_visit_aoi,first_fix_dur_aoi,first_fix_land_pos_aoi,dwell_time_first_visit_aoi,sum_fix_dur_first_visit_aoi,sum_fix_dur_after_first_visit_aoi,dwell_time_rereading_aoi,n_revisits_aoi,task
1065,s7_stimuli_t4.jpg,b,158,216,90503.92800000089,96995.34199999995,418.99966666667075,215,7355.343999999226,34.2109023255778,73.54348518162442,4.590909090909091,0,22,22,101,123,line_001,line,,9111.347000000067,22,17134.816000000108,778.8552727272777,0,22,124.01900000008754,0.16105833333333333,9111.347000000067,8567.408000000054,0.0,0.0,0,T4_Meaningful_Text
1065,s7_stimuli_t4.jpg,b,158,216,90503.92800000089,96995.34199999995,418.99966666667075,215,7355.343999999226,34.2109023255778,73.54348518162442,4.590909090909091,0,22,22,101,123,line_001-part_001,subline,Malý,320.079000000027,1,648.1540000000969,648.1540000000969,0,1,324.07700000004843,0.9552525252525251,320.079000000027,324.07700000004843,0.0,0.0,0,T4_Meaningful_Text
1065,s7_stimuli_t4.jpg,b,158,216,90503.92800000089,96995.34199999995,418.99966666667075,215,7355.343999999226,34.2109023255778,73.54348518162442,4.590909090909091,0,22,22,101,123,line_001-part_002,subline,Pepík,455.7619999999879,1,919.5099999997765,919.5099999997765,0,1,459.75499999988824,0.7654117647058823,455.7619999999879,459.75499999988824,0.0,0.0,0,T4_Meaningful_Text
1065,s7_stimuli_t4.jpg,b,158,216,90503.92800000089,96995.34199999995,418.99966666667075,215,7355.343999999226,34.2109023255778,73.54348518162442,4.590909090909091,0,22,22,101,123,line_001-part_003,subline,raději,1248.1080000000075,3,2496.228000000119,832.0760000000397,0,1,124.01900000008754,0.10905882352941156,120.01800000004005,124.01900000008754,1124.094999999972,1128.0899999999674,1,T4_Meaningful_Text
1065,s7_stimuli_t4.jpg,b,158,216,90503.92800000089,96995.34199999995,418.99966666667075,215,7355.343999999226,34.2109023255778,73.54348518162442,4.590909090909091,0,22,22,101,123,line_001-part_004,subline,četl,831.8349999999627,1,1671.6659999999683,1671.6659999999683,0,1,835.8329999999842,0.8847413793103458,831.8349999999627,835.8329999999842,0.0,0.0,0,T4_Meaningful_Text
1065,s7_stimuli_t4.jpg,b,158,216,90503.92800000089,96995.34199999995,418.99966666667075,215,7355.343999999226,34.2109023255778,73.54348518162442,4.590909090909091,0,22,22,101,123,line_001-part_005,subline,doma,356.00900000007823,1,720.0239999999758,720.0239999999758,0,1,360.0119999999879,0.796728395061728,356.00900000007823,360.0119999999879,0.0,0.0,0,T4_Meaningful_Text
1065,s7_stimuli_t4.jpg,b,158,216,90503.92800000089,96995.34199999995,418.99966666667075,215,7355.343999999226,34.2109023255778,73.54348518162442,4.590909090909091,0,22,22,101,123,line_001-part_006,subline,knížky,376.00500000000466,1,760.0100000000093,760.0100000000093,0,1,380.00500000000466,0.6447979797979801,376.00500000000466,380.00500000000466,0.0,0.0,0,T4_Meaningful_Text
1065,s7_stimuli_t4.jpg,b,158,216,90503.92800000089,96995.34199999995,418.99966666667075,215,7355.343999999226,34.2109023255778,73.54348518162442,4.590909090909091,0,22,22,101,123,line_001-part_007,subline,plné,495.86699999996927,1,999.7339999999385,999.7339999999385,0,1,499.86699999996927,0.6855223880597024,495.86699999996927,499.86699999996927,0.0,0.0,0,T4_Meaningful_Text
1065,s7_stimuli_t4.jpg,b,158,216,90503.92800000089,96995.34199999995,418.99966666667075,215,7355.343999999226,34.2109023255778,73.54348518162442,4.590909090909091,0,22,22,101,123,line_001-part_008,subline,"dobrodružství,",855.9789999999339,3,1615.9580000001006,538.6526666667002,0,3,459.98300000000745,0.2847395833333337,855.9789999999339,807.9790000000503,0.0,0.0,0,T4_Meaningful_Text
1065,s7_stimuli_t4.jpg,b,158,216,90503.92800000089,96995.34199999995,418.99966666667075,215,7355.343999999226,34.2109023255778,73.54348518162442,4.590909090909091,0,22,22,101,123,line_001-part_009,subline,než,583.9449999999488,1,1175.8919999999925,1175.8919999999925,0,1,587.9459999999963,0.744912280701755,583.9449999999488,587.9459999999963,0.0,0.0,0,T4_Meaningful_Text
1065,s7_stimuli_t4.jpg,b,158,216,90503.92800000089,96995.34199999995,418.99966666667075,215,7355.343999999226,34.2109023255778,73.54348518162442,4.590909090909091,0,22,22,101,123,line_001-part_010,subline,aby,255.98600000003353,1,519.9699999999721,519.9699999999721,0,1,259.98499999998603,0.4727118644067775,255.98600000003353,259.98499999998603,0.0,0.0,0,T4_Meaningful_Text
1065,s7_stimuli_t4.jpg,b,158,216,90503.92800000089,96995.34199999995,418.99966666667075,215,7355.343999999226,34.2109023255778,73.54348518162442,4.590909090909091,0,22,22,101,123,line_001-part_011,subline,skotačil,1863.83899999992,6,3471.741999999853,578.6236666666422,0,6,139.99399999994785,0.47131818181818,1863.83899999992,1735.8709999999264,0.0,0.0,0,T4_Meaningful_Text
1065,s7_stimuli_t4.jpg,b,158,216,90503.92800000089,96995.34199999995,418.99966666667075,215,7355.343999999226,34.2109023255778,73.54348518162442,4.590909090909091,0,22,22,101,123,line_001-part_012,subline,s,0.0,0,0.0,0.0,1,0,0.0,,0.0,0.0,0.0,0.0,0,T4_Meaningful_Text
1065,s7_stimuli_t4.jpg,b,158,216,90503.92800000089,96995.34199999995,418.99966666667075,215,7355.343999999226,34.2109023255778,73.54348518162442,4.590909090909091,0,22,22,101,123,line_001-part_013,subline,dětmi,495.90600000007544,1,999.8080000001937,999.8080000001937,0,1,499.90400000009686,0.5105952380952365,495.90600000007544,499.90400000009686,0.0,0.0,0,T4_Meaningful_Text
