id,task,sid,eye,stimfile,trialid,start_ms,end_ms,duration_ms,fix_x,fix_y,orig_fix_x,orig_fix_y,disp_x,disp_y,aoi_subline,aoi_line
0,T5_Pseudo_Text,1090,b,s7_stimuli_t5.jpg,166,10542554.214,10542706.214,156.0,150.345,196.0,150.345,175.86,0.3817677756376583,0.2383017625628154,,
1,T5_Pseudo_Text,1090,b,s7_stimuli_t5.jpg,166,10542734.214,10542906.21,175.996000001207,380.1375,196.0,380.1375,211.01999999999998,2.3207816650266637,0.9607508030514382,line_001-part_002,line_001
2,T5_Pseudo_Text,1090,b,s7_stimuli_t5.jpg,166,10542914.209,10543142.216,232.00799999944866,280.6625,196.0,280.6625,205.115,0.6897145417307022,0.5669938488563526,line_001-part_001,line_001
3,T5_Pseudo_Text,1090,b,s7_stimuli_t5.jpg,166,10543158.219,10544086.145,931.9269999992102,307.64,196.0,307.64,190.78500000000003,1.4245568903910488,0.832641715319817,line_001-part_001,line_001
4,T5_Pseudo_Text,1090,b,s7_stimuli_t5.jpg,166,10544118.149,10544814.026,699.8739999998361,392.605,196.0,392.605,198.51999999999998,0.6761088447160928,0.5329122513841125,line_001-part_002,line_001
5,T5_Pseudo_Text,1090,b,s7_stimuli_t5.jpg,166,10544842.003,10544965.889,127.88199999928474,429.79499999999996,196.0,429.79499999999996,201.79250000000002,0.4399624400961854,0.3219565927219483,line_001-part_002,line_001
6,T5_Pseudo_Text,1090,b,s7_stimuli_t5.jpg,166,10544989.866,10546285.929,1300.054999999702,469.71000000000004,196.0,469.71000000000004,205.2,1.0981548719118512,1.2429679837010121,line_001-part_003,line_001
7,T5_Pseudo_Text,1090,b,s7_stimuli_t5.jpg,166,10546305.89,10546465.604,163.70999999903142,495.245,196.0,495.245,216.305,0.29609229740704757,0.6946988069736773,line_001-part_003,line_001
8,T5_Pseudo_Text,1090,b,s7_stimuli_t5.jpg,166,10546501.618,10546685.768,188.1519999988377,462.97,196.0,462.97,190.875,0.26025947160619356,0.2814089214209841,line_001-part_003,line_001
9,T5_Pseudo_Text,1090,b,s7_stimuli_t5.jpg,166,10546697.773,10547145.86,452.08799999952316,473.73,196.0,473.73,218.975,0.7004913314452438,1.0461568615391856,line_001-part_003,line_001
10,T5_Pseudo_Text,1090,b,s7_stimuli_t5.jpg,166,10547181.867,10547365.864,187.99699999950826,505.23,196.0,505.23,198.3,0.44683264353920443,0.45545407531083953,line_001-part_004,line_001
11,T5_Pseudo_Text,1090,b,s7_stimuli_t5.jpg,166,10547397.858,10548025.717,631.8580000009388,532.0799999999999,196.0,532.0799999999999,210.5775,0.688636862759246,0.9462021369368064,line_001-part_004,line_001
12,T5_Pseudo_Text,1090,b,s7_stimuli_t5.jpg,166,10548065.707,10548225.738,164.03199999965727,557.96,196.0,557.96,209.865,0.14306188346054946,0.1950598938332143,line_001-part_004,line_001
13,T5_Pseudo_Text,1090,b,s7_stimuli_t5.jpg,166,10548253.744,10548513.753,264.00799999944866,603.6600000000001,196.0,603.6600000000001,203.0025,0.4283773911530554,0.5954176317284579,line_001-part_005,line_001
14,T5_Pseudo_Text,1090,b,s7_stimuli_t5.jpg,166,10548545.747,10549865.612,1323.8650000002235,612.46,196.0,612.46,205.695,1.0149041713670148,0.734168799303189,line_001-part_005,line_001
15,T5_Pseudo_Text,1090,b,s7_stimuli_t5.jpg,166,10549889.612,10550285.57,399.95700000040233,661.9125,196.0,661.9125,206.3625,0.6327322661150601,0.724334978688669,line_001-part_006,line_001
16,T5_Pseudo_Text,1090,b,s7_stimuli_t5.jpg,166,10550309.565,10550465.565,160.0,719.585,196.0,719.585,204.62,0.6510528086297804,0.3917363061236092,line_001-part_007,line_001
17,T5_Pseudo_Text,1090,b,s7_stimuli_t5.jpg,166,10550489.566,10550661.59,176.02400000020862,688.905,196.0,688.905,205.9525,0.3479555979082838,0.5642996514277164,line_001-part_007,line_001
18,T5_Pseudo_Text,1090,b,s7_stimuli_t5.jpg,166,10550689.58,10550921.281,235.69999999925494,657.31,196.0,657.31,214.67000000000002,0.34620436957966616,0.4374029525389824,line_001-part_006,line_001
19,T5_Pseudo_Text,1090,b,s7_stimuli_t5.jpg,166,10550937.29,10551089.407,156.11800000071526,688.9649999999999,196.0,688.9649999999999,210.70499999999998,0.623302575114835,0.31980123477904027,line_001-part_007,line_001
20,T5_Pseudo_Text,1090,b,s7_stimuli_t5.jpg,166,10551109.414,10551797.368,691.9529999997467,738.465,196.0,738.465,199.63,0.9600772536942822,0.8404548878628606,line_001-part_007,line_001
21,T5_Pseudo_Text,1090,b,s7_stimuli_t5.jpg,166,10551829.363,10551993.378,168.01700000092387,747.5475,196.0,747.5475,201.395,0.1643460431467663,0.32074420387906266,line_001-part_007,line_001
22,T5_Pseudo_Text,1090,b,s7_stimuli_t5.jpg,166,10552061.414,10553485.271,1427.85899999924,806.23,196.0,806.23,204.55,1.4249610200053437,1.3235244868172156,line_001-part_008,line_001
23,T5_Pseudo_Text,1090,b,s7_stimuli_t5.jpg,166,10553509.281,10553725.237,219.95199999958277,795.5350000000001,196.0,795.5350000000001,211.82,0.4683862229682907,0.498157104554714,line_001-part_008,line_001
24,T5_Pseudo_Text,1090,b,s7_stimuli_t5.jpg,166,10553809.184,10554045.253,240.0679999999702,865.575,196.0,865.575,204.655,0.2132457264765061,0.4957323268689419,line_001-part_009,line_001
25,T5_Pseudo_Text,1090,b,s7_stimuli_t5.jpg,166,10554069.25,10554605.171,539.9220000002533,905.915,196.0,905.915,205.14,0.3556340605798943,1.3588184731323414,line_001-part_010,line_001
26,T5_Pseudo_Text,1090,b,s7_stimuli_t5.jpg,166,10554665.18,10555665.067,1003.8880000002682,933.0450000000001,196.0,933.0450000000001,201.04000000000002,0.6951029365879715,1.2175078180004064,line_001-part_010,line_001
27,T5_Pseudo_Text,1090,b,s7_stimuli_t5.jpg,166,10555789.082,10556980.932,1195.8489999994636,973.47,196.0,973.47,204.11,0.703185528873877,1.0573377808680229,line_001-part_011,line_001
28,T5_Pseudo_Text,1090,b,s7_stimuli_t5.jpg,166,10556988.93,10557096.92,111.99000000022352,1008.765,196.0,1008.765,184.65,0.4845514075401046,0.5211924925695469,line_001-part_011,line_001
29,T5_Pseudo_Text,1090,b,s7_stimuli_t5.jpg,166,10557116.922,10557505.112,392.1869999989867,1031.005,196.0,1031.005,214.375,0.5908374960997724,0.9571136365227805,line_001-part_012,line_001
30,T5_Pseudo_Text,1090,b,s7_stimuli_t5.jpg,166,10557533.091,10558256.808,727.7160000000149,1077.62,196.0,1077.62,206.6275,0.7499298542607011,0.5269850170411142,line_001-part_013,line_001
31,T5_Pseudo_Text,1090,b,s7_stimuli_t5.jpg,166,10558276.806,10558500.864,228.05800000019372,1031.23,196.0,1031.23,190.555,0.3615612949228871,0.5175553260408893,line_001-part_012,line_001
32,T5_Pseudo_Text,1090,b,s7_stimuli_t5.jpg,166,10558524.868,10559264.803,743.9359999988228,1076.45,196.0,1076.45,204.7125,1.031742905295987,0.9300369523649925,line_001-part_013,line_001
33,T5_Pseudo_Text,1090,b,s7_stimuli_t5.jpg,166,10559296.807,10559644.547,351.73200000077486,1131.6875,196.0,1131.6875,201.6625,0.4325533971674398,0.5501551149273803,line_001-part_013,line_001
