time,gaze_x_left,gaze_y_left,gaze_x_right,gaze_y_right,pupil_left,pupil_right,stimfile,subject_id
869591950,166.17,167.31,157.58,137.17,3.47,3.64,s7_stimuli_t4.jpg,1257
869595949,167.11,167.05,157.43,137.74,3.47,3.64,s7_stimuli_t4.jpg,1257
869599948,166.96,167.83,157.14,139.2,3.48,3.64,s7_stimuli_t4.jpg,1257
869603947,166.48,168.32,156.32,138.03,3.47,3.64,s7_stimuli_t4.jpg,1257
869607947,165.59,167.97,156.84,137.3,3.47,3.64,s7_stimuli_t4.jpg,1257
869611946,166.64,168.56,156.11,136.14,3.46,3.64,s7_stimuli_t4.jpg,1257
869615945,165.67,168.61,157.09,135.34,3.46,3.64,s7_stimuli_t4.jpg,1257
869619944,165.08,167.85,157.58,135.41,3.46,3.65,s7_stimuli_t4.jpg,1257
869623943,164.84,166.9,157.28,135.35,3.46,3.64,s7_stimuli_t4.jpg,1257
869627943,165.38,166.92,156.64,135.37,3.46,3.64,s7_stimuli_t4.jpg,1257
869631942,165.78,169.31,155.79,135.46,3.45,3.64,s7_stimuli_t4.jpg,1257
869635941,166.3,168.94,156.57,135.83,3.45,3.63,s7_stimuli_t4.jpg,1257
869639940,166.9,170.59,155.58,137.73,3.45,3.64,s7_stimuli_t4.jpg,1257
869643940,167.41,170.97,154.94,139.83,3.45,3.63,s7_stimuli_t4.jpg,1257
869647939,168.08,170.52,153.88,141.34,3.45,3.63,s7_stimuli_t4.jpg,1257
869651938,168.6,170.91,154.73,143.01,3.44,3.63,s7_stimuli_t4.jpg,1257
869655937,167.66,169.25,155.27,145.17,3.44,3.64,s7_stimuli_t4.jpg,1257
869659936,168.8,170.39,157.64,145.87,3.44,3.64,s7_stimuli_t4.jpg,1257
869663936,170.24,170.83,160.77,145.88,3.44,3.64,s7_stimuli_t4.jpg,1257
869667935,170.47,171.58,161.45,146.78,3.44,3.65,s7_stimuli_t4.jpg,1257
869671934,171.35,170.9,164.53,146.24,3.45,3.64,s7_stimuli_t4.jpg,1257
869675933,172.28,170.42,166.98,146.45,3.45,3.64,s7_stimuli_t4.jpg,1257
869679933,171.31,170.86,168.9,147.65,3.46,3.64,s7_stimuli_t4.jpg,1257
869683932,169.88,170.82,169.8,146.36,3.46,3.64,s7_stimuli_t4.jpg,1257
869687931,168.78,170.47,171.43,146.57,3.46,3.64,s7_stimuli_t4.jpg,1257
