id,task,sid,eye,stimfile,trialid,start_ms,end_ms,duration_ms,fix_x,fix_y,orig_fix_x,orig_fix_y,disp_x,disp_y,aoi_subline,aoi_line
0,T5_Pseudo_Text,1082,b,s7_stimuli_t5.jpg,166,1128415.514,1128567.653,156.14299999992363,130.45999999999998,196.0,130.45999999999998,123.48,0.36061832582286896,0.48832328394019403,,
1,T5_Pseudo_Text,1082,b,s7_stimuli_t5.jpg,166,1128615.711,1128747.751,136.04100000020117,334.265,196.0,334.265,174.89749999999998,0.4701374512969037,0.5625484230991034,line_001-part_001,line_001
2,T5_Pseudo_Text,1082,b,s7_stimuli_t5.jpg,166,1128815.757,1128967.722,155.9639999999199,286.985,196.0,286.985,174.935,0.3327333824364899,0.3293656356506962,line_001-part_001,line_001
3,T5_Pseudo_Text,1082,b,s7_stimuli_t5.jpg,166,1128999.714,1129403.725,408.0100000000093,273.015,196.0,273.015,171.5525,0.368700918108774,0.5304874736983404,line_001-part_001,line_001
4,T5_Pseudo_Text,1082,b,s7_stimuli_t5.jpg,166,1129439.711,1129687.589,251.87300000013784,286.28499999999997,196.0,286.28499999999997,179.995,0.23345220719127124,0.5466526582701535,line_001-part_001,line_001
5,T5_Pseudo_Text,1082,b,s7_stimuli_t5.jpg,166,1129711.563,1130027.574,320.01299999980256,261.6575,196.0,261.6575,156.485,0.3925445653521999,0.5385700659842473,line_001-part_001,line_001
6,T5_Pseudo_Text,1082,b,s7_stimuli_t5.jpg,166,1130051.574,1131227.256,1179.6739999998827,301.125,196.0,301.125,172.285,1.0484469293535261,1.0201578563528524,line_001-part_001,line_001
7,T5_Pseudo_Text,1082,b,s7_stimuli_t5.jpg,166,1131251.243,1131359.345,112.10599999991246,347.61,196.0,347.61,156.89249999999998,0.7768718285470612,0.606059711571567,line_001-part_001,line_001
8,T5_Pseudo_Text,1082,b,s7_stimuli_t5.jpg,166,1131367.353,1131747.466,384.1130000001285,383.77250000000004,196.0,383.77250000000004,181.51250000000002,0.9389278038794894,1.131024080541205,line_001-part_002,line_001
9,T5_Pseudo_Text,1082,b,s7_stimuli_t5.jpg,166,1131779.462,1132279.458,503.99600000004284,335.93500000000006,196.0,335.93500000000006,180.9675,0.6515916481155086,0.9148147368932025,line_001-part_001,line_001
10,T5_Pseudo_Text,1082,b,s7_stimuli_t5.jpg,166,1132315.458,1132879.32,567.8619999999646,386.68,196.0,386.68,166.63,0.6184530197432908,0.9567095069084847,line_001-part_002,line_001
11,T5_Pseudo_Text,1082,b,s7_stimuli_t5.jpg,166,1133043.189,1134027.26,988.0679999999702,400.075,196.0,400.075,166.445,1.4250957298767755,1.2245127313148587,line_001-part_002,line_001
12,T5_Pseudo_Text,1082,b,s7_stimuli_t5.jpg,166,1134051.238,1134307.144,259.90700000012293,452.515,196.0,452.515,171.59,1.150422302027381,0.9553624081941682,line_001-part_003,line_001
13,T5_Pseudo_Text,1082,b,s7_stimuli_t5.jpg,166,1134331.153,1134567.197,240.04300000006333,382.5825,196.0,382.5825,162.7875,0.4791630126828323,0.5655120402706029,line_001-part_002,line_001
14,T5_Pseudo_Text,1082,b,s7_stimuli_t5.jpg,166,1134583.19,1134687.152,107.96100000012666,409.685,196.0,409.685,177.325,0.40574613275251437,0.4378070821532766,line_001-part_002,line_001
15,T5_Pseudo_Text,1082,b,s7_stimuli_t5.jpg,166,1134723.144,1136087.081,1367.9379999998491,472.5375,196.0,472.5375,176.54999999999998,1.0977507422975563,0.7208325220314421,line_001-part_003,line_001
16,T5_Pseudo_Text,1082,b,s7_stimuli_t5.jpg,166,1136111.084,1136527.052,419.96799999987707,516.735,196.0,516.735,171.015,0.7900733959473772,0.8594489797347417,line_001-part_004,line_001
17,T5_Pseudo_Text,1082,b,s7_stimuli_t5.jpg,166,1136591.047,1136867.056,280.00600000005215,456.4525,196.0,456.4525,179.2025,0.5295445045983173,0.8040832225762808,line_001-part_003,line_001
18,T5_Pseudo_Text,1082,b,s7_stimuli_t5.jpg,166,1136895.037,1139210.825,2319.7879999999423,539.7674999999999,196.0,539.7674999999999,176.9675,2.6572869238632477,1.091149958597399,line_001-part_004,line_001
19,T5_Pseudo_Text,1082,b,s7_stimuli_t5.jpg,166,1139394.757,1139746.794,356.0370000000112,594.0,196.0,594.0,158.275,0.5423419423843336,0.4198906692528512,line_001-part_005,line_001
20,T5_Pseudo_Text,1082,b,s7_stimuli_t5.jpg,166,1139770.795,1141126.676,1359.880000000121,622.4100000000001,196.0,622.4100000000001,188.345,0.6299033588149923,1.2351548111579693,line_001-part_005,line_001
