time,gaze_x_left,gaze_y_left,gaze_x_right,gaze_y_right,pupil_left,pupil_right,stimfile,subject_id
1187539785,115.71,168.0,160.55,103.14,3.69,4.05,s7_stimuli_t4.jpg,1058
1187543785,114.64,167.87,157.19,100.15,3.69,4.05,s7_stimuli_t4.jpg,1058
1187547784,115.97,171.83,156.73,109.48,3.7,4.05,s7_stimuli_t4.jpg,1058
1187551784,114.58,172.08,163.93,106.57,3.69,4.05,s7_stimuli_t4.jpg,1058
1187555783,116.61,168.4,153.34,109.77,3.69,4.05,s7_stimuli_t4.jpg,1058
1187559783,119.93,164.91,159.76,107.34,3.69,4.05,s7_stimuli_t4.jpg,1058
1187563782,123.27,169.86,155.23,107.67,3.69,4.05,s7_stimuli_t4.jpg,1058
1187567782,122.67,165.23,153.51,111.98,3.68,4.05,s7_stimuli_t4.jpg,1058
1187571782,120.62,157.73,153.22,103.92,3.69,4.04,s7_stimuli_t4.jpg,1058
1187575781,121.09,162.12,148.86,106.6,3.68,4.05,s7_stimuli_t4.jpg,1058
1187579781,122.21,164.89,149.62,110.33,3.68,4.05,s7_stimuli_t4.jpg,1058
1187583780,123.64,163.53,150.16,104.74,3.68,4.05,s7_stimuli_t4.jpg,1058
1187587780,124.13,168.48,121.49,105.47,3.7,4.05,s7_stimuli_t4.jpg,1058
1187591779,124.37,169.55,132.19,105.92,3.69,4.05,s7_stimuli_t4.jpg,1058
1187595779,123.59,171.88,134.94,98.29,3.71,4.04,s7_stimuli_t4.jpg,1058
1187599779,120.32,162.79,118.51,92.0,3.7,4.04,s7_stimuli_t4.jpg,1058
1187603778,116.39,165.29,136.36,98.92,3.71,4.04,s7_stimuli_t4.jpg,1058
1187607778,121.16,161.14,127.98,91.32,3.69,4.04,s7_stimuli_t4.jpg,1058
1187611777,120.48,151.52,127.67,94.48,3.71,4.03,s7_stimuli_t4.jpg,1058
1187615777,120.84,155.1,128.77,94.64,3.71,4.03,s7_stimuli_t4.jpg,1058
1187619776,124.17,152.94,119.06,86.48,3.71,4.04,s7_stimuli_t4.jpg,1058
1187623776,123.18,165.59,120.47,85.98,3.71,4.03,s7_stimuli_t4.jpg,1058
1187627776,117.21,147.17,118.06,88.55,3.71,4.02,s7_stimuli_t4.jpg,1058
1187631776,114.4,156.62,126.13,84.55,3.7,4.02,s7_stimuli_t4.jpg,1058
1187635776,111.07,151.89,124.33,85.95,3.71,4.03,s7_stimuli_t4.jpg,1058
1187639776,115.79,149.74,115.04,80.72,3.71,4.02,s7_stimuli_t4.jpg,1058
1187643776,124.72,146.56,125.04,87.11,3.72,4.02,s7_stimuli_t4.jpg,1058
1187647776,127.96,143.61,123.52,79.46,3.7,4.02,s7_stimuli_t4.jpg,1058
1187651777,112.31,147.23,123.12,76.34,3.7,4.03,s7_stimuli_t4.jpg,1058
1187655777,121.39,146.97,125.31,84.18,3.7,4.03,s7_stimuli_t4.jpg,1058
1187659777,123.54,144.58,131.6,85.59,3.69,4.01,s7_stimuli_t4.jpg,1058
1187663777,101.03,145.69,133.8,90.47,3.69,4.01,s7_stimuli_t4.jpg,1058
1187667778,121.97,145.93,147.49,85.9,3.69,4.0,s7_stimuli_t4.jpg,1058
1187671778,116.62,149.5,148.4,91.65,3.69,4.0,s7_stimuli_t4.jpg,1058
1187675778,123.33,145.97,132.57,95.56,3.68,4.0,s7_stimuli_t4.jpg,1058
1187679778,121.7,144.91,132.73,99.25,3.67,4.0,s7_stimuli_t4.jpg,1058
1187683779,120.51,148.45,144.44,103.24,3.68,4.0,s7_stimuli_t4.jpg,1058
1187687779,117.97,150.25,146.12,100.26,3.67,4.0,s7_stimuli_t4.jpg,1058
1187691779,113.77,145.28,145.93,99.66,3.66,3.98,s7_stimuli_t4.jpg,1058
1187695780,119.14,143.98,140.06,91.86,3.65,3.99,s7_stimuli_t4.jpg,1058
1187699780,120.24,148.29,145.95,93.3,3.65,3.98,s7_stimuli_t4.jpg,1058
1187703780,115.98,151.32,142.68,105.38,3.64,3.99,s7_stimuli_t4.jpg,1058
1187707780,115.03,152.77,140.97,101.42,3.65,3.98,s7_stimuli_t4.jpg,1058
1187711781,115.7,157.15,137.6,106.79,3.65,3.96,s7_stimuli_t4.jpg,1058
1187715781,111.1,156.52,137.62,104.02,3.64,3.96,s7_stimuli_t4.jpg,1058
1187719781,113.18,153.8,133.86,95.42,3.64,3.96,s7_stimuli_t4.jpg,1058
1187723782,106.79,150.45,138.36,104.3,3.65,3.95,s7_stimuli_t4.jpg,1058
1187727782,112.33,154.01,136.78,100.54,3.65,3.96,s7_stimuli_t4.jpg,1058
1187731782,105.1,156.51,125.8,104.16,3.65,3.94,s7_stimuli_t4.jpg,1058
1187735782,104.31,155.38,126.06,103.66,3.66,3.94,s7_stimuli_t4.jpg,1058
1187739783,102.88,151.4,130.87,103.62,3.66,3.94,s7_stimuli_t4.jpg,1058
1187743783,102.92,150.02,126.57,103.56,3.65,3.94,s7_stimuli_t4.jpg,1058
1187747783,104.81,150.22,119.01,101.96,3.65,3.94,s7_stimuli_t4.jpg,1058
1187751783,102.32,150.53,129.89,100.96,3.66,3.93,s7_stimuli_t4.jpg,1058
1187755784,102.89,145.8,132.88,100.47,3.66,3.92,s7_stimuli_t4.jpg,1058
1187759784,99.92,145.57,127.04,99.13,3.66,3.93,s7_stimuli_t4.jpg,1058
1187763784,102.85,146.0,140.36,101.62,3.67,3.92,s7_stimuli_t4.jpg,1058
1187767785,114.7,145.49,159.06,107.16,3.67,3.9,s7_stimuli_t4.jpg,1058
1187771785,174.9,143.01,272.67,111.53,3.66,3.89,s7_stimuli_t4.jpg,1058
1187775785,258.87,138.67,297.88,115.67,3.66,3.89,s7_stimuli_t4.jpg,1058
1187779785,288.3,155.94,309.64,117.58,3.66,3.88,s7_stimuli_t4.jpg,1058
1187783786,314.76,153.02,324.83,116.02,3.65,3.88,s7_stimuli_t4.jpg,1058
1187787786,323.53,152.65,330.71,130.42,3.65,3.88,s7_stimuli_t4.jpg,1058
1187791786,330.14,160.72,337.75,133.37,3.65,3.88,s7_stimuli_t4.jpg,1058
1187795787,332.84,163.99,342.83,137.97,3.65,3.87,s7_stimuli_t4.jpg,1058
1187799787,326.59,165.63,346.22,137.49,3.65,3.86,s7_stimuli_t4.jpg,1058
1187803787,331.37,162.53,342.93,141.12,3.63,3.85,s7_stimuli_t4.jpg,1058
1187807787,332.6,159.42,346.35,140.41,3.63,3.83,s7_stimuli_t4.jpg,1058
1187811788,328.99,173.27,353.31,139.55,3.63,3.82,s7_stimuli_t4.jpg,1058
1187815788,327.43,183.38,351.82,150.29,3.63,3.82,s7_stimuli_t4.jpg,1058
1187819788,326.38,179.88,357.68,156.63,3.64,3.81,s7_stimuli_t4.jpg,1058
1187823788,331.56,173.9,361.2,159.58,3.64,3.8,s7_stimuli_t4.jpg,1058
1187827789,332.7,169.62,363.01,169.66,3.65,3.8,s7_stimuli_t4.jpg,1058
1187831789,334.22,176.92,367.17,164.18,3.64,3.8,s7_stimuli_t4.jpg,1058
1187835790,334.45,183.23,366.2,150.93,3.64,3.79,s7_stimuli_t4.jpg,1058
1187839791,333.91,180.09,369.75,169.73,3.64,3.79,s7_stimuli_t4.jpg,1058
1187843793,335.51,183.16,367.04,172.08,3.63,3.79,s7_stimuli_t4.jpg,1058
