time,gaze_x_left,gaze_y_left,gaze_x_right,gaze_y_right,pupil_left,pupil_right,stimfile,subject_id
344602629,119.68,105.18,91.40,152.44,3.73,4.28,s7_stimuli_t1.jpg,1186
344606629,118.87,105.22,91.79,153.61,3.74,4.29,s7_stimuli_t1.jpg,1186
344610629,119.92,106.27,91.61,154.73,3.74,4.28,s7_stimuli_t1.jpg,1186
344614629,118.59,106.92,94.73,154.86,3.74,4.27,s7_stimuli_t1.jpg,1186
344618630,119.56,105.37,94.18,158.03,3.74,4.27,s7_stimuli_t1.jpg,1186
344622630,121.60,105.62,97.56,159.37,3.74,4.27,s7_stimuli_t1.jpg,1186
344626630,123.57,105.15,94.41,160.05,3.73,4.27,s7_stimuli_t1.jpg,1186
344630630,122.10,104.67,97.46,163.72,3.74,4.28,s7_stimuli_t1.jpg,1186
344634630,121.61,103.49,99.05,167.29,3.74,4.27,s7_stimuli_t1.jpg,1186
344638630,117.83,103.95,102.84,168.48,3.74,4.26,s7_stimuli_t1.jpg,1186
344642631,116.86,101.79,103.57,168.56,3.75,4.27,s7_stimuli_t1.jpg,1186
344646631,117.54,102.13,105.24,170.21,3.75,4.27,s7_stimuli_t1.jpg,1186
344650631,118.85,103.29,105.26,172.58,3.75,4.28,s7_stimuli_t1.jpg,1186
344654631,120.49,103.33,103.87,173.77,3.74,4.28,s7_stimuli_t1.jpg,1186
344658631,119.85,102.48,102.94,174.99,3.75,4.28,s7_stimuli_t1.jpg,1186
344662631,117.86,103.08,102.57,174.71,3.75,4.28,s7_stimuli_t1.jpg,1186
344666632,114.64,103.64,103.60,174.00,3.75,4.28,s7_stimuli_t1.jpg,1186
344670632,115.00,103.00,102.46,171.99,3.75,4.29,s7_stimuli_t1.jpg,1186
344674632,115.07,103.29,104.09,170.24,3.75,4.29,s7_stimuli_t1.jpg,1186
344678632,115.62,103.23,104.71,169.38,3.76,4.29,s7_stimuli_t1.jpg,1186
344682632,117.25,103.58,104.42,170.77,3.75,4.30,s7_stimuli_t1.jpg,1186
344686632,117.80,104.08,102.69,170.48,3.75,4.30,s7_stimuli_t1.jpg,1186
344690633,119.05,104.80,100.91,172.97,3.76,4.30,s7_stimuli_t1.jpg,1186
344694633,118.72,103.07,102.50,172.79,3.76,4.30,s7_stimuli_t1.jpg,1186
344698633,119.44,102.81,104.36,171.67,3.76,4.30,s7_stimuli_t1.jpg,1186
344702633,119.39,103.01,105.95,174.20,3.76,4.30,s7_stimuli_t1.jpg,1186
344706633,119.87,104.27,106.43,174.25,3.77,4.30,s7_stimuli_t1.jpg,1186
344710633,121.01,101.43,107.15,175.69,3.77,4.30,s7_stimuli_t1.jpg,1186
344714633,121.89,100.52,107.96,177.24,3.77,4.29,s7_stimuli_t1.jpg,1186
344718634,121.78,98.94,111.12,178.72,3.78,4.30,s7_stimuli_t1.jpg,1186
344722634,121.17,96.42,114.82,180.66,3.78,4.30,s7_stimuli_t1.jpg,1186
344726634,121.01,97.70,115.90,180.32,3.78,4.30,s7_stimuli_t1.jpg,1186
344730634,121.43,96.85,117.93,181.50,3.78,4.30,s7_stimuli_t1.jpg,1186
344734634,120.76,97.06,120.16,180.28,3.79,4.30,s7_stimuli_t1.jpg,1186
344738634,120.19,97.75,121.41,180.40,3.79,4.30,s7_stimuli_t1.jpg,1186
344742635,119.92,100.43,123.63,181.78,3.79,4.31,s7_stimuli_t1.jpg,1186
344746635,118.57,99.30,122.62,180.34,3.80,4.31,s7_stimuli_t1.jpg,1186
344750635,118.25,98.15,123.80,180.58,3.80,4.31,s7_stimuli_t1.jpg,1186
344754636,119.05,100.99,123.35,180.07,3.81,4.32,s7_stimuli_t1.jpg,1186
344758637,119.09,101.70,124.33,179.83,3.81,4.32,s7_stimuli_t1.jpg,1186
344762639,119.65,103.44,123.72,177.84,3.82,4.33,s7_stimuli_t1.jpg,1186
344766640,120.65,104.61,123.38,176.34,3.82,4.33,s7_stimuli_t1.jpg,1186
344770641,122.45,104.90,123.25,176.57,3.82,4.34,s7_stimuli_t1.jpg,1186
344774642,122.62,105.31,121.62,176.64,3.82,4.34,s7_stimuli_t1.jpg,1186
344778644,123.30,104.48,121.50,176.60,3.81,4.34,s7_stimuli_t1.jpg,1186
344782645,124.91,103.54,120.43,177.64,3.81,4.34,s7_stimuli_t1.jpg,1186
344786646,122.96,103.83,120.36,178.22,3.82,4.34,s7_stimuli_t1.jpg,1186
344790647,124.62,104.01,120.69,180.29,3.82,4.34,s7_stimuli_t1.jpg,1186
344794649,125.12,105.63,120.28,180.59,3.83,4.35,s7_stimuli_t1.jpg,1186
344798650,122.91,104.81,121.31,181.43,3.83,4.35,s7_stimuli_t1.jpg,1186
344802651,122.06,104.99,120.09,182.75,3.84,4.35,s7_stimuli_t1.jpg,1186
344806648,121.34,105.17,119.96,184.87,3.85,4.36,s7_stimuli_t1.jpg,1186
344810646,120.48,104.91,118.35,186.56,3.85,4.36,s7_stimuli_t1.jpg,1186
344814643,119.07,105.36,116.04,187.42,3.86,4.36,s7_stimuli_t1.jpg,1186
344818640,117.70,105.24,114.39,188.07,3.87,4.37,s7_stimuli_t1.jpg,1186
344822637,117.76,106.23,114.25,188.46,3.87,4.37,s7_stimuli_t1.jpg,1186
344826635,117.59,108.12,110.80,188.74,3.88,4.37,s7_stimuli_t1.jpg,1186
344830632,116.81,107.13,110.94,188.11,3.89,4.38,s7_stimuli_t1.jpg,1186
344834629,115.77,107.48,109.31,186.79,3.89,4.38,s7_stimuli_t1.jpg,1186
344838627,115.56,106.65,108.41,185.71,3.89,4.38,s7_stimuli_t1.jpg,1186
344842624,116.21,107.66,107.72,185.94,3.90,4.38,s7_stimuli_t1.jpg,1186
344846621,121.46,108.20,112.26,185.54,3.90,4.38,s7_stimuli_t1.jpg,1186
344850618,138.98,110.05,133.81,182.34,3.90,4.39,s7_stimuli_t1.jpg,1186
344854616,192.50,110.42,191.04,181.14,3.90,4.39,s7_stimuli_t1.jpg,1186
344858613,217.97,112.32,223.29,180.46,3.91,4.40,s7_stimuli_t1.jpg,1186
344862610,244.46,112.43,245.06,176.44,3.92,4.40,s7_stimuli_t1.jpg,1186
344866607,256.56,113.87,259.54,170.68,3.94,4.39,s7_stimuli_t1.jpg,1186
344870605,284.22,113.40,269.55,170.37,3.95,4.39,s7_stimuli_t1.jpg,1186
344874602,282.98,113.77,279.78,171.57,3.96,4.38,s7_stimuli_t1.jpg,1186
344878599,285.03,114.66,278.00,169.71,3.97,4.38,s7_stimuli_t1.jpg,1186
344882597,281.40,115.84,283.72,170.98,3.99,4.37,s7_stimuli_t1.jpg,1186
344886594,282.03,114.21,281.57,170.09,4.00,4.37,s7_stimuli_t1.jpg,1186
344890591,278.56,111.62,285.73,170.95,4.01,4.37,s7_stimuli_t1.jpg,1186
344894588,278.66,105.76,287.85,171.88,4.02,4.36,s7_stimuli_t1.jpg,1186
344898586,276.49,105.37,286.98,171.51,4.03,4.36,s7_stimuli_t1.jpg,1186
344902583,279.88,101.41,289.70,170.34,4.03,4.36,s7_stimuli_t1.jpg,1186
344906580,279.99,98.69,292.70,172.57,4.04,4.36,s7_stimuli_t1.jpg,1186
344910577,280.67,91.33,293.56,174.28,4.05,4.36,s7_stimuli_t1.jpg,1186
344914575,278.41,90.08,293.75,174.99,4.05,4.36,s7_stimuli_t1.jpg,1186
344918572,276.37,85.55,293.57,173.65,4.05,4.36,s7_stimuli_t1.jpg,1186
344922569,274.32,79.50,292.54,174.20,4.06,4.36,s7_stimuli_t1.jpg,1186
344926567,274.63,78.26,292.00,174.19,4.06,4.36,s7_stimuli_t1.jpg,1186
344930564,274.26,74.70,293.04,174.29,4.07,4.36,s7_stimuli_t1.jpg,1186
344934561,275.56,75.45,292.87,172.68,4.07,4.36,s7_stimuli_t1.jpg,1186
344938558,274.19,72.62,292.26,171.92,4.07,4.36,s7_stimuli_t1.jpg,1186
344942556,276.59,72.79,293.70,170.18,4.08,4.35,s7_stimuli_t1.jpg,1186
344946553,275.30,72.02,293.72,171.25,4.08,4.35,s7_stimuli_t1.jpg,1186
344950550,275.21,72.33,295.43,171.63,4.09,4.35,s7_stimuli_t1.jpg,1186
344954548,275.84,73.57,295.45,170.48,4.10,4.35,s7_stimuli_t1.jpg,1186
344958546,275.87,74.33,296.52,172.52,4.11,4.35,s7_stimuli_t1.jpg,1186
344962543,276.01,74.23,296.86,174.04,4.11,4.34,s7_stimuli_t1.jpg,1186
344966541,277.49,76.65,298.54,175.57,4.12,4.34,s7_stimuli_t1.jpg,1186
344970539,279.14,78.51,299.21,175.52,4.12,4.34,s7_stimuli_t1.jpg,1186
344974537,281.02,79.72,299.47,178.80,4.12,4.34,s7_stimuli_t1.jpg,1186
344978534,281.76,80.64,301.31,181.34,4.12,4.34,s7_stimuli_t1.jpg,1186
344982532,283.05,81.38,302.10,182.63,4.12,4.34,s7_stimuli_t1.jpg,1186
344986530,284.26,81.57,302.32,186.10,4.12,4.34,s7_stimuli_t1.jpg,1186
344990528,287.34,82.49,301.95,187.64,4.13,4.33,s7_stimuli_t1.jpg,1186
344994525,288.33,83.01,302.08,190.61,4.12,4.33,s7_stimuli_t1.jpg,1186
344998523,289.49,83.57,301.50,190.96,4.13,4.33,s7_stimuli_t1.jpg,1186
345002521,290.72,83.32,301.44,191.66,4.13,4.33,s7_stimuli_t1.jpg,1186
345006519,291.98,84.01,302.23,192.55,4.12,4.33,s7_stimuli_t1.jpg,1186
345010520,292.59,84.08,302.41,192.41,4.12,4.33,s7_stimuli_t1.jpg,1186
