id,task,sid,eye,stimfile,trialid,start_ms,end_ms,duration_ms,fix_x,fix_y,orig_fix_x,orig_fix_y,disp_x,disp_y,aoi_subline,aoi_line
0,T1_Syllables,1166,b,s7_stimuli_t1.jpg,12,401164.246,401292.274,132.02799999999115,140.435,160.5,140.435,153.245,0.3113145128788384,0.26915032312069204,,
1,T1_Syllables,1166,b,s7_stimuli_t1.jpg,12,401356.276,401476.273,123.99699999997392,548.515,160.5,548.515,246.49,1.1908352634569126,1.376330756418472,line_001-part_003,line_001
2,T1_Syllables,1166,b,s7_stimuli_t1.jpg,12,401528.244,401624.138,99.89000000001397,389.96000000000004,160.5,389.96000000000004,130.93,0.6619643082157552,1.2316523545007425,line_001-part_001,line_001
3,T1_Syllables,1166,b,s7_stimuli_t1.jpg,12,401640.119,402132.193,496.07600000000093,326.7325,160.5,326.7325,149.89999999999998,0.6583271416870959,0.8463821222058588,line_001-part_001,line_001
4,T1_Syllables,1166,b,s7_stimuli_t1.jpg,12,402160.204,402276.226,120.0229999999865,428.1925,160.5,428.1925,167.34249999999997,0.610909266943112,0.7612454834609762,line_001-part_002,line_001
5,T1_Syllables,1166,b,s7_stimuli_t1.jpg,12,402300.23,402556.177,259.9440000000177,328.78,160.5,328.78,165.495,0.4262220332101428,0.6854038258448847,line_001-part_001,line_001
6,T1_Syllables,1166,b,s7_stimuli_t1.jpg,12,402580.164,403036.026,459.85700000001816,450.66499999999996,160.5,450.66499999999996,160.98,1.1183613526266178,0.7100557323168998,line_001-part_002,line_001
7,T1_Syllables,1166,b,s7_stimuli_t1.jpg,12,403059.996,403584.074,528.079000000027,588.6625,160.5,588.6625,159.8675,1.2109070343002508,0.986615098366339,line_001-part_003,line_001
8,T1_Syllables,1166,b,s7_stimuli_t1.jpg,12,403628.078,403964.053,339.9750000000349,705.97,160.5,705.97,152.73,0.2974393961213641,0.6913310601878828,line_001-part_004,line_001
9,T1_Syllables,1166,b,s7_stimuli_t1.jpg,12,403992.049,404056.051,68.00199999997858,699.98,160.5,699.98,110.935,0.10251421215958145,0.41382872503842094,line_001-part_004,line_001
