id,task,sid,eye,stimfile,trialid,start_ms,end_ms,duration_ms,fix_x,fix_y,orig_fix_x,orig_fix_y,disp_x,disp_y,aoi_subline,aoi_line
0,T1_Syllables,1693,b,s7_stimuli_t1.jpg,12,349434.916,349606.581,175.66300000000047,176.615,160.5,176.615,152.265,1.282168556287659,0.7387489349318691,,
1,T1_Syllables,1693,b,s7_stimuli_t1.jpg,12,349666.596,349786.728,124.1359999999986,424.44000000000005,160.5,424.44000000000005,209.825,0.26780322440637394,0.5439584608415181,line_001-part_002,line_001
2,T1_Syllables,1693,b,s7_stimuli_t1.jpg,12,349814.752,350166.744,355.9910000000382,344.9,160.5,344.9,153.01,0.34270191292244157,0.3344846107651037,line_001-part_001,line_001
3,T1_Syllables,1693,b,s7_stimuli_t1.jpg,12,350190.737,350586.765,400.02899999998044,473.38,160.5,473.38,161.92,0.8760182939208497,0.3910627567664502,line_001-part_002,line_001
4,T1_Syllables,1693,b,s7_stimuli_t1.jpg,12,350618.769,351710.674,1095.9060000000172,590.2774999999999,160.5,590.2774999999999,158.69,0.5314304427983635,0.5290056651125906,line_001-part_003,line_001
5,T1_Syllables,1693,b,s7_stimuli_t1.jpg,12,351750.678,352326.585,579.9039999999804,711.89,160.5,711.89,165.18,0.4471020632820708,0.6692386412730708,line_001-part_004,line_001
6,T1_Syllables,1693,b,s7_stimuli_t1.jpg,12,352358.563,352566.474,211.91300000000047,817.79,160.5,817.79,180.515,0.3013459823928852,0.22846794194829464,line_001-part_005,line_001
7,T1_Syllables,1693,b,s7_stimuli_t1.jpg,12,352602.49,352718.554,120.06500000000233,836.4375,160.5,836.4375,178.69,0.07880527478759176,0.10022414434524254,line_001-part_005,line_001
8,T1_Syllables,1693,b,s7_stimuli_t1.jpg,12,352750.561,353082.569,336.00900000002,945.37,160.5,945.37,171.83499999999998,0.3726075043802981,0.23008446040547678,line_001-part_006,line_001
9,T1_Syllables,1693,b,s7_stimuli_t1.jpg,12,353110.579,353726.532,619.9479999999749,1064.81,160.5,1064.81,172.70999999999998,0.45249045813934313,0.5563517690132419,line_001-part_007,line_001
10,T1_Syllables,1693,b,s7_stimuli_t1.jpg,12,353750.499,354166.377,419.88099999999395,1184.605,160.5,1184.605,167.14499999999998,0.3106409635216785,0.4192171198956914,line_001-part_008,line_001
11,T1_Syllables,1693,b,s7_stimuli_t1.jpg,12,354202.404,354402.48,204.079000000027,1320.645,160.5,1320.645,178.02,0.45249045813933697,0.24220834883433648,line_001-part_009,line_001
12,T1_Syllables,1693,b,s7_stimuli_t1.jpg,12,354506.48,354606.457,103.97600000002421,431.7975,236.5,431.7975,230.8775,0.2175564423623206,0.2819477609067115,line_002-part_002,line_002
13,T1_Syllables,1693,b,s7_stimuli_t1.jpg,12,354650.447,355346.174,699.7179999999935,358.33,236.5,358.33,242.97500000000002,0.8043526423191449,0.950512852822624,line_002-part_001,line_002
14,T1_Syllables,1693,b,s7_stimuli_t1.jpg,12,355370.138,356006.522,640.3800000000047,475.8325,236.5,475.8325,227.5875,1.021100825452874,0.9630408708657778,line_002-part_002,line_002
