time,gaze_x_left,gaze_y_left,gaze_x_right,gaze_y_right,pupil_left,pupil_right,stimfile,subject_id
940538954,260.32,181.71,340.15,136.11,4.48,4.69,s7_stimuli_t5.jpg,1169
940542949,310.37,180.62,330.15,138.22,4.49,4.68,s7_stimuli_t5.jpg,1169
940546944,330.29,180.34,372.1,138.08,4.49,4.67,s7_stimuli_t5.jpg,1169
940550940,370.28,180.36,415.38,141.24,4.49,4.67,s7_stimuli_t5.jpg,1169
940554935,435.88,184.79,460.33,152.9,4.49,4.67,s7_stimuli_t5.jpg,1169
940558930,463.76,198.72,499.8,161.41,4.5,4.66,s7_stimuli_t5.jpg,1169
940562925,488.6,199.07,553.05,178.21,4.5,4.65,s7_stimuli_t5.jpg,1169
940566919,550.4,216.2,582.21,181.68,4.5,4.65,s7_stimuli_t5.jpg,1169
940570913,560.54,235.45,591.44,194.11,4.51,4.63,s7_stimuli_t5.jpg,1169
940574907,568.89,228.04,593.23,193.36,4.5,4.63,s7_stimuli_t5.jpg,1169
940578901,568.98,229.99,592.38,204.05,4.51,4.62,s7_stimuli_t5.jpg,1169
940582896,564.84,241.27,588.35,211.01,4.5,4.61,s7_stimuli_t5.jpg,1169
940586890,565.56,244.44,592.12,213.95,4.5,4.6,s7_stimuli_t5.jpg,1169
940590884,571.79,246.12,600.2,223.55,4.51,4.6,s7_stimuli_t5.jpg,1169
940594878,570.36,245.81,599.38,219.52,4.5,4.59,s7_stimuli_t5.jpg,1169
940598872,573.81,249.63,601.1,225.27,4.49,4.58,s7_stimuli_t5.jpg,1169
940602866,575.68,253.91,599.41,231.13,4.49,4.58,s7_stimuli_t5.jpg,1169
940606860,577.28,257.74,603.03,227.57,4.49,4.56,s7_stimuli_t5.jpg,1169
940610854,578.45,260.46,604.21,228.08,4.49,4.54,s7_stimuli_t5.jpg,1169
940614848,580.84,263.85,603.89,229.77,4.49,4.55,s7_stimuli_t5.jpg,1169
940618842,581.53,264.93,606.75,232.47,4.49,4.54,s7_stimuli_t5.jpg,1169
940622836,584.47,266.35,605.42,233.77,4.49,4.54,s7_stimuli_t5.jpg,1169
940626830,587.15,266.72,609.6,233.13,4.49,4.53,s7_stimuli_t5.jpg,1169
940630824,587.72,269.65,609.68,234.11,4.49,4.54,s7_stimuli_t5.jpg,1169
940634818,588.21,269.57,611.85,233.1,4.49,4.53,s7_stimuli_t5.jpg,1169
940638812,589.37,274.3,610.92,232.82,4.49,4.52,s7_stimuli_t5.jpg,1169
940642806,590.18,274.36,613.55,234.3,4.49,4.52,s7_stimuli_t5.jpg,1169
940646800,591.34,274.24,616.2,232.04,4.5,4.52,s7_stimuli_t5.jpg,1169
940650794,591.98,275.34,616.62,232.33,4.5,4.52,s7_stimuli_t5.jpg,1169
940654788,591.66,273.92,618.28,233.9,4.49,4.52,s7_stimuli_t5.jpg,1169
940658782,593.86,274.02,618.39,234.25,4.5,4.53,s7_stimuli_t5.jpg,1169
940662776,597.28,272.48,619.48,235.31,4.51,4.52,s7_stimuli_t5.jpg,1169
940666770,596.91,270.84,618.86,241.41,4.51,4.52,s7_stimuli_t5.jpg,1169
940670764,596.33,273.37,619.97,239.28,4.5,4.53,s7_stimuli_t5.jpg,1169
940674758,596.89,272.34,621.83,240.49,4.49,4.53,s7_stimuli_t5.jpg,1169
940678752,597.7,276.34,620.07,242.39,4.49,4.53,s7_stimuli_t5.jpg,1169
940682746,595.59,273.32,614.55,242.13,4.49,4.52,s7_stimuli_t5.jpg,1169
940686740,598.1,275.66,616.66,245.66,4.49,4.52,s7_stimuli_t5.jpg,1169
940690734,595.46,278.34,615.86,244.66,4.49,4.51,s7_stimuli_t5.jpg,1169
940694728,596.3,277.77,612.99,247.36,4.49,4.51,s7_stimuli_t5.jpg,1169
940698722,597.46,281.33,612.72,249.04,4.49,4.51,s7_stimuli_t5.jpg,1169
940702716,596.35,278.75,611.12,252.73,4.49,4.51,s7_stimuli_t5.jpg,1169
940706710,594.82,277.33,610.1,252.56,4.49,4.51,s7_stimuli_t5.jpg,1169
